
Call:  glmnet(x = x, y = y, alpha = 0.03, family = "gaussian", standardize = TRUE) 

     Df     %Dev  Lambda
1     0 0.000000 14.8600
2     1 0.001084 13.5400
3     2 0.002617 12.3400
4     3 0.005408 11.2400
5     4 0.008753 10.2400
6    12 0.014870  9.3320
7    23 0.023320  8.5030
8    30 0.033120  7.7480
9    41 0.043800  7.0590
10   56 0.055250  6.4320
11   64 0.066860  5.8610
12   74 0.078200  5.3400
13   81 0.089140  4.8660
14   88 0.099510  4.4330
15   97 0.109300  4.0400
16  100 0.118500  3.6810
17  106 0.127100  3.3540
18  106 0.135000  3.0560
19  111 0.142400  2.7840
20  108 0.149300  2.5370
21  108 0.155700  2.3120
22  106 0.161600  2.1060
23  107 0.167000  1.9190
24  103 0.172000  1.7490
25  103 0.176600  1.5930
26  103 0.180800  1.4520
27   97 0.184700  1.3230
28   92 0.188100  1.2050
29   89 0.191300  1.0980
30   87 0.194100  1.0010
31   86 0.196800  0.9117
32   85 0.199300  0.8307
33   85 0.201800  0.7569
34   87 0.204100  0.6897
35   88 0.206400  0.6284
36   92 0.208600  0.5726
37   89 0.210500  0.5217
38   95 0.212400  0.4754
39   99 0.214300  0.4332
40  102 0.216100  0.3947
41  104 0.217900  0.3596
42  108 0.219600  0.3277
43  112 0.221300  0.2986
44  113 0.222800  0.2720
45  115 0.224300  0.2479
46  124 0.225600  0.2258
47  129 0.226900  0.2058
48  137 0.228200  0.1875
49  144 0.229300  0.1708
50  151 0.230400  0.1557
51  157 0.231500  0.1418
52  162 0.232500  0.1292
53  169 0.233400  0.1178
54  174 0.234300  0.1073
55  176 0.235100  0.0978
56  178 0.235800  0.0891
57  182 0.236300  0.0812
58  185 0.237000  0.0740
59  187 0.237400  0.0674
60  190 0.237900  0.0614
61  192 0.238300  0.0559
62  194 0.238600  0.0510
63  195 0.239000  0.0464
64  196 0.239300  0.0423
65  199 0.239500  0.0386
66  198 0.239700  0.0351
67  205 0.239900  0.0320
68  208 0.240200  0.0292
69  212 0.240300  0.0266
70  213 0.240400  0.0242
71  217 0.240600  0.0221
72  222 0.240600  0.0201
73  225 0.240800  0.0183
74  226 0.240900  0.0167
75  228 0.240900  0.0152
76  230 0.241000  0.0139
77  233 0.241000  0.0126
78  234 0.241100  0.0115
79  236 0.241100  0.0105
80  239 0.241200  0.0096
81  240 0.241200  0.0087
82  242 0.241200  0.0079
83  247 0.241300  0.0072
84  249 0.241300  0.0066
85  250 0.241300  0.0060
86  255 0.241300  0.0055
87  258 0.241300  0.0050
88  260 0.241300  0.0045
89  258 0.241400  0.0041
90  258 0.241400  0.0038
91  260 0.241400  0.0034
92  263 0.241400  0.0031
93  265 0.241400  0.0028
94  268 0.241400  0.0026
95  271 0.241400  0.0024
96  275 0.241400  0.0022
97  276 0.241400  0.0020
98  278 0.241400  0.0018
99  281 0.241400  0.0016
100 281 0.241400  0.0015
