
Call:  glmnet(x = x, y = y, alpha = 0.7, family = "gaussian", standardize = TRUE) 

     Df     %Dev  Lambda
1     0 0.000000 0.63680
2     1 0.006949 0.58020
3     2 0.015800 0.52870
4     3 0.027120 0.48170
5     4 0.039640 0.43890
6     7 0.054080 0.39990
7    11 0.069800 0.36440
8    13 0.086460 0.33200
9    15 0.102000 0.30250
10   17 0.115300 0.27570
11   21 0.129000 0.25120
12   23 0.141400 0.22890
13   24 0.151900 0.20850
14   28 0.161200 0.19000
15   28 0.169600 0.17310
16   32 0.176700 0.15770
17   35 0.182800 0.14370
18   36 0.188000 0.13100
19   35 0.192400 0.11930
20   36 0.196100 0.10870
21   35 0.199000 0.09907
22   37 0.201500 0.09027
23   39 0.203600 0.08225
24   40 0.205400 0.07494
25   41 0.206900 0.06828
26   42 0.208100 0.06222
27   41 0.209200 0.05669
28   40 0.210100 0.05165
29   40 0.210800 0.04707
30   43 0.211700 0.04288
31   48 0.213100 0.03907
32   51 0.214500 0.03560
33   55 0.215800 0.03244
34   57 0.217500 0.02956
35   58 0.219100 0.02693
36   63 0.220600 0.02454
37   64 0.222100 0.02236
38   66 0.223500 0.02037
39   68 0.224800 0.01856
40   70 0.226100 0.01691
41   80 0.227400 0.01541
42   83 0.228800 0.01404
43   84 0.230000 0.01280
44   89 0.231000 0.01166
45   92 0.232200 0.01062
46   95 0.233000 0.00968
47   97 0.234000 0.00882
48  107 0.234700 0.00804
49  109 0.235700 0.00732
50  111 0.236400 0.00667
51  114 0.237100 0.00608
52  118 0.237700 0.00554
53  120 0.238300 0.00505
54  121 0.238600 0.00460
55  122 0.239000 0.00419
56  122 0.239300 0.00382
57  126 0.239600 0.00348
58  131 0.239800 0.00317
59  138 0.240000 0.00289
60  139 0.240200 0.00263
61  140 0.240400 0.00240
62  147 0.240500 0.00218
63  151 0.240600 0.00199
64  154 0.240700 0.00181
65  154 0.240800 0.00165
66  157 0.240900 0.00151
67  160 0.241000 0.00137
68  160 0.241000 0.00125
69  163 0.241100 0.00114
70  170 0.241100 0.00104
71  173 0.241100 0.00095
72  175 0.241200 0.00086
73  180 0.241200 0.00079
74  185 0.241200 0.00072
75  192 0.241300 0.00065
76  196 0.241300 0.00059
77  199 0.241300 0.00054
78  205 0.241300 0.00049
79  207 0.241300 0.00045
80  211 0.241300 0.00041
81  213 0.241400 0.00037
82  218 0.241400 0.00034
83  223 0.241400 0.00031
84  230 0.241400 0.00028
85  233 0.241400 0.00026
86  236 0.241400 0.00023
87  243 0.241400 0.00021
88  248 0.241400 0.00019
89  252 0.241400 0.00018
90  255 0.241400 0.00016
91  256 0.241400 0.00015
92  258 0.241400 0.00013
93  261 0.241400 0.00012
94  263 0.241400 0.00011
95  264 0.241400 0.00010
96  263 0.241400 0.00009
97  264 0.241400 0.00008
98  264 0.241400 0.00008
99  264 0.241500 0.00007
100 265 0.241500 0.00006
