
Call:  glmnet(x = x, y = y, alpha = 0.2, family = "gaussian", standardize = TRUE) 

     Df     %Dev  Lambda
1     0 0.000000 2.22900
2     1 0.004329 2.03100
3     2 0.010100 1.85000
4     3 0.018710 1.68600
5     4 0.028450 1.53600
6     8 0.041030 1.40000
7    13 0.055690 1.27500
8    16 0.071450 1.16200
9    16 0.086270 1.05900
10   22 0.100300 0.96480
11   25 0.114700 0.87910
12   26 0.127500 0.80100
13   30 0.138800 0.72990
14   37 0.149400 0.66500
15   41 0.158700 0.60590
16   42 0.166800 0.55210
17   44 0.173800 0.50310
18   47 0.179900 0.45840
19   50 0.185200 0.41770
20   47 0.189700 0.38050
21   47 0.193600 0.34670
22   48 0.196900 0.31590
23   49 0.199600 0.28790
24   48 0.201900 0.26230
25   47 0.203900 0.23900
26   47 0.205500 0.21780
27   48 0.206900 0.19840
28   49 0.208100 0.18080
29   49 0.209100 0.16470
30   51 0.210100 0.15010
31   51 0.211500 0.13680
32   56 0.212900 0.12460
33   55 0.214300 0.11350
34   61 0.215700 0.10350
35   65 0.217400 0.09426
36   66 0.219100 0.08589
37   67 0.220700 0.07826
38   69 0.222200 0.07131
39   72 0.223600 0.06497
40   72 0.225000 0.05920
41   81 0.226200 0.05394
42   84 0.227500 0.04915
43   88 0.228800 0.04478
44   94 0.229900 0.04080
45   97 0.231000 0.03718
46  100 0.232100 0.03388
47  105 0.232900 0.03087
48  111 0.234000 0.02813
49  117 0.234800 0.02563
50  120 0.235600 0.02335
51  120 0.236300 0.02128
52  121 0.237000 0.01939
53  130 0.237500 0.01766
54  132 0.238000 0.01609
55  133 0.238500 0.01466
56  136 0.238900 0.01336
57  136 0.239200 0.01217
58  142 0.239500 0.01109
59  143 0.239700 0.01011
60  144 0.240000 0.00921
61  146 0.240100 0.00839
62  148 0.240300 0.00765
63  150 0.240500 0.00697
64  154 0.240600 0.00635
65  158 0.240700 0.00578
66  161 0.240800 0.00527
67  165 0.240900 0.00480
68  167 0.240900 0.00438
69  168 0.241000 0.00399
70  173 0.241000 0.00363
71  176 0.241100 0.00331
72  180 0.241100 0.00302
73  183 0.241200 0.00275
74  189 0.241200 0.00250
75  190 0.241200 0.00228
76  196 0.241300 0.00208
77  200 0.241300 0.00189
78  202 0.241300 0.00173
79  205 0.241300 0.00157
80  208 0.241300 0.00143
81  209 0.241400 0.00130
82  212 0.241400 0.00119
83  214 0.241400 0.00108
84  216 0.241400 0.00099
85  223 0.241400 0.00090
86  229 0.241400 0.00082
87  240 0.241400 0.00075
88  244 0.241400 0.00068
89  246 0.241400 0.00062
90  246 0.241400 0.00057
91  248 0.241400 0.00051
92  252 0.241400 0.00047
93  256 0.241400 0.00043
94  258 0.241400 0.00039
95  262 0.241400 0.00035
96  264 0.241400 0.00032
97  268 0.241400 0.00029
98  269 0.241400 0.00027
99  272 0.241500 0.00024
100 273 0.241500 0.00022
