
Call:  glmnet(x = x, y = y, alpha = 0.01, family = "gaussian", standardize = FALSE) 

    Df    %Dev Lambda
1    0 0.00000 499.00
2    1 0.00359 454.70
3    1 0.00730 414.30
4    1 0.01111 377.50
5    1 0.01500 344.00
6    1 0.01897 313.40
7    1 0.02298 285.60
8    1 0.02702 260.20
9    1 0.03107 237.10
10   1 0.03510 216.00
11   1 0.03908 196.80
12   2 0.04355 179.30
13   2 0.04834 163.40
14   2 0.05301 148.90
15   2 0.05753 135.70
16   2 0.06189 123.60
17   2 0.06608 112.60
18   2 0.07008 102.60
19   2 0.07388  93.51
20   3 0.07764  85.20
21   3 0.08142  77.63
22   3 0.08501  70.74
23   4 0.08855  64.45
24   4 0.09194  58.73
25   4 0.09514  53.51
26   4 0.09816  48.76
27   4 0.10100  44.43
28   4 0.10370  40.48
29   5 0.10640  36.88
30   5 0.10900  33.61
31   5 0.11140  30.62
32   5 0.11370  27.90
33   5 0.11590  25.42
34   6 0.11820  23.16
35   6 0.12040  21.11
36   6 0.12260  19.23
37   7 0.12490  17.52
38   7 0.12710  15.97
39   8 0.12940  14.55
40   8 0.13170  13.25
41   8 0.13400  12.08
42  10 0.13640  11.00
43  10 0.13890  10.03
44  11 0.14140   9.14
45  11 0.14400   8.32
46  11 0.14660   7.58
47  12 0.14930   6.91
48  13 0.15210   6.30
49  14 0.15490   5.74
50  14 0.15790   5.23
51  15 0.16100   4.76
52  15 0.16420   4.34
53  19 0.16760   3.96
54  22 0.17120   3.60
55  23 0.17500   3.28
56  25 0.17910   2.99
57  28 0.18330   2.73
58  28 0.18780   2.48
59  30 0.19240   2.26
60  30 0.19730   2.06
61  31 0.20240   1.88
62  31 0.20770   1.71
63  31 0.21320   1.56
64  32 0.21900   1.42
65  33 0.22500   1.29
66  33 0.23130   1.18
67  34 0.23760   1.07
68  34 0.24420   0.98
69  35 0.25090   0.89
70  35 0.25780   0.81
71  37 0.26480   0.74
72  37 0.27200   0.68
73  37 0.27920   0.62
74  37 0.28650   0.56
75  37 0.29380   0.51
76  37 0.30110   0.47
77  37 0.30840   0.42
78  37 0.31570   0.39
79  37 0.32290   0.35
80  37 0.32990   0.32
81  37 0.33690   0.29
82  37 0.34370   0.27
83  37 0.35040   0.24
84  37 0.35690   0.22
85  37 0.36310   0.20
86  37 0.36920   0.18
87  37 0.37500   0.17
88  37 0.38060   0.15
89  37 0.38590   0.14
90  37 0.39100   0.13
91  37 0.39590   0.12
92  37 0.40050   0.10
93  37 0.40480   0.10
94  37 0.40890   0.09
95  37 0.41270   0.08
96  37 0.41630   0.07
97  37 0.41970   0.07
98  37 0.42280   0.06
99  36 0.42570   0.05
100 37 0.42840   0.05
