
Call:  glmnet(x = x, y = y, alpha = 0.2, family = "gaussian", standardize = FALSE) 

    Df    %Dev  Lambda
1    0 0.00000 24.9500
2    1 0.01390 22.7400
3    1 0.02586 20.7200
4    1 0.03611 18.8800
5    1 0.04488 17.2000
6    1 0.05237 15.6700
7    1 0.05874 14.2800
8    1 0.06416 13.0100
9    1 0.06875 11.8500
10   1 0.07263 10.8000
11   1 0.07592  9.8420
12   1 0.07869  8.9670
13   1 0.08103  8.1710
14   1 0.08300  7.4450
15   1 0.08465  6.7830
16   2 0.08792  6.1810
17   2 0.09394  5.6320
18   2 0.09934  5.1310
19   2 0.10420  4.6760
20   2 0.10850  4.2600
21   2 0.11230  3.8820
22   2 0.11570  3.5370
23   2 0.11860  3.2230
24   2 0.12130  2.9360
25   3 0.12390  2.6760
26   3 0.12730  2.4380
27   3 0.13020  2.2210
28   3 0.13270  2.0240
29   3 0.13490  1.8440
30   3 0.13670  1.6800
31   3 0.13830  1.5310
32   3 0.13970  1.3950
33   3 0.14090  1.2710
34   4 0.14320  1.1580
35   4 0.14750  1.0550
36   4 0.15170  0.9615
37   5 0.15770  0.8761
38   5 0.16450  0.7983
39   6 0.17110  0.7274
40   6 0.17880  0.6627
41   6 0.18620  0.6039
42   7 0.19480  0.5502
43   9 0.20350  0.5013
44   9 0.21220  0.4568
45   9 0.22040  0.4162
46   9 0.22800  0.3792
47   9 0.23500  0.3456
48  12 0.24290  0.3149
49  12 0.25180  0.2869
50  14 0.26060  0.2614
51  14 0.26990  0.2382
52  17 0.27930  0.2170
53  19 0.28920  0.1977
54  22 0.29900  0.1802
55  23 0.30880  0.1642
56  25 0.31830  0.1496
57  25 0.32730  0.1363
58  28 0.33620  0.1242
59  29 0.34530  0.1132
60  31 0.35390  0.1031
61  31 0.36210  0.0939
62  34 0.37000  0.0856
63  37 0.37790  0.0780
64  37 0.38550  0.0711
65  37 0.39240  0.0648
66  37 0.39880  0.0590
67  37 0.40470  0.0538
68  37 0.41000  0.0490
69  36 0.41480  0.0446
70  36 0.41920  0.0407
71  36 0.42320  0.0370
72  36 0.42680  0.0338
73  37 0.43000  0.0308
74  37 0.43300  0.0280
75  37 0.43560  0.0255
76  37 0.43800  0.0233
77  37 0.44010  0.0212
78  37 0.44190  0.0193
79  37 0.44360  0.0176
80  37 0.44500  0.0160
81  37 0.44630  0.0146
82  37 0.44750  0.0133
83  37 0.44840  0.0121
84  37 0.44930  0.0111
85  37 0.45010  0.0101
86  37 0.45070  0.0092
87  37 0.45130  0.0084
88  37 0.45180  0.0076
89  37 0.45220  0.0069
90  37 0.45260  0.0063
91  36 0.45290  0.0058
92  36 0.45310  0.0053
93  36 0.45340  0.0048
94  36 0.45350  0.0044
95  36 0.45370  0.0040
96  36 0.45380  0.0036
97  36 0.45400  0.0033
98  37 0.45410  0.0030
99  37 0.45420  0.0027
100 36 0.45420  0.0025
