IC50,Cancer,Drug,PKA_137_CSV_X_Fingerprint_576,PKA_137_X_Fingerprint_576,PKA_251_ENG_X_Fingerprint_644,PKA_251_POL_X_Fingerprint_644,PKA_260_ENG_X_Fingerprint_611,PKA_260_EXP_X_Fingerprint_611,PKA_85_EXP_X_Fingerprint_611,PKA_93_EXP_X_Fingerprint_644,PKA_93_X_Fingerprint_644,EXP_ABL2_X_EXP_CRKL,EXP_CSNK1E_X_EXP_CEP135,EXP_CSNK1E_X_EXP_UTP3,EXP_FGFR2_X_EXP_EPN3,EXP_FGFR2_X_EXP_IGF1,EXP_FGFR2_X_EXP_NCAM1,EXP_MAP2K2_X_EXP_HRAS,EXP_MAPK8_X_EXP_ATF3,EXP_MAPK8_X_EXP_CRK,EXP_MAPK8_X_EXP_GNA15,EXP_MAPK8_X_EXP_HRAS,EXP_MAPK8_X_EXP_HSP90AA1,EXP_MAPK8_X_EXP_IL2RB,EXP_MAPK8_X_EXP_TNFRSF1A,EXP_MAPKAPK3_X_EXP_TNRC6C,EXP_STRADB_X_EXP_PRKAB1,EXP_SYK_X_EXP_TLR4,REC_R_HSA_3228469_X_REC_R_HSA_6802932,GO_0003007_X_GO_0007268,GO_0010629_X_GO_0048015,Predicted IC50,Validation
0.333619,1479988,1037,0,0,0,0,0,0,0,0,0,35.181521217,40.369283188,65.329057813,9.8808011302,9.9996955742,12.89205296,59.72526283,14.391223187,37.641235586,21.204661401,36.627079796,48.946232164,15.746980917,27.977598418,25.992988461,17.180062064,11.276586059,1,0,0,1.8050427926,7
0.566479,1479995,1037,0,0,0,0,0,0,0,0,0,29.821192165,42.051957098,66.083045915,14.089160261,13.749074212,16.212342005,48.190600029,19.803027652,33.675358879,13.311835808,31.285795126,43.615990317,14.096247621,23.003984835,19.605076194,15.964135106,12.687918813,0,0,0,2.4561681765,4
5.25154,1480359,1037,0,0,0,0,0,0,0,0,0,27.231283007,31.272458143,51.968363687,15.595196601,12.519868933,14.909241291,37.370414697,16.122452847,24.846100222,12.338931663,21.588959612,31.342283848,12.865573682,15.305825064,22.176501688,24.400318569,14.621118247,0,0,0,2.9413988124,2
0.618547,1480360,1037,0,0,0,0,0,0,0,0,0,33.615501461,42.841958695,63.027955405,9.7308042125,9.6441696318,12.787292162,54.166590828,15.39008892,28.454523902,16.130489808,30.464739712,38.501371537,14.484418228,24.76802426,24.546406217,16.327873418,12.329424114,0,0,0,2.4343770308,6
3.990811,1480364,1037,0,0,0,0,0,0,0,0,0,33.809798905,33.653552185,55.763794702,18.337630031,12.989303409,13.053424639,44.864167174,13.367334082,27.706814038,14.632358504,29.657462201,34.805527702,12.921742864,20.924553968,20.09006142,16.714355405,23.44795866,0,0,1,3.5728578999,7
1.804947,1480371,1037,0,0,0,0,0,0,0,0,0,31.528832236,38.225655674,65.140745803,17.968023615,17.265760587,18.531228865,54.830836703,16.189628525,38.016328628,16.001684946,36.211538679,47.308968756,15.026306984,19.436908598,27.727002622,14.964324635,10.067167093,0,0,0,2.8945470554,8
1.903062,1480372,1037,0,0,0,0,0,0,0,0,0,22.926758747,40.059776591,51.285009684,15.161552209,13.110467459,13.935436899,49.287036428,14.571385351,32.683862497,15.038892026,31.560613521,44.074886824,14.258685724,25.936226412,28.67031482,13.97623553,15.169370678,0,0,0,2.9056016566,3
3.343337,1480374,1037,0,0,0,0,0,0,0,0,0,26.215679848,31.221869283,60.613449229,14.225854782,19.727430728,12.938810594,40.542353927,15.576535623,31.28690763,14.61326707,25.447216851,35.499575542,12.903252079,18.938639034,19.977946617,17.144634283,16.96258755,0,0,0,3.3955048128,5
2.619605,905933,1038,0,0,0,0,0,0,0,0,0,26.886302893,29.33881711,56.057876423,16.86998396,14.514264559,17.701008291,44.330248574,14.572909962,32.156385222,14.966376467,30.616557789,49.481181446,14.023628896,22.612764884,22.314591415,14.053581039,21.608209505,0,0,0,3.5711708073,2
3.64535,905959,1038,0,0,0,0,0,0,0,0,0,29.033588352,36.316931634,63.56470383,10.527255123,10.529961347,10.886398883,63.830990495,18.205995767,30.431226965,14.215332011,37.056130959,40.465015768,13.904474232,29.875239762,25.816329649,20.760402844,14.664554073,0,0,0,2.2446540125,10
1.836425,905968,1038,0,0,0,0,0,0,0,0,0,28.137037784,38.713215724,59.701639517,13.116119263,13.302955239,16.24658332,43.77889595,16.593359375,32.682464289,15.086038947,28.079186624,40.741209087,14.898290673,24.982064081,23.476137761,23.330084433,10.575141947,0,1,0,2.3400185162,6
3.767026,905969,1038,0,0,0,0,0,0,0,0,0,36.735134246,34.812926765,57.721494437,11.5710735,11.544024313,11.092541822,55.447959676,13.180262217,28.661107326,14.945345091,29.553269378,41.535583174,17.500677957,21.591364546,26.252240055,26.954683479,13.14439252,0,0,0,2.3662173685,4
2.431113,905990,1038,0,0,0,0,0,0,0,0,0,30.418900489,37.678087984,57.518972533,15.015941855,14.507169296,16.764279158,47.024205049,20.961698252,34.7982297,16.746580489,33.700834615,50.353512292,15.836554572,23.469900946,22.337452878,17.781933801,14.541564161,0,0,0,2.4965908061,6
2.095452,905991,1038,0,0,0,0,0,0,0,0,0,30.751639442,36.8049036,68.731588097,10.002241832,9.9560401045,10.262328532,44.314431907,14.17036255,38.407689143,20.827368092,26.002051143,43.355126798,24.864262948,27.535001325,23.565624791,18.721631587,8.5452175449,0,0,0,2.2057566752,9
3.054263,906804,1038,0,0,0,0,0,0,0,0,0,31.035677547,45.453851088,68.891136572,9.9791297889,9.6914117567,10.455672132,51.638235845,15.867867929,32.527437903,14.287795194,28.464496948,33.785464423,21.201006551,21.077926353,27.665759182,17.162907562,10.452170789,1,0,0,1.5100668734,5
1.510088,906852,1038,0,0,0,0,0,0,0,0,0,29.497092233,39.100227458,62.275915198,11.131727834,11.08201964,11.228741906,68.5834949,13.427176948,30.901598569,19.347426062,38.264462917,40.313038926,13.530287709,23.063913496,25.904008715,25.513378525,12.169201838,0,0,0,2.5912676108,8
1.442695,909255,1038,0,0,0,0,0,0,0,0,0,30.299084024,41.287302194,74.609952758,12.910505264,12.157642536,12.777033074,67.421001986,15.839725262,31.811609138,15.029311573,36.778518806,37.507171019,26.573107498,19.749833885,27.393544077,23.216505743,9.0483698419,0,0,0,1.8915489205,5
1.404045,909257,1038,0,0,0,0,0,0,0,0,0,28.452506995,38.498717063,65.911753054,13.198824896,12.843840596,13.417873173,46.208017615,16.376386404,31.684628676,13.177787221,28.744997954,45.362438605,13.936515464,22.339601946,27.117576767,20.555214972,10.136972142,0,0,0,2.1496036596,7
2.893054,909753,1038,0,0,0,0,0,0,0,0,0,33.063360956,30.802673611,63.327245816,9.9681124709,15.630066707,10.647625573,53.296184887,18.115256716,40.225925748,15.907613342,35.117958675,44.578687395,15.944983937,21.598566144,27.473178586,21.316831921,17.318464183,0,0,0,2.5814652625,7
1.329788,909774,1038,0,0,0,0,0,0,0,0,0,32.156761834,45.411622831,69.69271588,10.294766663,9.9361149487,10.297644168,51.69599587,12.965938931,29.969054231,21.061145508,29.363991272,37.743320492,12.510545631,20.427858066,15.930880152,24.662372099,9.4492709668,0,0,0,2.4867085872,9
1.740199,910548,1038,0,0,0,0,0,0,0,0,0,29.326467295,31.93619045,52.453269376,12.904294859,13.095482515,14.595808099,51.813782389,15.997677207,28.238347059,13.113215391,27.01691874,43.616403362,13.38739083,22.588123303,24.267632768,25.026384073,9.9670416551,0,0,0,2.6500034766,8
4.296303,911905,1038,0,0,0,0,0,0,0,0,0,29.459716359,33.112444715,53.649031495,13.054192819,12.149814535,14.505605268,43.593866675,13.361406539,29.1745288,13.35496538,24.580348452,30.611119308,22.930187677,15.282543488,22.651262539,20.67731436,13.03771562,0,1,0,3.268122021,6
1.683418,924186,1038,0,0,0,0,0,0,0,0,0,32.232823767,39.481129847,64.864062518,9.6336058683,9.6095605783,11.749199939,55.735329281,16.93644073,42.117697825,17.948547405,43.766951556,55.990240354,19.798005105,33.50632258,23.450478127,22.678765651,10.506280606,0,0,0,2.2331443118,5
3.970535,946360,1038,0,0,0,0,0,0,0,0,0,27.85538748,33.075902271,46.097899105,16.664826031,17.093396296,14.849978938,47.908212114,14.153322007,39.714389774,13.716113651,28.687408847,44.959916214,15.124579525,21.713459998,25.09854098,16.603980623,18.136930219,0,0,0,3.414535938,1
4.451083,949090,1038,0,0,0,0,0,0,0,0,0,22.278369151,35.754883406,55.232621845,16.016442672,19.911412075,19.773926739,43.316083283,12.910105733,26.171566199,12.334390248,23.990102207,31.74950246,11.640559263,15.934624872,21.347933849,19.381499255,18.422731512,0,0,0,3.4398027499,3
2.281727,1240128,1038,0,0,0,0,0,0,0,0,0,31.920175243,36.430229823,67.652922267,9.6339418627,9.491291765,9.6347482387,48.0970981,15.159800286,32.98322865,14.372840154,27.750731249,44.609758797,14.254972335,22.945888818,23.886545611,22.151758061,9.1415663813,0,0,0,2.2756066266,6
2.898738,1240129,1038,0,0,0,0,0,0,0,0,0,27.999074857,30.286610388,59.569874195,11.625468382,12.781429013,14.187067379,48.147292733,13.215609086,27.224896019,12.523995298,24.086287735,35.162909858,13.390333435,21.502378422,26.389612587,19.605547565,9.3976487598,0,0,0,3.0169509293,5
2.742945,1240197,1038,0,0,0,0,0,0,0,0,0,46.252829383,37.234156669,50.269494567,14.030652704,13.921553507,14.013794627,40.525485688,14.987895228,35.368802644,15.998349995,28.226582964,45.137146836,13.182148077,23.53809934,19.336264624,18.94656315,11.067515469,0,0,0,2.9007790238,8
1.521139,1240198,1038,0,0,0,0,0,0,0,0,0,28.094358911,32.500319667,58.45235757,14.877111337,12.969512605,13.851661192,41.943867915,16.252172526,28.765009519,13.68767025,25.196287806,42.597495915,13.738753246,20.016837708,24.308936814,21.597117942,16.481953622,0,0,0,2.6534693287,6
4.030529,1240199,1038,0,0,0,0,0,0,0,0,0,25.208121711,25.005538253,42.236078964,21.164671119,17.53001057,19.288029035,39.599832267,11.5328842,23.343498377,14.715850217,21.879756102,37.508227619,12.189498223,16.063254209,18.776435307,15.982072018,20.15831621,0,1,1,4.3467255795,10
2.407838,1240200,1038,0,0,0,0,0,0,0,0,0,35.493036345,32.06160801,61.716945744,14.236685723,12.676766209,13.090805212,45.518070169,16.647075999,35.168233053,15.071942009,29.487784178,46.842357813,14.662267358,22.581580073,28.609539066,29.525746803,16.802141734,0,0,0,2.0724260421,4
2.727993,1240222,1038,0,0,0,0,0,0,0,0,0,29.204872502,41.657284004,65.405185252,15.322348092,15.468388817,15.581597434,52.777462207,14.111978523,34.237892322,14.421658358,30.503156265,38.09711766,15.083804552,21.972190915,25.064521664,18.650208152,9.7550828004,0,0,0,2.5612534358,1
1.073673,1298365,1038,0,0,0,0,0,0,0,0,0,31.969454991,38.021109933,65.468724476,12.178490415,11.673182466,12.575733578,52.417151621,15.55296982,33.80084383,15.448370966,36.283164544,46.360142845,14.748812765,27.805747665,28.725328652,36.079934556,10.177609756,0,0,0,2.0764981359,9
2.320133,1298539,1038,0,0,0,0,0,0,0,0,0,29.169409688,46.216366411,61.349461398,9.5802950075,9.8345601843,12.235299563,53.539462559,12.831042472,30.39349032,20.225578219,31.132652313,36.084533469,12.112605262,22.232187004,22.762754474,25.294213132,11.564560351,0,0,0,2.3137838953,8
1.655977,1479987,1038,0,0,0,0,0,0,0,0,0,29.621862523,44.968842124,67.582896605,9.8314130649,9.2424836266,10.861207749,56.605423321,14.203620938,34.312175576,13.762676946,32.476195744,39.516219854,13.550455325,22.116820503,20.764468875,17.016444,9.633863972,0,0,0,2.7212064739,6
1.599879,1479988,1038,0,0,0,0,0,0,0,0,0,35.181521217,40.369283188,65.329057813,9.8808011302,9.9996955742,12.89205296,59.72526283,14.391223187,37.641235586,21.204661401,36.627079796,48.946232164,15.746980917,27.977598418,25.992988461,17.180062064,11.276586059,1,0,0,1.8050427926,7
1.438288,1479995,1038,0,0,0,0,0,0,0,0,0,29.821192165,42.051957098,66.083045915,14.089160261,13.749074212,16.212342005,48.190600029,19.803027652,33.675358879,13.311835808,31.285795126,43.615990317,14.096247621,23.003984835,19.605076194,15.964135106,12.687918813,0,0,0,2.4561681765,6
4.104349,1480359,1038,0,0,0,0,0,0,0,0,0,27.231283007,31.272458143,51.968363687,15.595196601,12.519868933,14.909241291,37.370414697,16.122452847,24.846100222,12.338931663,21.588959612,31.342283848,12.865573682,15.305825064,22.176501688,24.400318569,14.621118247,0,0,0,2.9413988124,1
1.514435,1480360,1038,0,0,0,0,0,0,0,0,0,33.615501461,42.841958695,63.027955405,9.7308042125,9.6441696318,12.787292162,54.166590828,15.39008892,28.454523902,16.130489808,30.464739712,38.501371537,14.484418228,24.76802426,24.546406217,16.327873418,12.329424114,0,0,0,2.4343770308,9
3.043038,1480364,1038,0,0,0,0,0,0,0,0,0,33.809798905,33.653552185,55.763794702,18.337630031,12.989303409,13.053424639,44.864167174,13.367334082,27.706814038,14.632358504,29.657462201,34.805527702,12.921742864,20.924553968,20.09006142,16.714355405,23.44795866,0,0,1,3.5728578999,7
1.30654,1480371,1038,0,0,0,0,0,0,0,0,0,31.528832236,38.225655674,65.140745803,17.968023615,17.265760587,18.531228865,54.830836703,16.189628525,38.016328628,16.001684946,36.211538679,47.308968756,15.026306984,19.436908598,27.727002622,14.964324635,10.067167093,0,0,0,2.8945470554,1
2.584661,1480372,1038,0,0,0,0,0,0,0,0,0,22.926758747,40.059776591,51.285009684,15.161552209,13.110467459,13.935436899,49.287036428,14.571385351,32.683862497,15.038892026,31.560613521,44.074886824,14.258685724,25.936226412,28.67031482,13.97623553,15.169370678,0,0,0,2.9056016566,10
3.335067,1480374,1038,0,0,0,0,0,0,0,0,0,26.215679848,31.221869283,60.613449229,14.225854782,19.727430728,12.938810594,40.542353927,15.576535623,31.28690763,14.61326707,25.447216851,35.499575542,12.903252079,18.938639034,19.977946617,17.144634283,16.96258755,0,0,0,3.3955048128,9
3.723618,905933,1039,0,0,0,0,0,0,0,0,0,26.886302893,29.33881711,56.057876423,16.86998396,14.514264559,17.701008291,44.330248574,14.572909962,32.156385222,14.966376467,30.616557789,49.481181446,14.023628896,22.612764884,22.314591415,14.053581039,21.608209505,0,0,0,3.5711708073,1
5.471429,905959,1039,0,0,0,0,0,0,0,0,0,29.033588352,36.316931634,63.56470383,10.527255123,10.529961347,10.886398883,63.830990495,18.205995767,30.431226965,14.215332011,37.056130959,40.465015768,13.904474232,29.875239762,25.816329649,20.760402844,14.664554073,0,0,0,2.2446540125,10
5.814292,905968,1039,0,0,0,0,0,0,0,0,0,28.137037784,38.713215724,59.701639517,13.116119263,13.302955239,16.24658332,43.77889595,16.593359375,32.682464289,15.086038947,28.079186624,40.741209087,14.898290673,24.982064081,23.476137761,23.330084433,10.575141947,0,1,0,2.3400185162,7
5.376464,905969,1039,0,0,0,0,0,0,0,0,0,36.735134246,34.812926765,57.721494437,11.5710735,11.544024313,11.092541822,55.447959676,13.180262217,28.661107326,14.945345091,29.553269378,41.535583174,17.500677957,21.591364546,26.252240055,26.954683479,13.14439252,0,0,0,2.3662173685,9
5.485563,905990,1039,0,0,0,0,0,0,0,0,0,30.418900489,37.678087984,57.518972533,15.015941855,14.507169296,16.764279158,47.024205049,20.961698252,34.7982297,16.746580489,33.700834615,50.353512292,15.836554572,23.469900946,22.337452878,17.781933801,14.541564161,0,0,0,2.4965908061,7
3.302845,905991,1039,0,0,0,0,0,0,0,0,0,30.751639442,36.8049036,68.731588097,10.002241832,9.9560401045,10.262328532,44.314431907,14.17036255,38.407689143,20.827368092,26.002051143,43.355126798,24.864262948,27.535001325,23.565624791,18.721631587,8.5452175449,0,0,0,2.2057566752,1
3.825401,906804,1039,0,0,0,0,0,0,0,0,0,31.035677547,45.453851088,68.891136572,9.9791297889,9.6914117567,10.455672132,51.638235845,15.867867929,32.527437903,14.287795194,28.464496948,33.785464423,21.201006551,21.077926353,27.665759182,17.162907562,10.452170789,1,0,0,1.5100668734,8
4.66558,906852,1039,0,0,0,0,0,0,0,0,0,29.497092233,39.100227458,62.275915198,11.131727834,11.08201964,11.228741906,68.5834949,13.427176948,30.901598569,19.347426062,38.264462917,40.313038926,13.530287709,23.063913496,25.904008715,25.513378525,12.169201838,0,0,0,2.5912676108,8
3.245229,909255,1039,0,0,0,0,0,0,0,0,0,30.299084024,41.287302194,74.609952758,12.910505264,12.157642536,12.777033074,67.421001986,15.839725262,31.811609138,15.029311573,36.778518806,37.507171019,26.573107498,19.749833885,27.393544077,23.216505743,9.0483698419,0,0,0,1.8915489205,10
4.163999,909257,1039,0,0,0,0,0,0,0,0,0,28.452506995,38.498717063,65.911753054,13.198824896,12.843840596,13.417873173,46.208017615,16.376386404,31.684628676,13.177787221,28.744997954,45.362438605,13.936515464,22.339601946,27.117576767,20.555214972,10.136972142,0,0,0,2.1496036596,5
5.036199,909753,1039,0,0,0,0,0,0,0,0,0,33.063360956,30.802673611,63.327245816,9.9681124709,15.630066707,10.647625573,53.296184887,18.115256716,40.225925748,15.907613342,35.117958675,44.578687395,15.944983937,21.598566144,27.473178586,21.316831921,17.318464183,0,0,0,2.5814652625,1
4.163442,909774,1039,0,0,0,0,0,0,0,0,0,32.156761834,45.411622831,69.69271588,10.294766663,9.9361149487,10.297644168,51.69599587,12.965938931,29.969054231,21.061145508,29.363991272,37.743320492,12.510545631,20.427858066,15.930880152,24.662372099,9.4492709668,0,0,0,2.4867085872,4
5.024505,910548,1039,0,0,0,0,0,0,0,0,0,29.326467295,31.93619045,52.453269376,12.904294859,13.095482515,14.595808099,51.813782389,15.997677207,28.238347059,13.113215391,27.01691874,43.616403362,13.38739083,22.588123303,24.267632768,25.026384073,9.9670416551,0,0,0,2.6500034766,6
5.237755,911905,1039,0,0,0,0,0,0,0,0,0,29.459716359,33.112444715,53.649031495,13.054192819,12.149814535,14.505605268,43.593866675,13.361406539,29.1745288,13.35496538,24.580348452,30.611119308,22.930187677,15.282543488,22.651262539,20.67731436,13.03771562,0,1,0,3.268122021,6
4.364088,924186,1039,0,0,0,0,0,0,0,0,0,32.232823767,39.481129847,64.864062518,9.6336058683,9.6095605783,11.749199939,55.735329281,16.93644073,42.117697825,17.948547405,43.766951556,55.990240354,19.798005105,33.50632258,23.450478127,22.678765651,10.506280606,0,0,0,2.2331443118,1
3.944449,946360,1039,0,0,0,0,0,0,0,0,0,27.85538748,33.075902271,46.097899105,16.664826031,17.093396296,14.849978938,47.908212114,14.153322007,39.714389774,13.716113651,28.687408847,44.959916214,15.124579525,21.713459998,25.09854098,16.603980623,18.136930219,0,0,0,3.414535938,7
6.060521,949090,1039,0,0,0,0,0,0,0,0,0,22.278369151,35.754883406,55.232621845,16.016442672,19.911412075,19.773926739,43.316083283,12.910105733,26.171566199,12.334390248,23.990102207,31.74950246,11.640559263,15.934624872,21.347933849,19.381499255,18.422731512,0,0,0,3.4398027499,7
4.575841,1240128,1039,0,0,0,0,0,0,0,0,0,31.920175243,36.430229823,67.652922267,9.6339418627,9.491291765,9.6347482387,48.0970981,15.159800286,32.98322865,14.372840154,27.750731249,44.609758797,14.254972335,22.945888818,23.886545611,22.151758061,9.1415663813,0,0,0,2.2756066266,10
4.538603,1240129,1039,0,0,0,0,0,0,0,0,0,27.999074857,30.286610388,59.569874195,11.625468382,12.781429013,14.187067379,48.147292733,13.215609086,27.224896019,12.523995298,24.086287735,35.162909858,13.390333435,21.502378422,26.389612587,19.605547565,9.3976487598,0,0,0,3.0169509293,9
5.493449,1240197,1039,0,0,0,0,0,0,0,0,0,46.252829383,37.234156669,50.269494567,14.030652704,13.921553507,14.013794627,40.525485688,14.987895228,35.368802644,15.998349995,28.226582964,45.137146836,13.182148077,23.53809934,19.336264624,18.94656315,11.067515469,0,0,0,2.9007790238,6
4.212702,1240198,1039,0,0,0,0,0,0,0,0,0,28.094358911,32.500319667,58.45235757,14.877111337,12.969512605,13.851661192,41.943867915,16.252172526,28.765009519,13.68767025,25.196287806,42.597495915,13.738753246,20.016837708,24.308936814,21.597117942,16.481953622,0,0,0,2.6534693287,7
6.64167,1240199,1039,0,0,0,0,0,0,0,0,0,25.208121711,25.005538253,42.236078964,21.164671119,17.53001057,19.288029035,39.599832267,11.5328842,23.343498377,14.715850217,21.879756102,37.508227619,12.189498223,16.063254209,18.776435307,15.982072018,20.15831621,0,1,1,4.3467255795,5
4.089044,1240200,1039,0,0,0,0,0,0,0,0,0,35.493036345,32.06160801,61.716945744,14.236685723,12.676766209,13.090805212,45.518070169,16.647075999,35.168233053,15.071942009,29.487784178,46.842357813,14.662267358,22.581580073,28.609539066,29.525746803,16.802141734,0,0,0,2.0724260421,10
4.980586,1240222,1039,0,0,0,0,0,0,0,0,0,29.204872502,41.657284004,65.405185252,15.322348092,15.468388817,15.581597434,52.777462207,14.111978523,34.237892322,14.421658358,30.503156265,38.09711766,15.083804552,21.972190915,25.064521664,18.650208152,9.7550828004,0,0,0,2.5612534358,5
4.58804,1298365,1039,0,0,0,0,0,0,0,0,0,31.969454991,38.021109933,65.468724476,12.178490415,11.673182466,12.575733578,52.417151621,15.55296982,33.80084383,15.448370966,36.283164544,46.360142845,14.748812765,27.805747665,28.725328652,36.079934556,10.177609756,0,0,0,2.0764981359,10
5.027209,1298539,1039,0,0,0,0,0,0,0,0,0,29.169409688,46.216366411,61.349461398,9.5802950075,9.8345601843,12.235299563,53.539462559,12.831042472,30.39349032,20.225578219,31.132652313,36.084533469,12.112605262,22.232187004,22.762754474,25.294213132,11.564560351,0,0,0,2.3137838953,5
5.163632,1479987,1039,0,0,0,0,0,0,0,0,0,29.621862523,44.968842124,67.582896605,9.8314130649,9.2424836266,10.861207749,56.605423321,14.203620938,34.312175576,13.762676946,32.476195744,39.516219854,13.550455325,22.116820503,20.764468875,17.016444,9.633863972,0,0,0,2.7212064739,2
3.099343,1479988,1039,0,0,0,0,0,0,0,0,0,35.181521217,40.369283188,65.329057813,9.8808011302,9.9996955742,12.89205296,59.72526283,14.391223187,37.641235586,21.204661401,36.627079796,48.946232164,15.746980917,27.977598418,25.992988461,17.180062064,11.276586059,1,0,0,1.8050427926,1
4.734758,1479995,1039,0,0,0,0,0,0,0,0,0,29.821192165,42.051957098,66.083045915,14.089160261,13.749074212,16.212342005,48.190600029,19.803027652,33.675358879,13.311835808,31.285795126,43.615990317,14.096247621,23.003984835,19.605076194,15.964135106,12.687918813,0,0,0,2.4561681765,7
5.696004,1480359,1039,0,0,0,0,0,0,0,0,0,27.231283007,31.272458143,51.968363687,15.595196601,12.519868933,14.909241291,37.370414697,16.122452847,24.846100222,12.338931663,21.588959612,31.342283848,12.865573682,15.305825064,22.176501688,24.400318569,14.621118247,0,0,0,2.9413988124,6
5.22302,1480360,1039,0,0,0,0,0,0,0,0,0,33.615501461,42.841958695,63.027955405,9.7308042125,9.6441696318,12.787292162,54.166590828,15.39008892,28.454523902,16.130489808,30.464739712,38.501371537,14.484418228,24.76802426,24.546406217,16.327873418,12.329424114,0,0,0,2.4343770308,8
5.776131,1480364,1039,0,0,0,0,0,0,0,0,0,33.809798905,33.653552185,55.763794702,18.337630031,12.989303409,13.053424639,44.864167174,13.367334082,27.706814038,14.632358504,29.657462201,34.805527702,12.921742864,20.924553968,20.09006142,16.714355405,23.44795866,0,0,1,3.5728578999,4
4.549456,1480371,1039,0,0,0,0,0,0,0,0,0,31.528832236,38.225655674,65.140745803,17.968023615,17.265760587,18.531228865,54.830836703,16.189628525,38.016328628,16.001684946,36.211538679,47.308968756,15.026306984,19.436908598,27.727002622,14.964324635,10.067167093,0,0,0,2.8945470554,10
5.098044,1480372,1039,0,0,0,0,0,0,0,0,0,22.926758747,40.059776591,51.285009684,15.161552209,13.110467459,13.935436899,49.287036428,14.571385351,32.683862497,15.038892026,31.560613521,44.074886824,14.258685724,25.936226412,28.67031482,13.97623553,15.169370678,0,0,0,2.9056016566,5
6.073752,1480374,1039,0,0,0,0,0,0,0,0,0,26.215679848,31.221869283,60.613449229,14.225854782,19.727430728,12.938810594,40.542353927,15.576535623,31.28690763,14.61326707,25.447216851,35.499575542,12.903252079,18.938639034,19.977946617,17.144634283,16.96258755,0,0,0,3.3955048128,5
4.982903,905933,1042,0,0,0,0,0,0,0,0,0,26.886302893,29.33881711,56.057876423,16.86998396,14.514264559,17.701008291,44.330248574,14.572909962,32.156385222,14.966376467,30.616557789,49.481181446,14.023628896,22.612764884,22.314591415,14.053581039,21.608209505,0,0,0,3.5711708073,4
4.694335,905959,1042,0,0,0,0,0,0,0,0,0,29.033588352,36.316931634,63.56470383,10.527255123,10.529961347,10.886398883,63.830990495,18.205995767,30.431226965,14.215332011,37.056130959,40.465015768,13.904474232,29.875239762,25.816329649,20.760402844,14.664554073,0,0,0,2.2446540125,10
4.683919,905968,1042,0,0,0,0,0,0,0,0,0,28.137037784,38.713215724,59.701639517,13.116119263,13.302955239,16.24658332,43.77889595,16.593359375,32.682464289,15.086038947,28.079186624,40.741209087,14.898290673,24.982064081,23.476137761,23.330084433,10.575141947,0,1,0,2.3400185162,6
3.985872,905969,1042,0,0,0,0,0,0,0,0,0,36.735134246,34.812926765,57.721494437,11.5710735,11.544024313,11.092541822,55.447959676,13.180262217,28.661107326,14.945345091,29.553269378,41.535583174,17.500677957,21.591364546,26.252240055,26.954683479,13.14439252,0,0,0,2.3662173685,9
3.616924,905990,1042,0,0,0,0,0,0,0,0,0,30.418900489,37.678087984,57.518972533,15.015941855,14.507169296,16.764279158,47.024205049,20.961698252,34.7982297,16.746580489,33.700834615,50.353512292,15.836554572,23.469900946,22.337452878,17.781933801,14.541564161,0,0,0,2.4965908061,5
3.624902,905991,1042,0,0,0,0,0,0,0,0,0,30.751639442,36.8049036,68.731588097,10.002241832,9.9560401045,10.262328532,44.314431907,14.17036255,38.407689143,20.827368092,26.002051143,43.355126798,24.864262948,27.535001325,23.565624791,18.721631587,8.5452175449,0,0,0,2.2057566752,4
3.988566,906804,1042,0,0,0,0,0,0,0,0,0,31.035677547,45.453851088,68.891136572,9.9791297889,9.6914117567,10.455672132,51.638235845,15.867867929,32.527437903,14.287795194,28.464496948,33.785464423,21.201006551,21.077926353,27.665759182,17.162907562,10.452170789,1,0,0,1.5100668734,6
4.246372,906852,1042,0,0,0,0,0,0,0,0,0,29.497092233,39.100227458,62.275915198,11.131727834,11.08201964,11.228741906,68.5834949,13.427176948,30.901598569,19.347426062,38.264462917,40.313038926,13.530287709,23.063913496,25.904008715,25.513378525,12.169201838,0,0,0,2.5912676108,9
3.178668,909255,1042,0,0,0,0,0,0,0,0,0,30.299084024,41.287302194,74.609952758,12.910505264,12.157642536,12.777033074,67.421001986,15.839725262,31.811609138,15.029311573,36.778518806,37.507171019,26.573107498,19.749833885,27.393544077,23.216505743,9.0483698419,0,0,0,1.8915489205,9
4.027533,909257,1042,0,0,1.449,-1,0,0,0,0,0,28.452506995,38.498717063,65.911753054,13.198824896,12.843840596,13.417873173,46.208017615,16.376386404,31.684628676,13.177787221,28.744997954,45.362438605,13.936515464,22.339601946,27.117576767,20.555214972,10.136972142,0,0,0,2.0290478297,2
5.337917,909753,1042,0,0,0,0,0,0,0,0,0,33.063360956,30.802673611,63.327245816,9.9681124709,15.630066707,10.647625573,53.296184887,18.115256716,40.225925748,15.907613342,35.117958675,44.578687395,15.944983937,21.598566144,27.473178586,21.316831921,17.318464183,0,0,0,2.5814652625,2
4.696238,909774,1042,0,0,0,0,0,0,0,7.6606359158,1,32.156761834,45.411622831,69.69271588,10.294766663,9.9361149487,10.297644168,51.69599587,12.965938931,29.969054231,21.061145508,29.363991272,37.743320492,12.510545631,20.427858066,15.930880152,24.662372099,9.4492709668,0,0,0,3.308560285,4
