
Call:  glmnet(x = x, y = y, alpha = 0.75, family = "gaussian", standardize = TRUE) 

    Df    %Dev  Lambda
1    0 0.00000 0.60940
2    1 0.00695 0.55530
3    2 0.01373 0.50590
4    4 0.02536 0.46100
5    6 0.04120 0.42000
6    8 0.05646 0.38270
7   11 0.07195 0.34870
8   13 0.08851 0.31770
9   18 0.10860 0.28950
10  21 0.13190 0.26380
11  27 0.15450 0.24040
12  35 0.17840 0.21900
13  35 0.20140 0.19960
14  36 0.22090 0.18180
15  44 0.23940 0.16570
16  47 0.25720 0.15100
17  47 0.27300 0.13750
18  52 0.28770 0.12530
19  57 0.30120 0.11420
20  59 0.31430 0.10400
21  61 0.32540 0.09480
22  63 0.33490 0.08638
23  62 0.34280 0.07871
24  67 0.34950 0.07172
25  68 0.35520 0.06535
26  68 0.36010 0.05954
27  72 0.36430 0.05425
28  71 0.36780 0.04943
29  71 0.37070 0.04504
30  75 0.37330 0.04104
31  74 0.37550 0.03739
32  76 0.37760 0.03407
33  77 0.37950 0.03104
34  78 0.38170 0.02829
35  81 0.38370 0.02577
36  80 0.38600 0.02348
37  81 0.38800 0.02140
38  79 0.38960 0.01950
39  80 0.39090 0.01776
40  83 0.39230 0.01619
41  83 0.39360 0.01475
42  83 0.39460 0.01344
43  83 0.39540 0.01224
44  84 0.39610 0.01116
45  85 0.39670 0.01017
46  86 0.39720 0.00926
47  88 0.39760 0.00844
48  88 0.39800 0.00769
49  90 0.39840 0.00701
50  90 0.39870 0.00638
51  91 0.39890 0.00582
52  91 0.39910 0.00530
53  91 0.39930 0.00483
54  91 0.39950 0.00440
55  90 0.39960 0.00401
56  90 0.39970 0.00365
57  91 0.39980 0.00333
58  91 0.39990 0.00303
59  92 0.39990 0.00276
60  93 0.40000 0.00252
61  93 0.40010 0.00229
62  89 0.40020 0.00209
63  90 0.40030 0.00190
64  89 0.40040 0.00174
65  90 0.40050 0.00158
66  92 0.40060 0.00144
67  96 0.40060 0.00131
68  95 0.40070 0.00120
69  92 0.40080 0.00109
70  93 0.40090 0.00099
71  96 0.40090 0.00090
72  99 0.40090 0.00082
73  97 0.40100 0.00075
74  95 0.40100 0.00068
75  98 0.40110 0.00062
76  98 0.40110 0.00057
77  97 0.40120 0.00052
78  98 0.40120 0.00047
79  98 0.40130 0.00043
80  99 0.40130 0.00039
81 100 0.40130 0.00036
82 100 0.40130 0.00033
83 101 0.40130 0.00030
84 102 0.40140 0.00027
85 102 0.40140 0.00025
86 103 0.40140 0.00022
87 103 0.40140 0.00020
88 103 0.40140 0.00019
89 103 0.40140 0.00017
90 104 0.40140 0.00015
91 104 0.40150 0.00014
92 104 0.40150 0.00013
93 104 0.40150 0.00012
94 104 0.40150 0.00011
95 106 0.40150 0.00010
96 106 0.40150 0.00009
97 106 0.40150 0.00008
98 106 0.40150 0.00007
99 106 0.40150 0.00007
