
Call:  glmnet(x = x, y = y, alpha = 0.03, family = "gaussian", standardize = FALSE) 

     Df    %Dev  Lambda
1     0 0.00000 161.300
2     1 0.00474 147.000
3     1 0.00911 133.900
4     1 0.01310 122.000
5     1 0.01673 111.200
6     1 0.02001 101.300
7     1 0.02296  92.330
8     2 0.02605  84.120
9     4 0.02965  76.650
10    4 0.03307  69.840
11    4 0.03601  63.640
12    4 0.03855  57.980
13    4 0.04074  52.830
14    4 0.04261  48.140
15    4 0.04422  43.860
16    4 0.04559  39.970
17    5 0.04688  36.420
18    6 0.04837  33.180
19    6 0.04998  30.230
20    8 0.05149  27.550
21    9 0.05300  25.100
22   10 0.05437  22.870
23   10 0.05556  20.840
24   10 0.05659  18.990
25   12 0.05764  17.300
26   11 0.05875  15.760
27   12 0.05974  14.360
28   12 0.06069  13.090
29   13 0.06161  11.920
30   13 0.06256  10.870
31   13 0.06340   9.900
32   13 0.06414   9.020
33   16 0.06489   8.219
34   17 0.06581   7.489
35   17 0.06666   6.824
36   16 0.06740   6.217
37   16 0.06804   5.665
38   20 0.06924   5.162
39   22 0.07125   4.703
40   23 0.07362   4.285
41   24 0.07609   3.905
42   23 0.07866   3.558
43   25 0.08161   3.242
44   26 0.08496   2.954
45   28 0.08856   2.691
46   30 0.09233   2.452
47   30 0.09640   2.234
48   35 0.10070   2.036
49   38 0.10570   1.855
50   41 0.11100   1.690
51   43 0.11680   1.540
52   48 0.12280   1.403
53   49 0.12930   1.279
54   49 0.13580   1.165
55   55 0.14270   1.062
56   57 0.14970   0.967
57   59 0.15700   0.881
58   60 0.16430   0.803
59   64 0.17170   0.732
60   66 0.17920   0.667
61   67 0.18660   0.607
62   69 0.19400   0.554
63   70 0.20130   0.504
64   71 0.20850   0.460
65   75 0.21580   0.419
66   77 0.22290   0.382
67   78 0.22990   0.348
68   80 0.23670   0.317
69   81 0.24340   0.289
70   81 0.24980   0.263
71   80 0.25620   0.240
72   81 0.26230   0.218
73   84 0.26830   0.199
74   84 0.27410   0.181
75   85 0.27980   0.165
76   86 0.28530   0.150
77   86 0.29070   0.137
78   86 0.29600   0.125
79   87 0.30110   0.114
80   88 0.30610   0.104
81   89 0.31100   0.094
82   89 0.31560   0.086
83   90 0.32010   0.078
84   92 0.32440   0.071
85   93 0.32880   0.065
86   91 0.33310   0.059
87   91 0.33710   0.054
88   93 0.34110   0.049
89   93 0.34480   0.045
90   94 0.34850   0.041
91   93 0.35200   0.037
92   93 0.35530   0.034
93   94 0.35850   0.031
94   92 0.36150   0.028
95   94 0.36450   0.026
96   95 0.36720   0.023
97   97 0.36990   0.021
98   99 0.37250   0.019
99  100 0.37490   0.018
100 101 0.37720   0.016
