
Call:  glmnet(x = x, y = y, alpha = 0.25, family = "gaussian", standardize = FALSE) 

    Df    %Dev  Lambda
1    0 0.00000 19.3600
2    1 0.00701 17.6400
3    1 0.01291 16.0700
4    1 0.01788 14.6500
5    1 0.02205 13.3400
6    1 0.02555 12.1600
7    1 0.02849 11.0800
8    1 0.03095 10.0900
9    1 0.03301  9.1980
10   2 0.03518  8.3810
11   3 0.03799  7.6360
12   3 0.04043  6.9580
13   3 0.04247  6.3400
14   3 0.04418  5.7770
15   4 0.04569  5.2630
16   4 0.04695  4.7960
17   4 0.04801  4.3700
18   5 0.04906  3.9820
19   6 0.05067  3.6280
20   6 0.05222  3.3060
21   7 0.05381  3.0120
22   7 0.05516  2.7440
23   7 0.05628  2.5010
24   7 0.05721  2.2780
25   9 0.05803  2.0760
26   9 0.05935  1.8920
27   9 0.06044  1.7240
28   9 0.06136  1.5700
29  11 0.06223  1.4310
30  12 0.06319  1.3040
31  11 0.06410  1.1880
32  12 0.06481  1.0820
33  13 0.06550  0.9863
34  15 0.06660  0.8987
35  15 0.06760  0.8188
36  15 0.06842  0.7461
37  15 0.06911  0.6798
38  17 0.07281  0.6194
39  20 0.08001  0.5644
40  22 0.08907  0.5142
41  22 0.09756  0.4686
42  22 0.10540  0.4269
43  23 0.11480  0.3890
44  25 0.12420  0.3545
45  27 0.13410  0.3230
46  29 0.14430  0.2943
47  31 0.15440  0.2681
48  33 0.16390  0.2443
49  37 0.17350  0.2226
50  40 0.18320  0.2028
51  42 0.19320  0.1848
52  44 0.20340  0.1684
53  43 0.21270  0.1534
54  45 0.22180  0.1398
55  48 0.23080  0.1274
56  49 0.23930  0.1161
57  51 0.24740  0.1058
58  51 0.25510  0.0964
59  55 0.26270  0.0878
60  57 0.26990  0.0800
61  62 0.27710  0.0729
62  63 0.28420  0.0664
63  64 0.29190  0.0605
64  66 0.29940  0.0551
65  66 0.30660  0.0502
66  65 0.31340  0.0458
67  67 0.31980  0.0417
68  69 0.32590  0.0380
69  68 0.33160  0.0346
70  67 0.33680  0.0316
71  66 0.34160  0.0288
72  71 0.34640  0.0262
73  73 0.35100  0.0239
74  75 0.35520  0.0217
75  75 0.35900  0.0198
76  78 0.36280  0.0181
77  79 0.36640  0.0164
78  80 0.36990  0.0150
79  81 0.37290  0.0137
80  83 0.37560  0.0124
81  83 0.37810  0.0113
82  83 0.38070  0.0103
83  83 0.38280  0.0094
84  83 0.38480  0.0086
85  85 0.38660  0.0078
86  84 0.38820  0.0071
87  84 0.38960  0.0065
88  82 0.39090  0.0059
89  85 0.39210  0.0054
90  86 0.39320  0.0049
91  87 0.39410  0.0045
92  87 0.39500  0.0041
93  87 0.39570  0.0037
94  86 0.39630  0.0034
95  87 0.39690  0.0031
96  86 0.39750  0.0028
97  88 0.39790  0.0026
98  89 0.39830  0.0023
99  90 0.39870  0.0021
100 92 0.39900  0.0019
