
Call:  glmnet(x = x, y = y, alpha = 0.8, family = "gaussian", standardize = TRUE) 

   Df    %Dev  Lambda
1   0 0.00000 0.67340
2   1 0.01042 0.61360
3   2 0.02215 0.55910
4   2 0.03759 0.50940
5   2 0.05058 0.46410
6   2 0.06150 0.42290
7   2 0.07067 0.38530
8   2 0.07837 0.35110
9   3 0.08497 0.31990
10  5 0.09590 0.29150
11  5 0.10650 0.26560
12  5 0.11530 0.24200
13  6 0.12540 0.22050
14  9 0.13810 0.20090
15 12 0.15180 0.18310
16 13 0.16520 0.16680
17 15 0.17670 0.15200
18 15 0.18740 0.13850
19 15 0.19630 0.12620
20 15 0.20370 0.11500
21 17 0.21000 0.10480
22 18 0.21590 0.09545
23 18 0.22100 0.08697
24 19 0.22530 0.07924
25 22 0.22950 0.07220
26 24 0.23530 0.06579
27 24 0.24060 0.05995
28 25 0.24520 0.05462
29 25 0.24900 0.04977
30 26 0.25230 0.04535
31 27 0.25540 0.04132
32 27 0.25810 0.03765
33 28 0.26040 0.03430
34 28 0.26240 0.03126
35 29 0.26430 0.02848
36 29 0.26590 0.02595
37 29 0.26720 0.02364
38 29 0.26830 0.02154
39 31 0.26930 0.01963
40 31 0.27020 0.01789
41 31 0.27090 0.01630
42 32 0.27150 0.01485
43 32 0.27200 0.01353
44 32 0.27240 0.01233
45 32 0.27280 0.01123
46 32 0.27310 0.01023
47 33 0.27330 0.00933
48 33 0.27350 0.00850
49 34 0.27370 0.00774
50 35 0.27390 0.00705
51 35 0.27400 0.00643
52 35 0.27410 0.00586
53 35 0.27420 0.00534
54 35 0.27430 0.00486
55 35 0.27430 0.00443
56 35 0.27440 0.00404
57 35 0.27440 0.00368
58 35 0.27450 0.00335
59 36 0.27450 0.00305
60 36 0.27450 0.00278
61 37 0.27460 0.00254
62 37 0.27460 0.00231
63 37 0.27460 0.00210
64 37 0.27460 0.00192
65 37 0.27460 0.00175
66 37 0.27460 0.00159
67 37 0.27460 0.00145
68 37 0.27470 0.00132
69 37 0.27470 0.00120
70 37 0.27470 0.00110
71 37 0.27470 0.00100
72 37 0.27470 0.00091
73 37 0.27470 0.00083
74 37 0.27470 0.00076
75 37 0.27470 0.00069
