
Call:  glmnet(x = x, y = y, alpha = 0.02, family = "gaussian", standardize = FALSE) 

    Df     %Dev  Lambda
1    0 0.000000 12.9200
2    1 0.000465 11.7700
3    1 0.000970 10.7300
4    1 0.001518  9.7750
5    2 0.002251  8.9070
6    2 0.003241  8.1160
7    3 0.004337  7.3950
8    3 0.005748  6.7380
9    3 0.007267  6.1390
10   4 0.008990  5.5940
11   5 0.011110  5.0970
12   5 0.013410  4.6440
13   6 0.015890  4.2320
14   7 0.018690  3.8560
15   8 0.021740  3.5130
16   9 0.025070  3.2010
17   9 0.028660  2.9170
18  10 0.032420  2.6580
19  10 0.036410  2.4210
20  12 0.040660  2.2060
21  12 0.045170  2.0100
22  15 0.050070  1.8320
23  18 0.055200  1.6690
24  19 0.060740  1.5210
25  21 0.066610  1.3860
26  22 0.072720  1.2630
27  22 0.078990  1.1500
28  22 0.085420  1.0480
29  23 0.092050  0.9551
30  23 0.098780  0.8702
31  24 0.105600  0.7929
32  24 0.112500  0.7225
33  25 0.119500  0.6583
34  26 0.126500  0.5998
35  26 0.133500  0.5465
36  26 0.140500  0.4980
37  28 0.147400  0.4537
38  28 0.154300  0.4134
39  28 0.161100  0.3767
40  29 0.167800  0.3432
41  29 0.174300  0.3127
42  30 0.180600  0.2850
43  31 0.186900  0.2596
44  31 0.192900  0.2366
45  31 0.198700  0.2156
46  31 0.204300  0.1964
47  31 0.209600  0.1790
48  31 0.214700  0.1631
49  31 0.219600  0.1486
50  31 0.224200  0.1354
51  31 0.228500  0.1234
52  32 0.232500  0.1124
53  32 0.236300  0.1024
54  32 0.239800  0.0933
55  33 0.243100  0.0850
56  33 0.246200  0.0775
57  33 0.249000  0.0706
58  33 0.251700  0.0643
59  34 0.254100  0.0586
60  34 0.256300  0.0534
61  35 0.258300  0.0486
62  36 0.260100  0.0443
63  36 0.261800  0.0404
64  37 0.263300  0.0368
65  37 0.264600  0.0335
66  37 0.265900  0.0306
67  37 0.266900  0.0278
68  37 0.267900  0.0254
69  37 0.268800  0.0231
70  37 0.269500  0.0211
71  37 0.270200  0.0192
72  37 0.270800  0.0175
73  37 0.271300  0.0159
74  37 0.271800  0.0145
75  37 0.272200  0.0132
76  36 0.272500  0.0120
77  36 0.272800  0.0110
78  36 0.273100  0.0100
79  36 0.273300  0.0091
80  37 0.273500  0.0083
81  37 0.273700  0.0076
82  37 0.273800  0.0069
83  37 0.274000  0.0063
84  37 0.274100  0.0057
85  37 0.274200  0.0052
86  37 0.274200  0.0048
87  37 0.274300  0.0043
88  37 0.274400  0.0039
89  37 0.274400  0.0036
90  37 0.274500  0.0033
91  37 0.274500  0.0030
92  37 0.274500  0.0027
93  37 0.274600  0.0025
94  37 0.274600  0.0023
95  37 0.274600  0.0021
96  37 0.274600  0.0019
97  37 0.274600  0.0017
98  37 0.274600  0.0016
99  37 0.274600  0.0014
100 37 0.274700  0.0013
