
Call:  glmnet(x = x, y = y, alpha = 0.8, family = "gaussian", standardize = FALSE) 

   Df    %Dev   Lambda
1   0 0.00000 0.309700
2   1 0.00330 0.282200
3   2 0.01322 0.257100
4   2 0.02334 0.234300
5   2 0.03197 0.213500
6   2 0.03932 0.194500
7   3 0.04832 0.177200
8   3 0.05658 0.161500
9   3 0.06356 0.147100
10  4 0.07040 0.134100
11  4 0.08164 0.122200
12  5 0.09146 0.111300
13  5 0.10040 0.101400
14  5 0.10810 0.092410
15  6 0.11590 0.084200
16  7 0.12370 0.076720
17  9 0.13090 0.069900
18 12 0.13910 0.063690
19 13 0.14740 0.058030
20 13 0.15440 0.052880
21 13 0.16030 0.048180
22 14 0.16530 0.043900
23 15 0.17070 0.040000
24 16 0.17590 0.036450
25 18 0.18150 0.033210
26 19 0.18640 0.030260
27 19 0.19050 0.027570
28 20 0.19400 0.025120
29 21 0.19730 0.022890
30 21 0.20010 0.020860
31 21 0.20250 0.019000
32 21 0.20450 0.017320
33 21 0.20620 0.015780
34 23 0.20770 0.014380
35 24 0.20910 0.013100
36 24 0.21050 0.011930
37 26 0.21170 0.010870
38 27 0.21280 0.009908
39 28 0.21380 0.009028
40 28 0.21460 0.008226
41 30 0.21540 0.007495
42 30 0.21600 0.006829
43 30 0.21660 0.006223
44 30 0.21700 0.005670
45 30 0.21740 0.005166
46 30 0.21770 0.004707
47 30 0.21800 0.004289
48 31 0.21820 0.003908
49 31 0.21840 0.003561
50 31 0.21850 0.003245
51 32 0.21870 0.002956
52 32 0.21880 0.002694
53 32 0.21890 0.002454
54 33 0.21900 0.002236
55 33 0.21910 0.002038
56 33 0.21910 0.001857
57 33 0.21920 0.001692
58 33 0.21920 0.001541
59 33 0.21930 0.001404
60 33 0.21930 0.001280
61 33 0.21930 0.001166
62 33 0.21940 0.001062
63 33 0.21940 0.000968
64 33 0.21940 0.000882
65 33 0.21940 0.000804
66 33 0.21940 0.000732
67 33 0.21940 0.000667
68 33 0.21940 0.000608
69 33 0.21940 0.000554
70 33 0.21940 0.000505
71 33 0.21940 0.000460
72 33 0.21950 0.000419
73 33 0.21950 0.000382
74 33 0.21950 0.000348
75 33 0.21950 0.000317
