
Call:  glmnet(x = x, y = y, alpha = 1, family = "gaussian", standardize = TRUE) 

   Df    %Dev  Lambda
1   0 0.00000 0.55560
2   1 0.01165 0.50630
3   1 0.02132 0.46130
4   1 0.02936 0.42030
5   1 0.03602 0.38300
6   1 0.04156 0.34900
7   1 0.04615 0.31800
8   2 0.05319 0.28970
9   2 0.05960 0.26400
10  4 0.06761 0.24050
11  4 0.08053 0.21920
12  4 0.09126 0.19970
13  5 0.10080 0.18190
14  7 0.10950 0.16580
15  8 0.11960 0.15110
16 10 0.12900 0.13760
17 14 0.14010 0.12540
18 14 0.15090 0.11430
19 15 0.16020 0.10410
20 15 0.16800 0.09487
21 16 0.17460 0.08644
22 18 0.18040 0.07876
23 18 0.18570 0.07176
24 18 0.19010 0.06539
25 19 0.19380 0.05958
26 20 0.19700 0.05429
27 21 0.19970 0.04946
28 22 0.20210 0.04507
29 22 0.20430 0.04107
30 24 0.20610 0.03742
31 24 0.20770 0.03409
32 24 0.20910 0.03106
33 26 0.21030 0.02830
34 27 0.21160 0.02579
35 27 0.21270 0.02350
36 27 0.21370 0.02141
37 27 0.21440 0.01951
38 28 0.21510 0.01778
39 28 0.21570 0.01620
40 30 0.21630 0.01476
41 30 0.21680 0.01345
42 30 0.21720 0.01225
43 31 0.21760 0.01116
44 31 0.21790 0.01017
45 31 0.21810 0.00927
46 32 0.21830 0.00844
47 32 0.21850 0.00770
48 32 0.21870 0.00701
49 32 0.21880 0.00639
50 33 0.21890 0.00582
51 33 0.21900 0.00530
52 33 0.21910 0.00483
53 33 0.21910 0.00440
54 33 0.21920 0.00401
55 33 0.21920 0.00366
56 33 0.21930 0.00333
57 33 0.21930 0.00304
58 33 0.21930 0.00276
59 33 0.21940 0.00252
60 33 0.21940 0.00230
61 33 0.21940 0.00209
62 33 0.21940 0.00191
63 33 0.21940 0.00174
64 33 0.21940 0.00158
65 33 0.21940 0.00144
66 33 0.21940 0.00131
67 33 0.21940 0.00120
68 33 0.21940 0.00109
69 33 0.21950 0.00099
70 33 0.21950 0.00091
71 33 0.21950 0.00083
72 33 0.21950 0.00075
