
Call:  glmnet(x = x, y = y, alpha = 0.05, family = "gaussian", standardize = TRUE) 

   Df     %Dev  Lambda
1   0 0.000000 11.1100
2   1 0.002185 10.1300
3   1 0.004465  9.2260
4   1 0.006835  8.4060
5   1 0.009288  7.6600
6   1 0.011820  6.9790
7   1 0.014410  6.3590
8   3 0.018170  5.7940
9   4 0.023190  5.2790
10  5 0.028340  4.8100
11  6 0.034010  4.3830
12  7 0.039550  3.9940
13  8 0.045110  3.6390
14  9 0.051130  3.3160
15 11 0.057920  3.0210
16 13 0.065540  2.7530
17 15 0.073840  2.5080
18 15 0.082470  2.2850
19 17 0.091230  2.0820
20 18 0.100100  1.8970
21 20 0.108600  1.7290
22 21 0.117200  1.5750
23 22 0.125400  1.4350
24 24 0.133400  1.3080
25 25 0.141000  1.1920
26 25 0.148100  1.0860
27 25 0.154700  0.9893
28 25 0.160800  0.9014
29 25 0.166400  0.8213
30 25 0.171600  0.7483
31 25 0.176300  0.6819
32 25 0.180600  0.6213
33 24 0.184500  0.5661
34 26 0.188000  0.5158
35 26 0.191400  0.4700
36 26 0.194300  0.4282
37 27 0.197000  0.3902
38 27 0.199400  0.3555
39 28 0.201600  0.3239
40 28 0.203500  0.2952
41 28 0.205300  0.2689
42 30 0.206900  0.2450
43 31 0.208500  0.2233
44 31 0.209900  0.2034
45 31 0.211200  0.1854
46 31 0.212300  0.1689
47 33 0.213300  0.1539
48 33 0.214200  0.1402
49 33 0.214900  0.1278
50 33 0.215600  0.1164
51 33 0.216100  0.1061
52 33 0.216600  0.0966
53 33 0.217000  0.0881
54 33 0.217400  0.0802
55 33 0.217700  0.0731
56 33 0.218000  0.0666
57 33 0.218200  0.0607
58 32 0.218400  0.0553
59 32 0.218600  0.0504
60 32 0.218700  0.0459
61 32 0.218800  0.0418
62 32 0.218900  0.0381
63 33 0.219000  0.0347
64 33 0.219100  0.0316
65 33 0.219100  0.0288
66 33 0.219200  0.0263
67 33 0.219200  0.0239
68 33 0.219300  0.0218
69 33 0.219300  0.0199
70 33 0.219300  0.0181
71 33 0.219400  0.0165
72 33 0.219400  0.0150
73 33 0.219400  0.0137
74 33 0.219400  0.0125
75 33 0.219400  0.0114
76 33 0.219400  0.0104
77 33 0.219400  0.0094
78 33 0.219400  0.0086
79 33 0.219400  0.0078
80 33 0.219400  0.0071
81 33 0.219400  0.0065
82 33 0.219500  0.0059
83 33 0.219500  0.0054
84 33 0.219500  0.0049
85 33 0.219500  0.0045
