
Call:  glmnet(x = x, y = y, alpha = 0.9, family = "gaussian", standardize = TRUE) 

   Df    %Dev  Lambda
1   0 0.00000 0.61740
2   1 0.01136 0.56250
3   1 0.02087 0.51260
4   1 0.02881 0.46700
5   1 0.03544 0.42550
6   1 0.04098 0.38770
7   1 0.04560 0.35330
8   2 0.05263 0.32190
9   2 0.05904 0.29330
10  4 0.06660 0.26720
11  4 0.07944 0.24350
12  4 0.09017 0.22190
13  5 0.09982 0.20220
14  6 0.10850 0.18420
15  8 0.11860 0.16780
16 10 0.12810 0.15290
17 14 0.13930 0.13930
18 15 0.15000 0.12700
19 15 0.15950 0.11570
20 15 0.16740 0.10540
21 16 0.17400 0.09604
22 18 0.17990 0.08751
23 18 0.18520 0.07974
24 18 0.18970 0.07265
25 20 0.19340 0.06620
26 20 0.19670 0.06032
27 21 0.19940 0.05496
28 22 0.20190 0.05008
29 22 0.20410 0.04563
30 24 0.20590 0.04157
31 24 0.20760 0.03788
32 24 0.20890 0.03452
33 26 0.21010 0.03145
34 27 0.21150 0.02866
35 27 0.21260 0.02611
36 27 0.21360 0.02379
37 27 0.21440 0.02168
38 28 0.21510 0.01975
39 28 0.21570 0.01800
40 30 0.21630 0.01640
41 30 0.21680 0.01494
42 30 0.21720 0.01361
43 31 0.21750 0.01240
44 31 0.21780 0.01130
45 31 0.21810 0.01030
46 32 0.21830 0.00938
47 32 0.21850 0.00855
48 32 0.21860 0.00779
49 32 0.21880 0.00710
50 32 0.21890 0.00647
51 33 0.21900 0.00589
52 33 0.21910 0.00537
53 33 0.21910 0.00489
54 33 0.21920 0.00446
55 33 0.21920 0.00406
56 33 0.21930 0.00370
57 33 0.21930 0.00337
58 33 0.21930 0.00307
59 33 0.21940 0.00280
60 33 0.21940 0.00255
61 33 0.21940 0.00232
62 33 0.21940 0.00212
63 33 0.21940 0.00193
64 33 0.21940 0.00176
65 33 0.21940 0.00160
66 33 0.21940 0.00146
67 33 0.21940 0.00133
68 33 0.21940 0.00121
69 33 0.21950 0.00110
70 33 0.21950 0.00101
71 33 0.21950 0.00092
72 33 0.21950 0.00084
73 33 0.21950 0.00076
