
Call:  glmnet(x = x, y = y, alpha = 0.03, family = "gaussian", standardize = FALSE) 

    Df     %Dev Lambda
1    0 0.000000 8.2590
2    1 0.000584 7.5250
3    2 0.001709 6.8570
4    2 0.002971 6.2480
5    2 0.004304 5.6930
6    2 0.005710 5.1870
7    4 0.007535 4.7260
8    5 0.009822 4.3060
9    5 0.012390 3.9240
10   6 0.015110 3.5750
11   6 0.018110 3.2570
12   6 0.021190 2.9680
13   6 0.024340 2.7040
14   7 0.027570 2.4640
15   8 0.031000 2.2450
16  11 0.034710 2.0460
17  11 0.038830 1.8640
18  14 0.043310 1.6980
19  15 0.048080 1.5480
20  16 0.053060 1.4100
21  17 0.058250 1.2850
22  17 0.063550 1.1710
23  18 0.068910 1.0670
24  19 0.074400 0.9719
25  21 0.079940 0.8856
26  23 0.085700 0.8069
27  24 0.091520 0.7352
28  25 0.097370 0.6699
29  25 0.103200 0.6104
30  26 0.109000 0.5562
31  26 0.114800 0.5068
32  26 0.120400 0.4617
33  26 0.126000 0.4207
34  26 0.131400 0.3833
35  26 0.136700 0.3493
36  26 0.141900 0.3183
37  26 0.147000 0.2900
38  26 0.151800 0.2642
39  26 0.156500 0.2408
40  27 0.160900 0.2194
41  27 0.165300 0.1999
42  27 0.169400 0.1821
43  29 0.173400 0.1659
44  30 0.177100 0.1512
45  30 0.180700 0.1378
46  30 0.184100 0.1255
47  30 0.187300 0.1144
48  31 0.190200 0.1042
49  31 0.193000 0.0950
50  31 0.195500 0.0865
51  31 0.197800 0.0788
52  32 0.200000 0.0718
53  32 0.202100 0.0654
54  32 0.204000 0.0596
55  32 0.205700 0.0543
56  32 0.207300 0.0495
57  33 0.208700 0.0451
58  33 0.210000 0.0411
59  33 0.211100 0.0374
60  33 0.212200 0.0341
61  33 0.213100 0.0311
62  33 0.213900 0.0283
63  33 0.214600 0.0258
64  33 0.215300 0.0235
65  32 0.215800 0.0214
66  32 0.216300 0.0195
67  32 0.216800 0.0178
68  32 0.217200 0.0162
69  33 0.217500 0.0148
70  32 0.217800 0.0135
71  32 0.218000 0.0123
72  33 0.218200 0.0112
73  33 0.218400 0.0102
74  33 0.218600 0.0093
75  33 0.218700 0.0085
76  33 0.218800 0.0077
77  33 0.218900 0.0070
78  33 0.219000 0.0064
79  33 0.219100 0.0058
80  33 0.219100 0.0053
81  33 0.219200 0.0048
82  33 0.219200 0.0044
83  33 0.219300 0.0040
84  33 0.219300 0.0037
85  33 0.219300 0.0033
86  33 0.219400 0.0030
87  33 0.219400 0.0028
88  33 0.219400 0.0025
89  33 0.219400 0.0023
90  33 0.219400 0.0021
91  33 0.219400 0.0019
92  33 0.219400 0.0017
93  33 0.219400 0.0016
94  33 0.219400 0.0014
95  33 0.219400 0.0013
96  33 0.219400 0.0012
97  33 0.219500 0.0011
98  33 0.219500 0.0010
99  33 0.219500 0.0009
100 33 0.219500 0.0008
