
Call:  glmnet(x = x, y = y, alpha = 0.01, family = "gaussian", standardize = FALSE) 

    Df     %Dev  Lambda
1    0 0.000000 24.7800
2    1 0.000216 22.5800
3    2 0.000627 20.5700
4    2 0.001095 18.7400
5    2 0.001601 17.0800
6    2 0.002148 15.5600
7    4 0.002896 14.1800
8    5 0.003870 12.9200
9    5 0.004952 11.7700
10   6 0.006149 10.7300
11   6 0.007488  9.7720
12   6 0.008918  8.9040
13   6 0.010440  8.1130
14   8 0.012160  7.3920
15   9 0.014040  6.7360
16  10 0.016050  6.1370
17  11 0.018210  5.5920
18  13 0.020520  5.0950
19  14 0.023100  4.6430
20  15 0.025840  4.2300
21  17 0.028760  3.8540
22  18 0.031850  3.5120
23  18 0.035120  3.2000
24  19 0.038550  2.9160
25  19 0.042120  2.6570
26  21 0.045840  2.4210
27  23 0.049760  2.2060
28  24 0.053820  2.0100
29  26 0.058050  1.8310
30  26 0.062420  1.6690
31  26 0.066900  1.5200
32  26 0.071500  1.3850
33  26 0.076180  1.2620
34  27 0.080960  1.1500
35  27 0.085810  1.0480
36  27 0.090710  0.9548
37  28 0.095680  0.8700
38  28 0.100700  0.7927
39  27 0.105700  0.7223
40  27 0.110800  0.6581
41  27 0.115800  0.5996
42  28 0.120800  0.5464
43  28 0.125700  0.4978
44  29 0.130600  0.4536
45  29 0.135500  0.4133
46  29 0.140200  0.3766
47  29 0.144900  0.3431
48  31 0.149400  0.3126
49  32 0.153900  0.2849
50  31 0.158200  0.2596
51  31 0.162400  0.2365
52  32 0.166400  0.2155
53  32 0.170300  0.1964
54  33 0.174000  0.1789
55  33 0.177600  0.1630
56  33 0.181000  0.1485
57  33 0.184200  0.1353
58  32 0.187300  0.1233
59  32 0.190100  0.1124
60  31 0.192800  0.1024
61  31 0.195300  0.0933
62  32 0.197600  0.0850
63  32 0.199800  0.0774
64  32 0.201800  0.0706
65  33 0.203600  0.0643
66  33 0.205300  0.0586
67  33 0.206900  0.0534
68  33 0.208300  0.0486
69  33 0.209600  0.0443
70  33 0.210800  0.0404
71  33 0.211800  0.0368
72  33 0.212800  0.0335
73  33 0.213600  0.0306
74  33 0.214400  0.0278
75  33 0.215000  0.0254
76  33 0.215600  0.0231
77  33 0.216100  0.0210
78  32 0.216600  0.0192
79  33 0.217000  0.0175
80  33 0.217300  0.0159
81  33 0.217600  0.0145
82  32 0.217900  0.0132
83  33 0.218100  0.0120
84  33 0.218300  0.0110
85  33 0.218500  0.0100
86  33 0.218600  0.0091
87  33 0.218800  0.0083
88  33 0.218900  0.0076
89  33 0.219000  0.0069
90  33 0.219000  0.0063
91  33 0.219100  0.0057
92  33 0.219200  0.0052
93  33 0.219200  0.0048
94  33 0.219300  0.0043
95  33 0.219300  0.0039
96  33 0.219300  0.0036
97  33 0.219300  0.0033
98  33 0.219400  0.0030
99  33 0.219400  0.0027
100 33 0.219400  0.0025
