
Call:  glmnet(x = x, y = y, alpha = 0.05, family = "gaussian", standardize = FALSE) 

   Df     %Dev Lambda
1   0 0.000000 4.9550
2   1 0.000888 4.5150
3   2 0.002617 4.1140
4   2 0.004537 3.7490
5   2 0.006531 3.4160
6   2 0.008595 3.1120
7   3 0.011220 2.8360
8   4 0.014360 2.5840
9   5 0.017840 2.3540
10  6 0.021510 2.1450
11  6 0.025500 1.9540
12  6 0.029500 1.7810
13  6 0.033490 1.6230
14  6 0.037450 1.4780
15  8 0.041550 1.3470
16 10 0.046460 1.2270
17 11 0.051590 1.1180
18 14 0.057210 1.0190
19 15 0.063250 0.9285
20 16 0.069460 0.8461
21 17 0.075700 0.7709
22 17 0.081960 0.7024
23 18 0.088170 0.6400
24 18 0.094410 0.5832
25 22 0.100800 0.5313
26 22 0.107200 0.4841
27 23 0.113600 0.4411
28 23 0.119800 0.4019
29 23 0.125900 0.3662
30 25 0.131800 0.3337
31 25 0.137600 0.3041
32 25 0.143100 0.2770
33 25 0.148400 0.2524
34 26 0.153500 0.2300
35 26 0.158400 0.2096
36 26 0.163100 0.1910
37 26 0.167500 0.1740
38 27 0.171800 0.1585
39 26 0.175800 0.1445
40 26 0.179500 0.1316
41 26 0.183000 0.1199
42 29 0.186300 0.1093
43 30 0.189400 0.0996
44 30 0.192300 0.0907
45 30 0.195000 0.0827
46 31 0.197400 0.0753
47 31 0.199700 0.0686
48 32 0.201800 0.0625
49 32 0.203800 0.0570
50 32 0.205600 0.0519
51 32 0.207200 0.0473
52 32 0.208600 0.0431
53 32 0.209900 0.0393
54 33 0.211100 0.0358
55 33 0.212200 0.0326
56 33 0.213100 0.0297
57 33 0.214000 0.0271
58 33 0.214700 0.0247
59 32 0.215300 0.0225
60 32 0.215900 0.0205
61 32 0.216400 0.0187
62 32 0.216800 0.0170
63 32 0.217200 0.0155
64 31 0.217500 0.0141
65 32 0.217800 0.0129
66 32 0.218000 0.0117
67 33 0.218200 0.0107
68 33 0.218400 0.0097
69 33 0.218600 0.0089
70 33 0.218700 0.0081
71 33 0.218800 0.0074
72 33 0.218900 0.0067
73 33 0.219000 0.0061
74 33 0.219100 0.0056
75 33 0.219100 0.0051
76 33 0.219200 0.0046
77 33 0.219200 0.0042
78 33 0.219300 0.0038
79 33 0.219300 0.0035
80 33 0.219300 0.0032
81 33 0.219400 0.0029
82 33 0.219400 0.0026
83 33 0.219400 0.0024
84 33 0.219400 0.0022
85 33 0.219400 0.0020
86 33 0.219400 0.0018
87 33 0.219400 0.0017
88 33 0.219400 0.0015
89 33 0.219400 0.0014
90 33 0.219400 0.0013
91 33 0.219400 0.0011
92 33 0.219500 0.0010
93 33 0.219500 0.0010
94 33 0.219500 0.0009
95 33 0.219500 0.0008
