
Call:  glmnet(x = x, y = y, alpha = 0.05, family = "gaussian", standardize = FALSE) 

    Df     %Dev  Lambda
1    0 0.000000 288.000
2    1 0.009432 262.400
3    1 0.017610 239.100
4    1 0.024670 217.900
5    1 0.030760 198.500
6    1 0.035980 180.900
7    1 0.040460 164.800
8    1 0.044280 150.200
9    1 0.047540 136.800
10   1 0.050320 124.700
11   2 0.052840 113.600
12   2 0.054950 103.500
13   2 0.056730  94.310
14   2 0.058220  85.930
15   2 0.059480  78.300
16   2 0.060530  71.340
17   2 0.061420  65.000
18   2 0.062170  59.230
19   3 0.063880  53.970
20   3 0.066770  49.170
21   3 0.069390  44.800
22   3 0.071750  40.820
23   3 0.073870  37.200
24   3 0.075770  33.890
25   3 0.077470  30.880
26   3 0.078980  28.140
27   3 0.080310  25.640
28   3 0.081490  23.360
29   3 0.082530  21.290
30   3 0.083440  19.390
31   3 0.084240  17.670
32   4 0.085300  16.100
33   4 0.086260  14.670
34   4 0.087110  13.370
35   4 0.087850  12.180
36   4 0.088500  11.100
37   4 0.089070  10.110
38   4 0.089560   9.214
39   4 0.089990   8.396
40   4 0.090360   7.650
41   4 0.090690   6.970
42   5 0.090970   6.351
43   5 0.091240   5.787
44   5 0.091460   5.273
45   6 0.091750   4.804
46   6 0.092330   4.377
47   6 0.092840   3.989
48   6 0.093320   3.634
49   6 0.093770   3.311
50   6 0.094190   3.017
51   6 0.094570   2.749
52   6 0.094930   2.505
53   6 0.095250   2.282
54   6 0.095550   2.080
55   6 0.095820   1.895
56   6 0.096070   1.727
57   6 0.096290   1.573
58   6 0.096490   1.433
59   6 0.096670   1.306
60   6 0.096830   1.190
61   7 0.097050   1.084
62   6 0.097320   0.988
63   6 0.097520   0.900
64   6 0.097700   0.820
65   8 0.097910   0.747
66   8 0.098180   0.681
67   8 0.098410   0.620
68   8 0.098620   0.565
69   8 0.098800   0.515
70   8 0.098960   0.469
71   9 0.099100   0.428
72   9 0.099310   0.390
73  10 0.099490   0.355
74  10 0.099700   0.324
75  10 0.099850   0.295
76  11 0.100000   0.269
77  11 0.100200   0.245
78  11 0.100300   0.223
79  11 0.100400   0.203
80  12 0.100600   0.185
81  13 0.100700   0.169
82  14 0.100900   0.154
83  13 0.101100   0.140
84  12 0.101200   0.128
85  14 0.101400   0.116
86  15 0.101600   0.106
87  16 0.101700   0.097
88  16 0.101900   0.088
89  17 0.102000   0.080
90  17 0.102200   0.073
91  17 0.102300   0.067
92  17 0.102400   0.061
93  17 0.102600   0.055
94  16 0.102700   0.050
95  16 0.102800   0.046
96  16 0.102900   0.042
97  16 0.103000   0.038
98  16 0.103100   0.035
99  16 0.103100   0.032
100 16 0.103200   0.029
