
Call:  glmnet(x = x, y = y, alpha = 0, family = "gaussian", standardize = FALSE) 

    Df    %Dev  Lambda
1   33 0.00000 14400.0
2   33 0.02678 13120.0
3   33 0.02857 11960.0
4   33 0.03041 10890.0
5   33 0.03231  9926.0
6   33 0.03425  9044.0
7   33 0.03622  8240.0
8   33 0.03822  7508.0
9   33 0.04024  6841.0
10  33 0.04226  6234.0
11  33 0.04428  5680.0
12  33 0.04628  5175.0
13  33 0.04826  4715.0
14  33 0.05019  4297.0
15  33 0.05209  3915.0
16  33 0.05392  3567.0
17  33 0.05570  3250.0
18  33 0.05741  2961.0
19  33 0.05904  2698.0
20  33 0.06060  2459.0
21  33 0.06208  2240.0
22  33 0.06348  2041.0
23  33 0.06481  1860.0
24  33 0.06606  1695.0
25  33 0.06724  1544.0
26  33 0.06836  1407.0
27  33 0.06941  1282.0
28  33 0.07041  1168.0
29  33 0.07136  1064.0
30  33 0.07226   969.7
31  33 0.07312   883.6
32  33 0.07396   805.1
33  33 0.07476   733.6
34  33 0.07554   668.4
35  33 0.07630   609.0
36  33 0.07705   554.9
37  33 0.07779   505.6
38  33 0.07851   460.7
39  33 0.07924   419.8
40  33 0.07995   382.5
41  33 0.08065   348.5
42  33 0.08134   317.5
43  33 0.08203   289.3
44  33 0.08271   263.6
45  33 0.08338   240.2
46  33 0.08404   218.9
47  33 0.08469   199.4
48  33 0.08531   181.7
49  33 0.08592   165.6
50  33 0.08651   150.9
51  33 0.08708   137.5
52  33 0.08762   125.2
53  33 0.08813   114.1
54  33 0.08862   104.0
55  33 0.08909    94.7
56  33 0.08952    86.3
57  33 0.08993    78.7
58  33 0.09031    71.7
59  33 0.09067    65.3
60  33 0.09101    59.5
61  33 0.09132    54.2
62  33 0.09161    49.4
63  33 0.09189    45.0
64  33 0.09215    41.0
65  33 0.09239    37.4
66  33 0.09262    34.0
67  33 0.09284    31.0
68  33 0.09306    28.3
69  33 0.09326    25.8
70  33 0.09346    23.5
71  33 0.09365    21.4
72  33 0.09385    19.5
73  33 0.09404    17.8
74  33 0.09423    16.2
75  33 0.09442    14.7
76  33 0.09461    13.4
77  33 0.09480    12.2
78  33 0.09500    11.2
79  33 0.09520    10.2
80  33 0.09540     9.3
81  33 0.09560     8.4
82  33 0.09581     7.7
83  33 0.09601     7.0
84  33 0.09623     6.4
85  33 0.09644     5.8
86  33 0.09665     5.3
87  33 0.09686     4.8
88  33 0.09708     4.4
89  33 0.09730     4.0
90  33 0.09751     3.7
91  33 0.09772     3.3
92  33 0.09793     3.0
93  33 0.09814     2.8
94  33 0.09834     2.5
95  33 0.09853     2.3
96  33 0.09873     2.1
97  33 0.09892     1.9
98  33 0.09910     1.7
99  33 0.09928     1.6
100 33 0.09946     1.4
