
Call:  glmnet(x = x, y = y, alpha = 0.03, family = "gaussian", standardize = TRUE) 

    Df     %Dev  Lambda
1    0 0.000000 23.0800
2    5 0.003076 21.0300
3   12 0.009889 19.1600
4   27 0.019850 17.4600
5   32 0.029610 15.9100
6   33 0.038350 14.5000
7   33 0.046110 13.2100
8   33 0.052940 12.0400
9   33 0.058950 10.9700
10  33 0.064220  9.9920
11  33 0.068840  9.1040
12  33 0.072880  8.2960
13  33 0.076440  7.5590
14  33 0.079520  6.8870
15  33 0.082200  6.2750
16  33 0.084530  5.7180
17  33 0.086570  5.2100
18  33 0.088360  4.7470
19  33 0.089920  4.3250
20  33 0.091280  3.9410
21  33 0.092480  3.5910
22  33 0.093520  3.2720
23  33 0.094440  2.9810
24  33 0.095230  2.7160
25  33 0.095940  2.4750
26  33 0.096570  2.2550
27  33 0.097130  2.0550
28  32 0.097610  1.8720
29  32 0.098050  1.7060
30  32 0.098440  1.5540
31  31 0.098790  1.4160
32  29 0.099100  1.2910
33  27 0.099380  1.1760
34  26 0.099620  1.0710
35  26 0.099840  0.9762
36  24 0.100000  0.8895
37  24 0.100200  0.8105
38  24 0.100400  0.7385
39  23 0.100500  0.6729
40  23 0.100700  0.6131
41  22 0.100800  0.5586
42  22 0.100900  0.5090
43  21 0.100900  0.4638
44  20 0.101000  0.4226
45  20 0.101100  0.3850
46  19 0.101200  0.3508
47  19 0.101200  0.3197
48  19 0.101300  0.2913
49  18 0.101300  0.2654
50  17 0.101400  0.2418
51  16 0.101400  0.2203
52  16 0.101400  0.2008
53  16 0.101500  0.1829
54  17 0.101500  0.1667
55  17 0.101600  0.1519
56  18 0.101600  0.1384
57  19 0.101700  0.1261
58  20 0.101800  0.1149
59  20 0.101900  0.1047
60  20 0.102000  0.0954
61  21 0.102100  0.0869
62  21 0.102200  0.0792
63  21 0.102200  0.0722
64  21 0.102300  0.0657
65  20 0.102400  0.0599
66  22 0.102400  0.0546
67  22 0.102500  0.0497
68  23 0.102600  0.0453
69  23 0.102600  0.0413
70  23 0.102700  0.0376
71  23 0.102800  0.0343
72  23 0.102900  0.0312
73  23 0.103000  0.0285
74  23 0.103000  0.0259
75  23 0.103100  0.0236
76  24 0.103200  0.0215
77  25 0.103300  0.0196
78  25 0.103400  0.0179
79  25 0.103400  0.0163
80  25 0.103500  0.0148
81  25 0.103600  0.0135
82  25 0.103600  0.0123
83  26 0.103700  0.0112
84  26 0.103700  0.0102
85  26 0.103800  0.0093
86  27 0.103800  0.0085
87  27 0.103900  0.0077
88  27 0.103900  0.0070
89  27 0.104000  0.0064
90  27 0.104000  0.0059
91  27 0.104000  0.0053
92  27 0.104100  0.0049
93  27 0.104100  0.0044
94  27 0.104100  0.0040
95  27 0.104200  0.0037
96  28 0.104200  0.0033
97  28 0.104200  0.0031
98  29 0.104200  0.0028
99  29 0.104200  0.0025
100 28 0.104200  0.0023
