
Call:  glmnet(x = x, y = y, alpha = 0.4, family = "gaussian", standardize = TRUE) 

    Df    %Dev  Lambda
1    0 0.00000 1.73100
2    2 0.01086 1.57700
3    3 0.02299 1.43700
4    4 0.03417 1.31000
5    5 0.04400 1.19300
6    6 0.05284 1.08700
7    7 0.06049 0.99070
8    8 0.06703 0.90270
9    8 0.07257 0.82250
10   9 0.07721 0.74940
11   9 0.08115 0.68280
12  10 0.08445 0.62220
13  10 0.08728 0.56690
14  10 0.08965 0.51650
15   9 0.09165 0.47060
16   9 0.09329 0.42880
17   9 0.09469 0.39070
18   9 0.09586 0.35600
19   9 0.09683 0.32440
20   9 0.09765 0.29560
21   9 0.09833 0.26930
22   9 0.09890 0.24540
23   9 0.09937 0.22360
24   9 0.09977 0.20370
25   9 0.10010 0.18560
26   9 0.10040 0.16910
27   8 0.10060 0.15410
28   8 0.10080 0.14040
29   8 0.10100 0.12800
30   8 0.10110 0.11660
31   8 0.10120 0.10620
32   8 0.10130 0.09679
33   8 0.10140 0.08819
34   8 0.10140 0.08036
35   8 0.10150 0.07322
36   8 0.10150 0.06671
37   8 0.10160 0.06079
38   8 0.10160 0.05539
39   8 0.10160 0.05047
40   9 0.10170 0.04598
41   9 0.10170 0.04190
42   9 0.10170 0.03818
43   9 0.10170 0.03478
44   9 0.10170 0.03169
45   9 0.10170 0.02888
46   9 0.10170 0.02631
47   9 0.10170 0.02398
48   9 0.10180 0.02185
49   9 0.10180 0.01990
50   9 0.10180 0.01814
51   9 0.10180 0.01653
52   9 0.10180 0.01506
53  10 0.10180 0.01372
54  11 0.10190 0.01250
55  11 0.10200 0.01139
56  11 0.10230 0.01038
57  11 0.10240 0.00946
58  12 0.10240 0.00862
59  12 0.10250 0.00785
60  13 0.10260 0.00715
61  13 0.10270 0.00652
62  13 0.10290 0.00594
63  13 0.10300 0.00541
64  13 0.10320 0.00493
65  12 0.10330 0.00449
66  12 0.10340 0.00409
67  12 0.10350 0.00373
68  14 0.10350 0.00340
69  15 0.10360 0.00310
70  16 0.10370 0.00282
71  16 0.10380 0.00257
72  17 0.10380 0.00234
73  17 0.10390 0.00213
74  17 0.10400 0.00194
75  17 0.10400 0.00177
76  17 0.10400 0.00162
77  17 0.10410 0.00147
78  19 0.10410 0.00134
79  19 0.10420 0.00122
80  19 0.10420 0.00111
81  19 0.10420 0.00101
82  19 0.10420 0.00092
83  20 0.10420 0.00084
84  21 0.10420 0.00077
85  22 0.10430 0.00070
86  23 0.10430 0.00064
87  23 0.10430 0.00058
88  23 0.10430 0.00053
89  23 0.10430 0.00048
90  22 0.10430 0.00044
91  22 0.10430 0.00040
92  22 0.10430 0.00036
93  23 0.10430 0.00033
94  22 0.10430 0.00030
95  22 0.10430 0.00028
96  23 0.10430 0.00025
97  23 0.10430 0.00023
98  23 0.10430 0.00021
99  23 0.10430 0.00019
100 23 0.10430 0.00017
