
Call:  glmnet(x = x, y = y, alpha = 0.02, family = "gaussian", standardize = TRUE) 

    Df     %Dev Lambda
1    0 0.000000 34.620
2    5 0.002286 31.550
3   17 0.008142 28.750
4   31 0.017460 26.190
5   33 0.026570 23.870
6   33 0.034770 21.750
7   33 0.042280 19.810
8   33 0.048930 18.050
9   33 0.054880 16.450
10  33 0.060170 14.990
11  33 0.064880 13.660
12  33 0.069060 12.440
13  33 0.072760 11.340
14  33 0.076030 10.330
15  33 0.078930  9.413
16  33 0.081480  8.577
17  33 0.083740  7.815
18  33 0.085720  7.121
19  33 0.087470  6.488
20  33 0.089010  5.912
21  33 0.090370  5.386
22  33 0.091570  4.908
23  33 0.092620  4.472
24  33 0.093560  4.075
25  33 0.094390  3.713
26  33 0.095120  3.383
27  33 0.095770  3.082
28  33 0.096360  2.809
29  33 0.096880  2.559
30  33 0.097350  2.332
31  33 0.097770  2.125
32  33 0.098150  1.936
33  33 0.098490  1.764
34  32 0.098800  1.607
35  32 0.099080  1.464
36  31 0.099340  1.334
37  29 0.099570  1.216
38  28 0.099780  1.108
39  26 0.099970  1.009
40  24 0.100100  0.920
41  24 0.100300  0.838
42  24 0.100400  0.764
43  23 0.100600  0.696
44  23 0.100700  0.634
45  22 0.100800  0.578
46  22 0.100900  0.526
47  21 0.101000  0.480
48  21 0.101000  0.437
49  20 0.101100  0.398
50  19 0.101200  0.363
51  19 0.101200  0.330
52  19 0.101300  0.301
53  19 0.101300  0.274
54  16 0.101400  0.250
55  17 0.101400  0.228
56  17 0.101500  0.208
57  19 0.101500  0.189
58  19 0.101600  0.172
59  21 0.101700  0.157
60  23 0.101800  0.143
61  23 0.101900  0.130
62  23 0.102000  0.119
63  24 0.102000  0.108
64  24 0.102100  0.099
65  23 0.102200  0.090
66  23 0.102300  0.082
67  23 0.102300  0.075
68  23 0.102400  0.068
69  23 0.102400  0.062
70  23 0.102500  0.056
71  23 0.102600  0.051
72  24 0.102700  0.047
73  24 0.102700  0.043
74  24 0.102800  0.039
75  24 0.102900  0.035
76  26 0.103000  0.032
77  26 0.103000  0.029
78  26 0.103100  0.027
79  27 0.103200  0.024
80  28 0.103300  0.022
81  28 0.103300  0.020
82  28 0.103400  0.018
83  28 0.103500  0.017
84  28 0.103500  0.015
85  28 0.103600  0.014
86  28 0.103700  0.013
87  27 0.103700  0.012
88  28 0.103800  0.011
89  28 0.103800  0.010
90  29 0.103900  0.009
91  29 0.103900  0.008
92  29 0.103900  0.007
93  29 0.104000  0.007
94  28 0.104000  0.006
95  28 0.104000  0.006
96  28 0.104100  0.005
97  28 0.104100  0.005
98  28 0.104100  0.004
99  28 0.104200  0.004
100 28 0.104200  0.003
