
Call:  glmnet(x = x, y = y, alpha = 0.65, family = "gaussian", standardize = TRUE) 

    Df    %Dev  Lambda
1    0 0.00000 1.06500
2    1 0.01318 0.97070
3    2 0.02521 0.88450
4    2 0.03609 0.80590
5    3 0.04613 0.73430
6    4 0.05477 0.66910
7    4 0.06227 0.60960
8    5 0.06857 0.55550
9    5 0.07406 0.50610
10   5 0.07861 0.46120
11   5 0.08241 0.42020
12   5 0.08558 0.38290
13   5 0.08823 0.34890
14   5 0.09043 0.31790
15   5 0.09226 0.28960
16   6 0.09380 0.26390
17   6 0.09513 0.24050
18   6 0.09624 0.21910
19   7 0.09717 0.19960
20   7 0.09794 0.18190
21   7 0.09858 0.16570
22   7 0.09911 0.15100
23   7 0.09956 0.13760
24   7 0.09993 0.12540
25   7 0.10020 0.11420
26   7 0.10050 0.10410
27   7 0.10070 0.09484
28   7 0.10090 0.08642
29   7 0.10100 0.07874
30   7 0.10120 0.07174
31   7 0.10130 0.06537
32   7 0.10130 0.05956
33   7 0.10140 0.05427
34   7 0.10150 0.04945
35   7 0.10150 0.04506
36   7 0.10160 0.04105
37   7 0.10160 0.03741
38   7 0.10160 0.03408
39   7 0.10170 0.03106
40   7 0.10170 0.02830
41   7 0.10170 0.02578
42   7 0.10170 0.02349
43   8 0.10170 0.02141
44   8 0.10170 0.01950
45   8 0.10170 0.01777
46   8 0.10170 0.01619
47   8 0.10170 0.01475
48   8 0.10180 0.01344
49   8 0.10180 0.01225
50   8 0.10180 0.01116
51   8 0.10180 0.01017
52   8 0.10180 0.00927
53   9 0.10180 0.00844
54   9 0.10190 0.00769
55  11 0.10210 0.00701
56  10 0.10230 0.00639
57  10 0.10240 0.00582
58  11 0.10240 0.00530
59  12 0.10250 0.00483
60  12 0.10260 0.00440
61  14 0.10280 0.00401
62  14 0.10300 0.00366
63  13 0.10320 0.00333
64  13 0.10330 0.00303
65  13 0.10340 0.00276
66  12 0.10350 0.00252
67  14 0.10360 0.00230
68  16 0.10360 0.00209
69  16 0.10370 0.00191
70  16 0.10380 0.00174
71  17 0.10390 0.00158
72  16 0.10390 0.00144
73  17 0.10400 0.00131
74  17 0.10400 0.00120
75  18 0.10400 0.00109
76  18 0.10410 0.00099
77  18 0.10410 0.00091
78  17 0.10420 0.00082
79  17 0.10420 0.00075
80  17 0.10420 0.00068
81  18 0.10420 0.00062
82  19 0.10420 0.00057
83  21 0.10420 0.00052
84  22 0.10430 0.00047
85  22 0.10430 0.00043
86  22 0.10430 0.00039
87  22 0.10430 0.00036
88  22 0.10430 0.00033
89  22 0.10430 0.00030
90  22 0.10430 0.00027
91  22 0.10430 0.00025
92  23 0.10430 0.00022
93  23 0.10430 0.00020
94  23 0.10430 0.00019
95  23 0.10430 0.00017
96  24 0.10430 0.00015
97  24 0.10430 0.00014
98  24 0.10430 0.00013
99  24 0.10430 0.00012
100 24 0.10430 0.00011
