
Call:  glmnet(x = x, y = y, alpha = 0.1, family = "gaussian", standardize = TRUE) 

    Df     %Dev Lambda
1    0 0.000000 6.9250
2    3 0.006493 6.3100
3    6 0.016310 5.7490
4    9 0.026600 5.2380
5   15 0.036870 4.7730
6   21 0.046220 4.3490
7   21 0.054290 3.9630
8   25 0.061280 3.6110
9   25 0.067220 3.2900
10  26 0.072290 2.9980
11  27 0.076610 2.7310
12  27 0.080290 2.4890
13  27 0.083410 2.2680
14  26 0.086070 2.0660
15  26 0.088330 1.8830
16  26 0.090260 1.7150
17  26 0.091900 1.5630
18  25 0.093300 1.4240
19  25 0.094490 1.2980
20  25 0.095510 1.1820
21  24 0.096380 1.0770
22  23 0.097130 0.9816
23  23 0.097770 0.8944
24  23 0.098320 0.8149
25  23 0.098800 0.7425
26  22 0.099200 0.6766
27  22 0.099560 0.6165
28  21 0.099860 0.5617
29  21 0.100100 0.5118
30  21 0.100300 0.4663
31  20 0.100500 0.4249
32  20 0.100700 0.3872
33  17 0.100800 0.3528
34  17 0.100900 0.3214
35  17 0.101000 0.2929
36  17 0.101100 0.2669
37  15 0.101200 0.2431
38  15 0.101300 0.2215
39  15 0.101300 0.2019
40  15 0.101400 0.1839
41  15 0.101400 0.1676
42  15 0.101500 0.1527
43  14 0.101500 0.1391
44  14 0.101600 0.1268
45  14 0.101600 0.1155
46  14 0.101600 0.1053
47  14 0.101700 0.0959
48  14 0.101700 0.0874
49  13 0.101700 0.0796
50  13 0.101700 0.0726
51  13 0.101700 0.0661
52  11 0.101700 0.0602
53  10 0.101800 0.0549
54  10 0.101800 0.0500
55  11 0.101800 0.0456
56  13 0.101900 0.0415
57  13 0.102000 0.0378
58  13 0.102100 0.0345
59  14 0.102200 0.0314
60  14 0.102300 0.0286
61  14 0.102400 0.0261
62  16 0.102500 0.0238
63  17 0.102600 0.0216
64  18 0.102700 0.0197
65  18 0.102800 0.0180
66  18 0.102900 0.0164
67  19 0.103100 0.0149
68  20 0.103200 0.0136
69  20 0.103300 0.0124
70  19 0.103400 0.0113
71  19 0.103400 0.0103
72  19 0.103500 0.0094
73  19 0.103600 0.0085
74  20 0.103600 0.0078
75  21 0.103700 0.0071
76  21 0.103800 0.0065
77  21 0.103800 0.0059
78  21 0.103900 0.0054
79  21 0.103900 0.0049
80  22 0.104000 0.0045
81  22 0.104000 0.0041
82  23 0.104100 0.0037
83  23 0.104100 0.0034
84  24 0.104100 0.0031
85  24 0.104100 0.0028
86  24 0.104200 0.0025
87  25 0.104200 0.0023
88  25 0.104200 0.0021
89  25 0.104200 0.0019
90  25 0.104200 0.0018
91  26 0.104300 0.0016
92  26 0.104300 0.0015
93  28 0.104300 0.0013
94  28 0.104300 0.0012
95  28 0.104300 0.0011
96  28 0.104300 0.0010
97  28 0.104300 0.0009
98  29 0.104300 0.0008
99  30 0.104300 0.0008
100 30 0.104300 0.0007
