
Call:  glmnet(x = x, y = y, alpha = 0.02, family = "gaussian", standardize = TRUE) 

    Df    %Dev  Lambda
1    0 0.00000 21.2300
2    1 0.00073 19.3400
3    1 0.00152 17.6200
4    1 0.00235 16.0600
5    2 0.00345 14.6300
6    3 0.00518 13.3300
7    4 0.00747 12.1500
8    5 0.01009 11.0700
9    5 0.01311 10.0900
10   5 0.01626  9.1890
11   9 0.01994  8.3730
12  12 0.02457  7.6290
13  15 0.03009  6.9510
14  20 0.03644  6.3340
15  23 0.04357  5.7710
16  29 0.05181  5.2580
17  30 0.06026  4.7910
18  32 0.06892  4.3660
19  34 0.07777  3.9780
20  35 0.08669  3.6240
21  39 0.09560  3.3020
22  44 0.10480  3.0090
23  46 0.11400  2.7420
24  49 0.12320  2.4980
25  53 0.13250  2.2760
26  54 0.14180  2.0740
27  55 0.15100  1.8900
28  56 0.15990  1.7220
29  59 0.16880  1.5690
30  60 0.17760  1.4300
31  60 0.18610  1.3030
32  63 0.19440  1.1870
33  63 0.20240  1.0810
34  66 0.21010  0.9853
35  66 0.21770  0.8978
36  68 0.22490  0.8180
37  69 0.23210  0.7454
38  70 0.23880  0.6791
39  72 0.24540  0.6188
40  72 0.25160  0.5638
41  72 0.25740  0.5137
42  72 0.26290  0.4681
43  72 0.26800  0.4265
44  72 0.27270  0.3886
45  72 0.27710  0.3541
46  73 0.28110  0.3226
47  73 0.28500  0.2940
48  74 0.28850  0.2679
49  75 0.29180  0.2441
50  75 0.29480  0.2224
51  77 0.29760  0.2026
52  77 0.30010  0.1846
53  76 0.30250  0.1682
54  76 0.30450  0.1533
55  76 0.30640  0.1397
56  76 0.30810  0.1273
57  75 0.30960  0.1160
58  75 0.31090  0.1057
59  75 0.31210  0.0963
60  75 0.31320  0.0877
61  75 0.31410  0.0799
62  74 0.31490  0.0728
63  71 0.31560  0.0664
64  74 0.31620  0.0605
65  74 0.31670  0.0551
66  77 0.31720  0.0502
67  77 0.31760  0.0457
68  77 0.31800  0.0417
69  77 0.31830  0.0380
70  80 0.31860  0.0346
71  80 0.31890  0.0315
72  80 0.31910  0.0287
73  80 0.31920  0.0262
74  80 0.31940  0.0238
75  80 0.31950  0.0217
76  80 0.31970  0.0198
77  80 0.31980  0.0180
78  79 0.31990  0.0164
79  80 0.31990  0.0150
80  79 0.32000  0.0136
81  81 0.32000  0.0124
82  81 0.32010  0.0113
83  81 0.32010  0.0103
84  81 0.32020  0.0094
85  81 0.32020  0.0086
86  81 0.32020  0.0078
87  81 0.32020  0.0071
88  81 0.32030  0.0065
89  81 0.32030  0.0059
90  81 0.32030  0.0054
91  81 0.32030  0.0049
92  80 0.32030  0.0045
93  81 0.32030  0.0041
94  81 0.32030  0.0037
95  81 0.32030  0.0034
96  81 0.32040  0.0031
97  81 0.32040  0.0028
98  81 0.32040  0.0026
99  81 0.32040  0.0023
100 81 0.32040  0.0021
