
Call:  glmnet(x = x, y = y, alpha = 0.01, family = "gaussian", standardize = FALSE) 

    Df     %Dev Lambda
1    0 0.000000 55.370
2    1 0.000154 50.460
3    1 0.000292 45.970
4    1 0.000416 41.890
5    1 0.000528 38.170
6    1 0.000626 34.780
7    1 0.000714 31.690
8    1 0.000791 28.870
9    1 0.000859 26.310
10   2 0.000950 23.970
11   2 0.001068 21.840
12   2 0.001172 19.900
13   2 0.001262 18.130
14   4 0.001455 16.520
15   4 0.001797 15.050
16   5 0.002281 13.720
17   6 0.002800 12.500
18   7 0.003528 11.390
19   7 0.004328 10.380
20   7 0.005177  9.454
21   7 0.006078  8.614
22   8 0.007072  7.849
23  10 0.008235  7.152
24  12 0.009525  6.517
25  14 0.011050  5.938
26  15 0.012750  5.410
27  16 0.014610  4.930
28  17 0.016660  4.492
29  19 0.018920  4.093
30  22 0.021350  3.729
31  23 0.024020  3.398
32  27 0.026900  3.096
33  32 0.030090  2.821
34  33 0.033520  2.570
35  35 0.037160  2.342
36  38 0.041030  2.134
37  38 0.045110  1.944
38  42 0.049390  1.772
39  46 0.053920  1.614
40  47 0.058650  1.471
41  48 0.063570  1.340
42  49 0.068660  1.221
43  52 0.073920  1.113
44  53 0.079340  1.014
45  54 0.084900  0.924
46  55 0.090590  0.842
47  56 0.096390  0.767
48  57 0.102300  0.699
49  59 0.108300  0.637
50  61 0.114300  0.580
51  61 0.120500  0.529
52  61 0.126700  0.482
53  63 0.132800  0.439
54  64 0.139100  0.400
55  64 0.145300  0.364
56  65 0.151500  0.332
57  65 0.157700  0.302
58  65 0.163800  0.276
59  66 0.169800  0.251
60  67 0.175800  0.229
61  67 0.181700  0.208
62  68 0.187500  0.190
63  69 0.193200  0.173
64  70 0.198800  0.158
65  73 0.204300  0.144
66  73 0.209800  0.131
67  76 0.215100  0.119
68  76 0.220200  0.109
69  75 0.225300  0.099
70  76 0.230200  0.090
71  76 0.235000  0.082
72  76 0.239700  0.075
73  77 0.244200  0.068
74  77 0.248500  0.062
75  77 0.252800  0.057
76  77 0.256800  0.052
77  77 0.260800  0.047
78  78 0.264500  0.043
79  80 0.268100  0.039
80  79 0.271600  0.036
81  78 0.275000  0.032
82  79 0.278100  0.030
83  79 0.281200  0.027
84  79 0.284100  0.025
85  79 0.286800  0.022
86  79 0.289400  0.020
87  80 0.291900  0.019
88  80 0.294200  0.017
89  80 0.296400  0.015
90  79 0.298400  0.014
91  81 0.300300  0.013
92  81 0.302100  0.012
93  81 0.303800  0.011
94  81 0.305400  0.010
95  81 0.306800  0.009
96  81 0.308100  0.008
97  81 0.309400  0.007
98  81 0.310500  0.007
99  81 0.311600  0.006
100 81 0.312500  0.006
