
Call:  glmnet(x = x, y = y, alpha = 1, family = "gaussian", standardize = TRUE) 

   Df    %Dev  Lambda
1   0 0.00000 0.42460
2   1 0.00715 0.38680
3   1 0.01309 0.35250
4   1 0.01802 0.32120
5   2 0.02390 0.29260
6   3 0.03192 0.26660
7   4 0.04234 0.24290
8   4 0.05140 0.22140
9   5 0.06097 0.20170
10  6 0.07115 0.18380
11 10 0.08550 0.16750
12 15 0.10070 0.15260
13 17 0.11730 0.13900
14 17 0.13230 0.12670
15 20 0.14540 0.11540
16 23 0.15850 0.10520
17 23 0.17190 0.09582
18 26 0.18360 0.08731
19 27 0.19520 0.07955
20 28 0.20490 0.07249
21 32 0.21460 0.06605
22 36 0.22410 0.06018
23 39 0.23440 0.05483
24 39 0.24350 0.04996
25 42 0.25140 0.04552
26 46 0.25990 0.04148
27 49 0.26780 0.03779
28 49 0.27470 0.03444
29 51 0.28070 0.03138
30 53 0.28600 0.02859
31 54 0.29060 0.02605
32 54 0.29450 0.02374
33 55 0.29770 0.02163
34 58 0.30050 0.01971
35 61 0.30320 0.01796
36 60 0.30570 0.01636
37 59 0.30770 0.01491
38 60 0.30940 0.01358
39 61 0.31090 0.01238
40 61 0.31210 0.01128
41 64 0.31320 0.01027
42 64 0.31420 0.00936
43 64 0.31510 0.00853
44 64 0.31590 0.00777
45 66 0.31650 0.00708
46 66 0.31710 0.00645
47 67 0.31760 0.00588
48 67 0.31800 0.00536
49 68 0.31830 0.00488
50 68 0.31860 0.00445
51 68 0.31890 0.00405
52 68 0.31910 0.00369
53 68 0.31930 0.00336
54 68 0.31940 0.00307
55 68 0.31960 0.00279
56 69 0.31970 0.00254
57 69 0.31980 0.00232
58 69 0.31980 0.00211
59 69 0.31990 0.00192
60 69 0.32000 0.00175
61 69 0.32000 0.00160
62 69 0.32000 0.00146
63 70 0.32010 0.00133
64 71 0.32010 0.00121
65 71 0.32010 0.00110
66 72 0.32010 0.00100
67 72 0.32020 0.00091
68 73 0.32020 0.00083
69 73 0.32020 0.00076
70 73 0.32020 0.00069
71 73 0.32030 0.00063
72 73 0.32030 0.00057
73 74 0.32030 0.00052
74 72 0.32030 0.00048
75 72 0.32030 0.00043
