
Call:  glmnet(x = x, y = y, alpha = 0.15, family = "gaussian", standardize = FALSE) 

    Df    %Dev Lambda
1    0 0.00000 39.410
2    1 0.01363 35.910
3    2 0.03125 32.720
4    2 0.04682 29.820
5    2 0.06013 27.170
6    2 0.07147 24.750
7    2 0.08112 22.550
8    3 0.08986 20.550
9    3 0.09737 18.730
10   3 0.10370 17.060
11   3 0.10900 15.550
12   3 0.11340 14.160
13   3 0.11720 12.910
14   3 0.12030 11.760
15   4 0.12310 10.720
16   4 0.12590  9.763
17   4 0.12820  8.896
18   4 0.13010  8.106
19   4 0.13170  7.386
20   4 0.13310  6.730
21   4 0.13420  6.132
22   4 0.13510  5.587
23   4 0.13590  5.091
24   4 0.13650  4.638
25   4 0.13710  4.226
26   4 0.13750  3.851
27   4 0.13790  3.509
28   4 0.13820  3.197
29   4 0.13850  2.913
30   4 0.13870  2.654
31   4 0.13890  2.418
32   5 0.13950  2.204
33   5 0.14040  2.008
34   7 0.14150  1.829
35   7 0.14330  1.667
36   8 0.14590  1.519
37   8 0.14980  1.384
38   8 0.15360  1.261
39   9 0.15940  1.149
40   9 0.16520  1.047
41  10 0.17130  0.954
42  10 0.17810  0.869
43  10 0.18470  0.792
44  10 0.19120  0.722
45  10 0.19740  0.658
46  10 0.20330  0.599
47  10 0.20910  0.546
48  10 0.21450  0.497
49  10 0.21960  0.453
50  10 0.22450  0.413
51  10 0.22900  0.376
52  10 0.23320  0.343
53  10 0.23720  0.312
54  10 0.24080  0.285
55  10 0.24410  0.259
56  10 0.24710  0.236
57  10 0.24980  0.215
58  11 0.25240  0.196
59  11 0.25470  0.179
60  11 0.25680  0.163
61  12 0.25870  0.148
62  12 0.26040  0.135
63  12 0.26200  0.123
64  12 0.26330  0.112
65  12 0.26460  0.102
66  13 0.26560  0.093
67  13 0.26660  0.085
68  14 0.26740  0.077
69  14 0.26820  0.070
70  13 0.26870  0.064
71  14 0.26920  0.059
72  14 0.26980  0.053
73  14 0.27020  0.049
74  14 0.27070  0.044
75  13 0.27100  0.040
76  13 0.27130  0.037
77  13 0.27160  0.033
78  14 0.27190  0.031
79  15 0.27210  0.028
80  16 0.27230  0.025
81  16 0.27250  0.023
82  16 0.27260  0.021
83  17 0.27270  0.019
84  17 0.27290  0.017
85  16 0.27300  0.016
86  16 0.27310  0.014
87  17 0.27310  0.013
88  17 0.27320  0.012
89  18 0.27330  0.011
90  18 0.27330  0.010
91  18 0.27340  0.009
92  18 0.27340  0.008
93  18 0.27340  0.008
94  18 0.27350  0.007
95  18 0.27350  0.006
96  18 0.27350  0.006
97  18 0.27350  0.005
98  19 0.27350  0.005
99  18 0.27350  0.004
100 20 0.27350  0.004
