
Call:  glmnet(x = x, y = y, alpha = 0.01, family = "gaussian", standardize = FALSE) 

    Df     %Dev Lambda
1    0 0.000000 591.20
2    2 0.004924 538.70
3    2 0.012180 490.80
4    3 0.020550 447.20
5    3 0.029360 407.50
6    3 0.037910 371.30
7    3 0.046160 338.30
8    3 0.054060 308.30
9    3 0.061590 280.90
10   4 0.068740 255.90
11   4 0.076060 233.20
12   4 0.082850 212.50
13   4 0.089130 193.60
14   4 0.094880 176.40
15   4 0.100100 160.70
16   4 0.104900 146.50
17   5 0.109200 133.40
18   5 0.113100 121.60
19   5 0.116600 110.80
20   5 0.119700 100.90
21   5 0.122500  91.98
22   6 0.124900  83.80
23   6 0.127200  76.36
24   6 0.129100  69.58
25   6 0.130800  63.39
26   6 0.132200  57.76
27   6 0.133500  52.63
28   6 0.134600  47.96
29   6 0.135600  43.70
30   6 0.136400  39.81
31   7 0.137200  36.28
32   7 0.138000  33.05
33   7 0.138700  30.12
34   7 0.139300  27.44
35   7 0.139800  25.00
36   8 0.140500  22.78
37   9 0.141400  20.76
38   9 0.142400  18.91
39  10 0.143600  17.23
40  10 0.144800  15.70
41  11 0.146100  14.31
42  11 0.147500  13.04
43  11 0.148900  11.88
44  11 0.150400  10.82
45  11 0.151900   9.86
46  11 0.153400   8.99
47  12 0.155000   8.19
48  12 0.156700   7.46
49  14 0.158400   6.80
50  14 0.160200   6.19
51  14 0.162000   5.64
52  14 0.163900   5.14
53  14 0.165900   4.68
54  14 0.167900   4.27
55  14 0.170100   3.89
56  14 0.172300   3.54
57  15 0.174600   3.23
58  15 0.177000   2.94
59  15 0.179500   2.68
60  15 0.182200   2.44
61  15 0.184900   2.23
62  15 0.187700   2.03
63  15 0.190600   1.85
64  15 0.193600   1.68
65  15 0.196700   1.53
66  15 0.199800   1.40
67  15 0.203000   1.27
68  16 0.206300   1.16
69  16 0.209600   1.06
70  17 0.213000   0.96
71  17 0.216400   0.88
72  17 0.219700   0.80
73  17 0.223100   0.73
74  18 0.226400   0.66
75  18 0.229600   0.61
76  19 0.232800   0.55
77  19 0.235900   0.50
78  19 0.238900   0.46
79  20 0.241800   0.42
80  20 0.244600   0.38
81  20 0.247200   0.35
82  20 0.249700   0.32
83  20 0.252000   0.29
84  20 0.254200   0.26
85  20 0.256200   0.24
86  20 0.258100   0.22
87  19 0.259700   0.20
88  19 0.261300   0.18
89  19 0.262700   0.16
90  19 0.264000   0.15
91  19 0.265100   0.14
92  21 0.266100   0.12
93  21 0.267100   0.11
94  22 0.267900   0.10
95  22 0.268700   0.09
96  22 0.269300   0.09
97  21 0.269900   0.08
98  21 0.270400   0.07
99  23 0.270800   0.06
100 23 0.271200   0.06
