
Call:  glmnet(x = x, y = y, alpha = 1, family = "gaussian", standardize = FALSE) 

   Df    %Dev Lambda
1   0 0.00000 5.9120
2   1 0.01587 5.3870
3   2 0.03438 4.9080
4   2 0.05114 4.4720
5   2 0.06505 4.0750
6   2 0.07660 3.7130
7   2 0.08619 3.3830
8   2 0.09415 3.0830
9   2 0.10080 2.8090
10  3 0.10660 2.5590
11  3 0.11160 2.3320
12  3 0.11580 2.1250
13  3 0.11920 1.9360
14  3 0.12210 1.7640
15  3 0.12450 1.6070
16  4 0.12680 1.4650
17  4 0.12900 1.3340
18  4 0.13090 1.2160
19  4 0.13240 1.1080
20  4 0.13360 1.0090
21  4 0.13470 0.9198
22  4 0.13550 0.8380
23  4 0.13630 0.7636
24  4 0.13690 0.6958
25  4 0.13740 0.6339
26  4 0.13780 0.5776
27  4 0.13810 0.5263
28  4 0.13840 0.4796
29  4 0.13860 0.4370
30  4 0.13880 0.3981
31  4 0.13900 0.3628
32  5 0.13910 0.3305
33  5 0.14050 0.3012
34  6 0.14200 0.2744
35  7 0.14390 0.2500
36  8 0.14950 0.2278
37  8 0.15940 0.2076
38  8 0.16750 0.1891
39  9 0.18320 0.1723
40  9 0.19620 0.1570
41  9 0.20710 0.1431
42 10 0.21680 0.1304
43 10 0.22580 0.1188
44 10 0.23330 0.1082
45 10 0.23950 0.0986
46 10 0.24460 0.0899
47 10 0.24890 0.0819
48 10 0.25240 0.0746
49 10 0.25540 0.0680
50 10 0.25780 0.0619
51 10 0.25980 0.0564
52 10 0.26150 0.0514
53 10 0.26290 0.0468
54 10 0.26410 0.0427
55 10 0.26510 0.0389
56 10 0.26590 0.0354
57 11 0.26650 0.0323
58 11 0.26740 0.0294
59 11 0.26810 0.0268
60 12 0.26860 0.0244
61 12 0.26920 0.0223
62 12 0.26970 0.0203
63 12 0.27010 0.0185
64 12 0.27040 0.0168
65 12 0.27070 0.0153
66 12 0.27090 0.0140
67 12 0.27100 0.0127
68 13 0.27120 0.0116
69 14 0.27140 0.0106
70 14 0.27170 0.0096
71 14 0.27200 0.0088
72 13 0.27220 0.0080
73 13 0.27250 0.0073
74 13 0.27260 0.0066
75 12 0.27270 0.0061
76 12 0.27270 0.0055
77 12 0.27280 0.0050
78 13 0.27280 0.0046
79 13 0.27290 0.0042
80 13 0.27300 0.0038
81 13 0.27310 0.0035
82 13 0.27320 0.0032
83 13 0.27330 0.0029
84 13 0.27330 0.0026
85 13 0.27340 0.0024
86 13 0.27340 0.0022
87 14 0.27340 0.0020
88 15 0.27350 0.0018
89 15 0.27350 0.0016
90 15 0.27350 0.0015
91 15 0.27350 0.0014
92 15 0.27350 0.0012
93 15 0.27350 0.0011
94 16 0.27350 0.0010
95 17 0.27360 0.0009
96 18 0.27360 0.0009
97 17 0.27360 0.0008
98 18 0.27360 0.0007
99 18 0.27360 0.0006
