
Call:  glmnet(x = x, y = y, alpha = 0.35, family = "gaussian", standardize = TRUE) 

   Df    %Dev  Lambda
1   0 0.00000 2.20900
2   2 0.01709 2.01300
3   3 0.03507 1.83400
4   3 0.05094 1.67100
5   5 0.06581 1.52300
6   6 0.08528 1.38700
7   7 0.10560 1.26400
8   7 0.12700 1.15200
9   7 0.14570 1.05000
10  7 0.16200 0.95630
11  8 0.17630 0.87140
12 10 0.18890 0.79400
13 11 0.20070 0.72340
14 12 0.21140 0.65920
15 12 0.22070 0.60060
16 12 0.22860 0.54720
17 12 0.23530 0.49860
18 12 0.24110 0.45430
19 13 0.24600 0.41400
20 13 0.25020 0.37720
21 13 0.25380 0.34370
22 13 0.25680 0.31320
23 13 0.25930 0.28530
24 14 0.26150 0.26000
25 14 0.26340 0.23690
26 14 0.26500 0.21580
27 13 0.26630 0.19670
28 12 0.26740 0.17920
29 12 0.26840 0.16330
30 12 0.26920 0.14880
31 12 0.26990 0.13560
32 12 0.27040 0.12350
33 12 0.27090 0.11250
34 12 0.27130 0.10250
35 12 0.27160 0.09343
36 12 0.27190 0.08513
37 12 0.27220 0.07757
38 12 0.27240 0.07068
39 12 0.27250 0.06440
40 12 0.27270 0.05868
41 12 0.27280 0.05347
42 12 0.27290 0.04872
43 12 0.27300 0.04439
44 12 0.27300 0.04045
45 11 0.27310 0.03685
46 11 0.27320 0.03358
47 11 0.27320 0.03060
48 11 0.27320 0.02788
49 11 0.27320 0.02540
50 11 0.27330 0.02314
51 11 0.27330 0.02109
52 11 0.27330 0.01921
53 11 0.27330 0.01751
54 12 0.27330 0.01595
55 12 0.27340 0.01454
56 12 0.27340 0.01324
57 13 0.27340 0.01207
58 13 0.27340 0.01100
59 13 0.27340 0.01002
60 13 0.27340 0.00913
61 13 0.27340 0.00832
62 13 0.27350 0.00758
63 14 0.27350 0.00690
64 14 0.27350 0.00629
65 23 0.27350 0.00573
66 23 0.27350 0.00522
67 24 0.27350 0.00476
68 28 0.27350 0.00434
69 26 0.27350 0.00395
70 26 0.27350 0.00360
71 26 0.27350 0.00328
72 27 0.27360 0.00299
73 27 0.27360 0.00272
74 27 0.27360 0.00248
75 27 0.27360 0.00226
76 28 0.27360 0.00206
77 29 0.27360 0.00188
78 24 0.27360 0.00171
79 26 0.27360 0.00156
80 32 0.27360 0.00142
81 32 0.27360 0.00129
