
Call:  glmnet(x = x, y = y, alpha = 0.25, family = "gaussian", standardize = FALSE) 

   Df     %Dev Lambda
1   0 0.000000 4.6360
2   4 0.003575 4.2240
3   4 0.007497 3.8490
4   4 0.010780 3.5070
5   4 0.013530 3.1960
6   5 0.015940 2.9120
7   5 0.019450 2.6530
8   6 0.023680 2.4170
9   7 0.028000 2.2030
10  6 0.031720 2.0070
11  9 0.035900 1.8290
12  8 0.040510 1.6660
13  8 0.044410 1.5180
14  9 0.047880 1.3830
15 10 0.050850 1.2600
16 11 0.054070 1.1480
17 13 0.057600 1.0460
18 13 0.060790 0.9535
19 13 0.063500 0.8688
20 14 0.065830 0.7916
21 16 0.068350 0.7213
22 18 0.071510 0.6572
23 18 0.074350 0.5988
24 19 0.076770 0.5456
25 19 0.079130 0.4971
26 19 0.081150 0.4530
27 18 0.082750 0.4127
28 18 0.084080 0.3761
29 18 0.085190 0.3427
30 21 0.086220 0.3122
31 22 0.087110 0.2845
32 22 0.088130 0.2592
33 22 0.088970 0.2362
34 22 0.089710 0.2152
35 21 0.090290 0.1961
36 23 0.090790 0.1787
37 23 0.091290 0.1628
38 23 0.091710 0.1483
39 23 0.092060 0.1352
40 24 0.092370 0.1231
41 24 0.092660 0.1122
42 25 0.092940 0.1022
43 25 0.093180 0.0932
44 25 0.093380 0.0849
45 25 0.093560 0.0773
46 25 0.093710 0.0705
47 28 0.093850 0.0642
48 28 0.093960 0.0585
49 29 0.094080 0.0533
50 29 0.094170 0.0486
51 29 0.094260 0.0443
52 29 0.094330 0.0403
53 29 0.094380 0.0367
54 29 0.094430 0.0335
55 29 0.094470 0.0305
56 29 0.094500 0.0278
57 30 0.094530 0.0253
58 30 0.094560 0.0231
59 30 0.094580 0.0210
60 31 0.094590 0.0192
61 30 0.094610 0.0175
62 33 0.094620 0.0159
63 33 0.094630 0.0145
64 33 0.094640 0.0132
65 34 0.094650 0.0120
66 34 0.094650 0.0110
67 35 0.094660 0.0100
68 35 0.094660 0.0091
69 35 0.094670 0.0083
70 36 0.094670 0.0076
71 36 0.094680 0.0069
72 36 0.094680 0.0063
73 36 0.094680 0.0057
74 36 0.094680 0.0052
75 36 0.094680 0.0047
76 36 0.094680 0.0043
77 36 0.094690 0.0039
78 36 0.094690 0.0036
