
Call:  glmnet(x = x, y = y, alpha = 0.04, family = "gaussian", standardize = TRUE) 

    Df    %Dev Lambda
1    0 0.00000 9.6360
2    2 0.00149 8.7800
3    3 0.00417 8.0000
4    4 0.00747 7.2890
5    5 0.01162 6.6420
6    5 0.01640 6.0520
7    8 0.02207 5.5140
8   13 0.03074 5.0240
9   17 0.04051 4.5780
10  23 0.05202 4.1710
11  29 0.06482 3.8010
12  32 0.07810 3.4630
13  36 0.09185 3.1550
14  41 0.10620 2.8750
15  44 0.12090 2.6200
16  47 0.13540 2.3870
17  52 0.14990 2.1750
18  54 0.16440 1.9820
19  56 0.17880 1.8060
20  61 0.19270 1.6450
21  65 0.20650 1.4990
22  66 0.22000 1.3660
23  66 0.23300 1.2450
24  67 0.24580 1.1340
25  68 0.25830 1.0330
26  78 0.27030 0.9414
27  80 0.28170 0.8578
28  82 0.29250 0.7816
29  86 0.30270 0.7122
30  87 0.31230 0.6489
31  90 0.32180 0.5912
32  86 0.33090 0.5387
33  86 0.33940 0.4909
34  88 0.34790 0.4473
35  88 0.35580 0.4075
36  89 0.36360 0.3713
37  90 0.37090 0.3383
38  92 0.37790 0.3083
39  92 0.38480 0.2809
40  93 0.39130 0.2559
41  93 0.39740 0.2332
42  93 0.40320 0.2125
43  96 0.40860 0.1936
44  97 0.41380 0.1764
45  98 0.41870 0.1607
46  97 0.42330 0.1465
47  96 0.42760 0.1334
48  97 0.43140 0.1216
49  97 0.43500 0.1108
50  98 0.43860 0.1009
51  98 0.44180 0.0920
52 100 0.44480 0.0838
53 100 0.44760 0.0764
54 101 0.45030 0.0696
55 102 0.45280 0.0634
56 102 0.45510 0.0578
57 102 0.45720 0.0526
58 101 0.45910 0.0480
59  99 0.46080 0.0437
60  99 0.46220 0.0398
61  99 0.46360 0.0363
62 100 0.46490 0.0331
63 108 0.46610 0.0301
64 110 0.46730 0.0274
65 111 0.46830 0.0250
66 111 0.46930 0.0228
67 111 0.47010 0.0208
68 111 0.47090 0.0189
69 110 0.47150 0.0172
70 110 0.47210 0.0157
71 110 0.47270 0.0143
72 110 0.47310 0.0130
73 110 0.47350 0.0119
74 110 0.47390 0.0108
75 109 0.47420 0.0099
76 109 0.47450 0.0090
77 109 0.47470 0.0082
78 109 0.47490 0.0075
79 109 0.47510 0.0068
80 109 0.47520 0.0062
81 109 0.47530 0.0056
82 109 0.47550 0.0051
83 110 0.47560 0.0047
84 110 0.47560 0.0043
85 110 0.47570 0.0039
86 110 0.47580 0.0035
87 110 0.47580 0.0032
88 110 0.47590 0.0029
89 111 0.47590 0.0027
90 111 0.47590 0.0024
91 111 0.47600 0.0022
92 111 0.47600 0.0020
93 111 0.47600 0.0018
94 111 0.47600 0.0017
95 111 0.47600 0.0015
