
Call:  glmnet(x = x, y = y, alpha = 0, family = "gaussian", standardize = FALSE) 

     Df     %Dev  Lambda
1   113 0.000000 2253.00
2   113 0.002438 2052.00
3   113 0.002632 1870.00
4   113 0.002838 1704.00
5   113 0.003056 1553.00
6   113 0.003287 1415.00
7   113 0.003530 1289.00
8   113 0.003785 1175.00
9   113 0.004053 1070.00
10  113 0.004333  975.10
11  113 0.004625  888.50
12  113 0.004928  809.50
13  113 0.005242  737.60
14  113 0.005565  672.10
15  113 0.005898  612.40
16  113 0.006240  558.00
17  113 0.006589  508.40
18  113 0.006944  463.30
19  113 0.007305  422.10
20  113 0.007671  384.60
21  113 0.008040  350.40
22  113 0.008411  319.30
23  113 0.008785  290.90
24  113 0.009160  265.10
25  113 0.009536  241.50
26  113 0.009913  220.10
27  113 0.010290  200.50
28  113 0.010670  182.70
29  113 0.011050  166.50
30  113 0.011430  151.70
31  113 0.011810  138.20
32  113 0.012200  125.90
33  113 0.012600  114.80
34  113 0.013000  104.60
35  113 0.013410   95.27
36  113 0.013830   86.81
37  113 0.014270   79.09
38  113 0.014710   72.07
39  113 0.015180   65.66
40  113 0.015670   59.83
41  113 0.016170   54.52
42  113 0.016710   49.67
43  113 0.017270   45.26
44  113 0.017860   41.24
45  113 0.018480   37.58
46  113 0.019140   34.24
47  113 0.019840   31.20
48  113 0.020580   28.42
49  113 0.021370   25.90
50  113 0.022210   23.60
51  113 0.023100   21.50
52  113 0.024060   19.59
53  113 0.025080   17.85
54  113 0.026170   16.27
55  113 0.027340   14.82
56  113 0.028600   13.50
57  113 0.029940   12.30
58  113 0.031380   11.21
59  113 0.032930   10.22
60  113 0.034600    9.31
61  113 0.036380    8.48
62  113 0.038300    7.73
63  113 0.040350    7.04
64  113 0.042560    6.42
65  113 0.044920    5.85
66  113 0.047450    5.33
67  113 0.050150    4.85
68  113 0.053040    4.42
69  113 0.056110    4.03
70  113 0.059390    3.67
71  113 0.062870    3.35
72  113 0.066560    3.05
73  113 0.070460    2.78
74  113 0.074580    2.53
75  113 0.078910    2.31
76  113 0.083470    2.10
77  113 0.088240    1.91
78  113 0.093230    1.74
79  113 0.098420    1.59
80  113 0.103800    1.45
81  113 0.109400    1.32
82  113 0.115200    1.20
83  113 0.121100    1.09
84  113 0.127200    1.00
85  113 0.133400    0.91
86  113 0.139800    0.83
87  113 0.146300    0.76
88  113 0.152800    0.69
89  113 0.159500    0.63
90  113 0.166200    0.57
91  113 0.172900    0.52
92  113 0.179700    0.47
93  113 0.186500    0.43
94  113 0.193300    0.39
95  113 0.200100    0.36
96  113 0.206800    0.33
97  113 0.213600    0.30
98  113 0.220200    0.27
99  113 0.226900    0.25
100 113 0.233500    0.23
