
Call:  glmnet(x = x, y = y, alpha = 0.15, family = "gaussian", standardize = FALSE) 

    Df    %Dev  Lambda
1    0 0.00000 15.0200
2    1 0.00159 13.6800
3    1 0.00293 12.4700
4    1 0.00406 11.3600
5    1 0.00500 10.3500
6    1 0.00579  9.4310
7    1 0.00646  8.5940
8    1 0.00701  7.8300
9    1 0.00748  7.1340
10   1 0.00786  6.5010
11   1 0.00819  5.9230
12   2 0.00849  5.3970
13   2 0.00877  4.9180
14   2 0.00901  4.4810
15   2 0.00921  4.0830
16   2 0.00937  3.7200
17   2 0.00951  3.3890
18   3 0.00963  3.0880
19   3 0.01055  2.8140
20   3 0.01133  2.5640
21   3 0.01200  2.3360
22   3 0.01257  2.1290
23   3 0.01305  1.9400
24   4 0.01348  1.7670
25   4 0.01386  1.6100
26   4 0.01419  1.4670
27   4 0.01447  1.3370
28   4 0.01470  1.2180
29   4 0.01489  1.1100
30   7 0.01804  1.0110
31   8 0.02434  0.9215
32   8 0.03058  0.8396
33   8 0.03669  0.7650
34  10 0.04304  0.6970
35  10 0.05068  0.6351
36  11 0.05866  0.5787
37  13 0.06666  0.5273
38  14 0.07534  0.4804
39  14 0.08414  0.4378
40  16 0.09281  0.3989
41  18 0.10170  0.3634
42  21 0.11050  0.3312
43  24 0.12030  0.3017
44  24 0.12980  0.2749
45  26 0.13900  0.2505
46  30 0.14820  0.2283
47  32 0.15800  0.2080
48  35 0.16790  0.1895
49  38 0.17790  0.1727
50  39 0.18770  0.1573
51  40 0.19700  0.1433
52  44 0.20620  0.1306
53  45 0.21520  0.1190
54  48 0.22380  0.1084
55  54 0.23260  0.0988
56  55 0.24170  0.0900
57  56 0.25050  0.0820
58  59 0.25920  0.0747
59  59 0.26800  0.0681
60  60 0.27650  0.0620
61  64 0.28500  0.0565
62  65 0.29330  0.0515
63  67 0.30160  0.0469
64  68 0.30950  0.0428
65  72 0.31730  0.0390
66  72 0.32520  0.0355
67  73 0.33280  0.0323
68  74 0.34020  0.0295
69  74 0.34740  0.0269
70  75 0.35440  0.0245
71  76 0.36110  0.0223
72  77 0.36770  0.0203
73  79 0.37400  0.0185
74  80 0.38020  0.0169
75  82 0.38610  0.0154
76  83 0.39180  0.0140
77  81 0.39740  0.0128
78  81 0.40250  0.0116
79  82 0.40740  0.0106
80  82 0.41190  0.0097
81  87 0.41610  0.0088
82  88 0.42050  0.0080
83  89 0.42460  0.0073
84  91 0.42860  0.0067
85  92 0.43230  0.0061
86  92 0.43590  0.0055
87  92 0.43920  0.0050
88  92 0.44230  0.0046
89  92 0.44520  0.0042
90  91 0.44790  0.0038
91  91 0.45030  0.0035
92  92 0.45250  0.0032
93  93 0.45470  0.0029
94  94 0.45670  0.0026
95  94 0.45850  0.0024
96  92 0.46020  0.0022
97  91 0.46170  0.0020
98  90 0.46300  0.0018
99  91 0.46420  0.0016
100 92 0.46530  0.0015
