
Call:  glmnet(x = x, y = y, alpha = 0.05, family = "gaussian", standardize = FALSE) 

    Df    %Dev Lambda
1    0 0.00000 45.050
2    1 0.00144 41.050
3    1 0.00268 37.400
4    1 0.00375 34.080
5    1 0.00467 31.050
6    1 0.00546 28.290
7    1 0.00613 25.780
8    1 0.00671 23.490
9    1 0.00720 21.400
10   1 0.00761 19.500
11   1 0.00796 17.770
12   2 0.00829 16.190
13   2 0.00860 14.750
14   2 0.00886 13.440
15   2 0.00907 12.250
16   2 0.00925 11.160
17   2 0.00941 10.170
18   3 0.00955  9.265
19   3 0.01030  8.442
20   3 0.01098  7.692
21   3 0.01158  7.009
22   3 0.01212  6.386
23   3 0.01259  5.819
24   4 0.01302  5.302
25   4 0.01343  4.831
26   4 0.01378  4.402
27   4 0.01409  4.011
28   4 0.01435  3.654
29   4 0.01458  3.330
30   7 0.01597  3.034
31   8 0.01873  2.764
32   8 0.02161  2.519
33   8 0.02459  2.295
34  10 0.02781  2.091
35  10 0.03181  1.905
36  12 0.03631  1.736
37  12 0.04112  1.582
38  13 0.04613  1.441
39  14 0.05147  1.313
40  16 0.05724  1.197
41  18 0.06361  1.090
42  21 0.07028  0.994
43  24 0.07743  0.905
44  27 0.08502  0.825
45  29 0.09283  0.752
46  32 0.10070  0.685
47  33 0.10870  0.624
48  38 0.11690  0.568
49  40 0.12560  0.518
50  42 0.13420  0.472
51  45 0.14290  0.430
52  48 0.15160  0.392
53  50 0.16020  0.357
54  53 0.16890  0.325
55  57 0.17730  0.296
56  58 0.18590  0.270
57  61 0.19430  0.246
58  62 0.20250  0.224
59  63 0.21070  0.204
60  66 0.21880  0.186
61  67 0.22670  0.170
62  68 0.23450  0.155
63  70 0.24220  0.141
64  71 0.24980  0.128
65  73 0.25730  0.117
66  73 0.26470  0.106
67  74 0.27200  0.097
68  77 0.27920  0.088
69  77 0.28630  0.081
70  79 0.29330  0.073
71  79 0.30020  0.067
72  81 0.30700  0.061
73  82 0.31370  0.056
74  81 0.32020  0.051
75  81 0.32670  0.046
76  83 0.33300  0.042
77  85 0.33920  0.038
78  85 0.34530  0.035
79  86 0.35130  0.032
80  86 0.35710  0.029
81  87 0.36280  0.026
82  87 0.36850  0.024
83  89 0.37400  0.022
84  89 0.37940  0.020
85  88 0.38460  0.018
86  89 0.38970  0.017
87  92 0.39470  0.015
88  93 0.39950  0.014
89  93 0.40420  0.013
90  93 0.40860  0.011
91  95 0.41290  0.010
92  94 0.41700  0.009
93  96 0.42100  0.009
94  96 0.42480  0.008
95  97 0.42850  0.007
96  97 0.43200  0.007
97  97 0.43530  0.006
98  96 0.43840  0.005
99  96 0.44140  0.005
100 96 0.44410  0.005
