
Call:  glmnet(x = x, y = y, alpha = 0.25, family = "gaussian", standardize = TRUE) 

    Df     %Dev  Lambda
1    0 0.000000 1.75300
2    7 0.008026 1.59700
3   11 0.017230 1.45600
4   13 0.027010 1.32600
5   13 0.035640 1.20800
6   13 0.042990 1.10100
7   14 0.049330 1.00300
8   14 0.054890 0.91410
9   16 0.059640 0.83290
10  16 0.063700 0.75890
11  16 0.067210 0.69150
12  17 0.070210 0.63010
13  17 0.072770 0.57410
14  17 0.074990 0.52310
15  18 0.076880 0.47660
16  18 0.078490 0.43430
17  19 0.079880 0.39570
18  16 0.081070 0.36060
19  16 0.082060 0.32850
20  15 0.082880 0.29930
21  14 0.083570 0.27270
22  14 0.084150 0.24850
23  14 0.084650 0.22640
24  14 0.085070 0.20630
25  14 0.085420 0.18800
26  14 0.085720 0.17130
27  14 0.085970 0.15610
28  11 0.086180 0.14220
29  11 0.086350 0.12960
30  10 0.086500 0.11810
31  10 0.086620 0.10760
32  10 0.086720 0.09802
33  10 0.086800 0.08931
34  11 0.086880 0.08138
35  11 0.086940 0.07415
36  12 0.086990 0.06756
37  13 0.087070 0.06156
38  14 0.087390 0.05609
39  14 0.087780 0.05111
40  15 0.088090 0.04657
41  14 0.088470 0.04243
42  15 0.088820 0.03866
43  16 0.089190 0.03523
44  16 0.089530 0.03210
45  17 0.089800 0.02925
46  18 0.090070 0.02665
47  20 0.090380 0.02428
48  21 0.090590 0.02212
49  21 0.090790 0.02016
50  21 0.090970 0.01837
51  21 0.091130 0.01674
52  21 0.091270 0.01525
53  21 0.091390 0.01389
54  22 0.091510 0.01266
55  22 0.091630 0.01154
56  23 0.091770 0.01051
57  23 0.091900 0.00958
58  24 0.091990 0.00873
59  24 0.092090 0.00795
60  26 0.092140 0.00724
61  24 0.092260 0.00660
62  24 0.092290 0.00601
63  24 0.092340 0.00548
64  25 0.092430 0.00499
65  25 0.092440 0.00455
66  26 0.092540 0.00414
67  26 0.092540 0.00378
68  25 0.092550 0.00344
69  25 0.092570 0.00314
70  25 0.092590 0.00286
71  25 0.092600 0.00260
72  33 0.092610 0.00237
73  34 0.092620 0.00216
74  29 0.092680 0.00197
75  27 0.092700 0.00179
76  29 0.092730 0.00164
77  30 0.092750 0.00149
78  30 0.092770 0.00136
79  29 0.092800 0.00124
80  32 0.092830 0.00113
81  33 0.092840 0.00103
82  33 0.092860 0.00094
83  33 0.092870 0.00085
84  33 0.092880 0.00078
85  33 0.092890 0.00071
86  41 0.092900 0.00064
87  41 0.092910 0.00059
88  44 0.092920 0.00054
89  43 0.092930 0.00049
90  43 0.092940 0.00044
91  43 0.092940 0.00040
92  45 0.092950 0.00037
93  48 0.092950 0.00034
94  48 0.092960 0.00031
95  47 0.092960 0.00028
96  47 0.092960 0.00025
97  49 0.092970 0.00023
98  55 0.092970 0.00021
99  55 0.092980 0.00019
100 56 0.092980 0.00018
