
Call:  glmnet(x = x, y = y, alpha = 0.75, family = "gaussian", standardize = FALSE) 

    Df     %Dev Lambda
1    0 0.000000 7.7630
2    1 0.005562 7.0730
3    1 0.010180 6.4450
4    1 0.014030 5.8720
5    1 0.017220 5.3510
6    1 0.019870 4.8750
7    1 0.022070 4.4420
8    2 0.024570 4.0480
9    2 0.028930 3.6880
10   2 0.032550 3.3600
11   2 0.035570 3.0620
12   2 0.038070 2.7900
13   2 0.040150 2.5420
14   2 0.041880 2.3160
15   2 0.043320 2.1100
16   3 0.044820 1.9230
17   3 0.046860 1.7520
18   3 0.048550 1.5960
19   3 0.049950 1.4550
20   3 0.051120 1.3250
21   4 0.052730 1.2080
22   4 0.054330 1.1000
23   4 0.055660 1.0030
24   4 0.056760 0.9136
25   4 0.057680 0.8324
26   4 0.058450 0.7585
27   4 0.059090 0.6911
28   4 0.059620 0.6297
29   4 0.060060 0.5737
30   4 0.060820 0.5228
31   6 0.062550 0.4763
32   6 0.064100 0.4340
33   6 0.065410 0.3955
34   6 0.066500 0.3603
35   6 0.067400 0.3283
36   6 0.068160 0.2992
37   6 0.068780 0.2726
38   7 0.069320 0.2484
39   8 0.070080 0.2263
40   8 0.070950 0.2062
41   8 0.071730 0.1879
42   8 0.072370 0.1712
43   8 0.072900 0.1560
44   8 0.073350 0.1421
45   8 0.073720 0.1295
46   8 0.074020 0.1180
47   9 0.074280 0.1075
48   9 0.074540 0.0980
49  10 0.076460 0.0893
50  10 0.078060 0.0813
51  10 0.079460 0.0741
52  10 0.080630 0.0675
53  11 0.081630 0.0615
54  11 0.082470 0.0561
55  11 0.083280 0.0511
56  11 0.084180 0.0465
57  11 0.084960 0.0424
58  11 0.085600 0.0386
59  12 0.086210 0.0352
60  12 0.086850 0.0321
61  13 0.087380 0.0292
62  13 0.087820 0.0266
63  13 0.088200 0.0243
64  15 0.088510 0.0221
65  16 0.088800 0.0202
66  16 0.089050 0.0184
67  18 0.089290 0.0167
68  19 0.089510 0.0152
69  19 0.089680 0.0139
70  19 0.089830 0.0126
71  20 0.089950 0.0115
72  20 0.090060 0.0105
73  20 0.090190 0.0096
74  19 0.090300 0.0087
75  22 0.090440 0.0079
76  20 0.090620 0.0072
77  20 0.090760 0.0066
78  22 0.090900 0.0060
79  21 0.091000 0.0055
80  22 0.091120 0.0050
81  22 0.091200 0.0045
82  23 0.091340 0.0041
83  23 0.091420 0.0038
84  26 0.091520 0.0034
85  27 0.091620 0.0031
86  25 0.091850 0.0029
87  28 0.091900 0.0026
88  25 0.092050 0.0024
89  27 0.092190 0.0022
90  28 0.092230 0.0020
91  28 0.092390 0.0018
92  30 0.092410 0.0016
93  29 0.092470 0.0015
94  31 0.092480 0.0014
95  32 0.092510 0.0012
96  33 0.092530 0.0011
97  34 0.092550 0.0010
98  32 0.092610 0.0009
99  33 0.092640 0.0009
100 32 0.092680 0.0008
