
Call:  glmnet(x = x, y = y, alpha = 0.6, family = "gaussian", standardize = TRUE) 

    Df     %Dev  Lambda
1    0 0.000000 0.73050
2    5 0.008967 0.66560
3    7 0.018450 0.60650
4    9 0.028980 0.55260
5   11 0.038050 0.50350
6   11 0.045830 0.45880
7   11 0.052380 0.41800
8   12 0.057860 0.38090
9   11 0.062670 0.34710
10  11 0.066700 0.31620
11  11 0.070090 0.28810
12  11 0.072950 0.26250
13   9 0.075330 0.23920
14  10 0.077280 0.21800
15  10 0.078920 0.19860
16  10 0.080290 0.18100
17  11 0.081420 0.16490
18  10 0.082390 0.15020
19  11 0.083210 0.13690
20  11 0.083880 0.12470
21  11 0.084460 0.11360
22  11 0.084940 0.10350
23  10 0.085330 0.09435
24  10 0.085650 0.08597
25  10 0.085920 0.07833
26  10 0.086140 0.07137
27  10 0.086330 0.06503
28  10 0.086480 0.05925
29  10 0.086610 0.05399
30  10 0.086720 0.04919
31  10 0.086810 0.04482
32  11 0.086880 0.04084
33  12 0.086950 0.03721
34  12 0.087000 0.03391
35  12 0.087040 0.03090
36  12 0.087080 0.02815
37  12 0.087340 0.02565
38  13 0.087610 0.02337
39  12 0.088000 0.02129
40  13 0.088320 0.01940
41  15 0.088660 0.01768
42  15 0.089120 0.01611
43  15 0.089490 0.01468
44  16 0.089780 0.01337
45  17 0.090030 0.01219
46  17 0.090340 0.01110
47  17 0.090610 0.01012
48  18 0.090830 0.00922
49  20 0.091010 0.00840
50  20 0.091150 0.00765
51  20 0.091310 0.00697
52  20 0.091420 0.00635
53  20 0.091530 0.00579
54  21 0.091620 0.00528
55  21 0.091720 0.00481
56  22 0.091880 0.00438
57  22 0.091990 0.00399
58  23 0.092080 0.00364
59  23 0.092190 0.00331
60  24 0.092200 0.00302
61  22 0.092340 0.00275
62  23 0.092340 0.00251
63  24 0.092460 0.00228
64  24 0.092470 0.00208
65  23 0.092540 0.00190
66  23 0.092550 0.00173
67  23 0.092550 0.00157
68  23 0.092560 0.00143
69  23 0.092580 0.00131
70  27 0.092600 0.00119
71  27 0.092610 0.00108
72  27 0.092620 0.00099
73  27 0.092710 0.00090
74  28 0.092730 0.00082
75  30 0.092760 0.00075
76  30 0.092760 0.00068
77  39 0.092810 0.00062
78  39 0.092810 0.00057
79  39 0.092820 0.00052
80  40 0.092870 0.00047
81  40 0.092870 0.00043
82  40 0.092880 0.00039
83  46 0.092900 0.00036
84  42 0.092910 0.00032
85  43 0.092920 0.00029
86  43 0.092930 0.00027
87  43 0.092940 0.00024
88  46 0.092940 0.00022
89  42 0.092950 0.00020
90  42 0.092960 0.00019
91  42 0.092960 0.00017
92  42 0.092970 0.00015
93  42 0.092970 0.00014
94  42 0.092970 0.00013
95  47 0.092980 0.00012
96  47 0.092980 0.00011
97  48 0.092980 0.00010
98  50 0.092980 0.00009
99  50 0.092980 0.00008
100 50 0.092990 0.00007
