
Call:  glmnet(x = x, y = y, alpha = 0.9, family = "gaussian", standardize = TRUE) 

   Df     %Dev  Lambda
1   0 0.000000 0.48700
2   4 0.009299 0.44370
3   6 0.018830 0.40430
4   7 0.029580 0.36840
5   8 0.038820 0.33570
6  10 0.046690 0.30590
7  10 0.053380 0.27870
8   9 0.058880 0.25390
9  10 0.063680 0.23140
10  9 0.067720 0.21080
11  8 0.071060 0.19210
12  8 0.073740 0.17500
13  8 0.075980 0.15950
14  8 0.077840 0.14530
15  9 0.079390 0.13240
16  9 0.080710 0.12060
17  9 0.081790 0.10990
18  9 0.082700 0.10020
19 10 0.083470 0.09126
20 11 0.084110 0.08315
21 11 0.084650 0.07576
22 10 0.085100 0.06903
23 10 0.085460 0.06290
24 10 0.085770 0.05731
25 10 0.086020 0.05222
26 10 0.086230 0.04758
27 10 0.086400 0.04335
28 10 0.086540 0.03950
29 10 0.086660 0.03599
30 10 0.086760 0.03280
31 11 0.086850 0.02988
32 12 0.086920 0.02723
33 12 0.086980 0.02481
34 12 0.087020 0.02260
35 12 0.087060 0.02060
36 13 0.087100 0.01877
37 12 0.087390 0.01710
38 13 0.087660 0.01558
39 13 0.088050 0.01420
40 13 0.088380 0.01294
41 14 0.088750 0.01179
42 15 0.089200 0.01074
43 15 0.089550 0.00978
44 16 0.089840 0.00892
45 17 0.090090 0.00812
46 17 0.090400 0.00740
47 17 0.090670 0.00674
48 18 0.090880 0.00614
49 19 0.091080 0.00560
50 20 0.091210 0.00510
51 20 0.091350 0.00465
52 20 0.091470 0.00424
53 20 0.091570 0.00386
54 21 0.091650 0.00352
55 21 0.091730 0.00320
56 22 0.091890 0.00292
57 22 0.092000 0.00266
58 23 0.092110 0.00242
59 23 0.092200 0.00221
60 22 0.092270 0.00201
61 23 0.092340 0.00183
62 24 0.092400 0.00167
63 24 0.092470 0.00152
64 23 0.092530 0.00139
65 23 0.092530 0.00126
66 23 0.092540 0.00115
67 23 0.092560 0.00105
68 23 0.092580 0.00096
69 29 0.092590 0.00087
70 31 0.092600 0.00079
71 32 0.092620 0.00072
72 33 0.092630 0.00066
73 35 0.092700 0.00060
74 35 0.092710 0.00055
75 35 0.092710 0.00050
76 38 0.092800 0.00045
77 38 0.092810 0.00041
78 41 0.092820 0.00038
79 41 0.092840 0.00034
80 42 0.092860 0.00031
81 43 0.092880 0.00029
82 43 0.092890 0.00026
83 43 0.092910 0.00024
84 44 0.092920 0.00022
85 44 0.092930 0.00020
86 44 0.092930 0.00018
87 45 0.092940 0.00016
88 45 0.092950 0.00015
89 45 0.092950 0.00014
90 45 0.092960 0.00012
91 43 0.092970 0.00011
92 43 0.092970 0.00010
93 43 0.092970 0.00009
94 50 0.092980 0.00009
95 50 0.092980 0.00008
96 50 0.092980 0.00007
97 52 0.092980 0.00006
98 55 0.092990 0.00006
99 55 0.092990 0.00005
