
Call:  glmnet(x = x, y = y, alpha = 0.45, family = "gaussian", standardize = FALSE) 

    Df    %Dev  Lambda
1    0 0.00000 12.9400
2    1 0.00551 11.7900
3    1 0.01010 10.7400
4    1 0.01393  9.7870
5    1 0.01711  8.9180
6    1 0.01977  8.1260
7    1 0.02197  7.4040
8    2 0.02453  6.7460
9    2 0.02885  6.1470
10   2 0.03245  5.6010
11   2 0.03545  5.1030
12   2 0.03795  4.6500
13   2 0.04003  4.2370
14   2 0.04177  3.8600
15   2 0.04321  3.5170
16   3 0.04481  3.2050
17   3 0.04682  2.9200
18   3 0.04850  2.6610
19   3 0.04990  2.4240
20   3 0.05106  2.2090
21   4 0.05269  2.0130
22   4 0.05426  1.8340
23   4 0.05558  1.6710
24   4 0.05667  1.5230
25   4 0.05760  1.3870
26   4 0.05836  1.2640
27   4 0.05901  1.1520
28   4 0.05954  1.0490
29   4 0.05999  0.9562
30   4 0.06080  0.8713
31   6 0.06252  0.7939
32   6 0.06403  0.7234
33   6 0.06533  0.6591
34   6 0.06641  0.6005
35   6 0.06731  0.5472
36   6 0.06806  0.4986
37   6 0.06870  0.4543
38   7 0.06926  0.4139
39   8 0.06998  0.3772
40   8 0.07085  0.3437
41   8 0.07164  0.3131
42   8 0.07229  0.2853
43   8 0.07283  0.2600
44   8 0.07328  0.2369
45   8 0.07366  0.2158
46   8 0.07397  0.1967
47   9 0.07423  0.1792
48  10 0.07451  0.1633
49  11 0.07606  0.1488
50  11 0.07744  0.1355
51  11 0.07868  0.1235
52  11 0.07977  0.1125
53  11 0.08074  0.1025
54  11 0.08159  0.0934
55  13 0.08243  0.0851
56  13 0.08335  0.0776
57  11 0.08420  0.0707
58  11 0.08489  0.0644
59  11 0.08550  0.0587
60  12 0.08615  0.0535
61  14 0.08676  0.0487
62  14 0.08730  0.0444
63  13 0.08774  0.0404
64  13 0.08811  0.0368
65  14 0.08842  0.0336
66  16 0.08871  0.0306
67  17 0.08897  0.0279
68  18 0.08924  0.0254
69  18 0.08945  0.0231
70  19 0.08962  0.0211
71  20 0.08978  0.0192
72  21 0.08990  0.0175
73  20 0.09005  0.0160
74  20 0.09018  0.0145
75  21 0.09031  0.0132
76  20 0.09049  0.0121
77  20 0.09064  0.0110
78  22 0.09080  0.0100
79  22 0.09092  0.0091
80  24 0.09104  0.0083
81  25 0.09113  0.0076
82  25 0.09127  0.0069
83  25 0.09136  0.0063
84  25 0.09144  0.0057
85  27 0.09154  0.0052
86  24 0.09173  0.0048
87  25 0.09185  0.0043
88  26 0.09193  0.0040
89  27 0.09208  0.0036
90  29 0.09211  0.0033
91  28 0.09224  0.0030
92  28 0.09232  0.0027
93  28 0.09238  0.0025
94  30 0.09245  0.0023
95  27 0.09247  0.0021
96  32 0.09249  0.0019
97  33 0.09251  0.0017
98  33 0.09254  0.0016
99  31 0.09259  0.0014
100 32 0.09262  0.0013
