
Call:  glmnet(x = x, y = y, alpha = 0.04, family = "gaussian", standardize = FALSE) 

    Df     %Dev  Lambda
1    0 0.000000 145.600
2    2 0.004687 132.600
3    2 0.008930 120.800
4    2 0.012560 110.100
5    2 0.015670 100.300
6    2 0.018310  91.410
7    2 0.020560  83.290
8    3 0.023580  75.890
9    3 0.027170  69.150
10   3 0.030320  63.010
11   3 0.033070  57.410
12   3 0.035470  52.310
13   3 0.037560  47.660
14   3 0.039380  43.430
15   4 0.041490  39.570
16   4 0.043600  36.060
17   4 0.045430  32.850
18   4 0.047020  29.930
19   4 0.048410  27.270
20   5 0.049780  24.850
21   5 0.051280  22.640
22   5 0.052630  20.630
23   5 0.053800  18.800
24   5 0.054840  17.130
25   5 0.055770  15.610
26   5 0.056590  14.220
27   5 0.057320  12.960
28   5 0.057970  11.810
29   6 0.058630  10.760
30   8 0.059820   9.802
31   8 0.061340   8.931
32   8 0.062730   8.138
33   6 0.063870   7.415
34   6 0.064770   6.756
35   6 0.065580   6.156
36   7 0.066330   5.609
37   7 0.067080   5.111
38   7 0.067740   4.657
39   7 0.068330   4.243
40   7 0.068880   3.866
41   8 0.069630   3.523
42   8 0.070410   3.210
43   8 0.071110   2.925
44   8 0.071720   2.665
45   8 0.072250   2.428
46   8 0.072710   2.212
47   8 0.073120   2.016
48  10 0.073550   1.837
49  12 0.074130   1.674
50  12 0.074670   1.525
51  12 0.075170   1.389
52  13 0.075640   1.266
53  13 0.076100   1.154
54  14 0.076550   1.051
55  14 0.077040   0.958
56  14 0.077530   0.873
57  14 0.078020   0.795
58  15 0.078520   0.724
59  15 0.079020   0.660
60  15 0.079520   0.601
61  16 0.080020   0.548
62  17 0.080530   0.499
63  17 0.081030   0.455
64  19 0.081540   0.415
65  20 0.082080   0.378
66  20 0.082670   0.344
67  20 0.083220   0.314
68  21 0.083770   0.286
69  21 0.084290   0.260
70  21 0.084790   0.237
71  18 0.085270   0.216
72  19 0.085710   0.197
73  18 0.086120   0.179
74  20 0.086520   0.164
75  21 0.086910   0.149
76  22 0.087290   0.136
77  22 0.087650   0.124
78  23 0.088000   0.113
79  23 0.088330   0.103
80  23 0.088650   0.094
81  23 0.088940   0.085
82  23 0.089200   0.078
83  26 0.089450   0.071
84  26 0.089720   0.064
85  27 0.089950   0.059
86  26 0.090170   0.054
87  27 0.090370   0.049
88  28 0.090550   0.044
89  29 0.090720   0.040
90  31 0.090870   0.037
91  31 0.091000   0.034
92  31 0.091120   0.031
93  32 0.091230   0.028
94  32 0.091350   0.025
95  33 0.091440   0.023
96  31 0.091560   0.021
97  34 0.091610   0.019
98  30 0.091740   0.018
99  34 0.091770   0.016
100 32 0.091880   0.015
