
Call:  glmnet(x = x, y = y, alpha = 0.15, family = "gaussian", standardize = FALSE) 

    Df     %Dev Lambda
1    0 0.000000 38.820
2    1 0.005266 35.370
3    2 0.009726 32.220
4    2 0.013530 29.360
5    2 0.016710 26.750
6    2 0.019360 24.380
7    2 0.021580 22.210
8    3 0.024350 20.240
9    3 0.028470 18.440
10   3 0.031950 16.800
11   3 0.034900 15.310
12   3 0.037380 13.950
13   3 0.039470 12.710
14   3 0.041240 11.580
15   3 0.042720 10.550
16   4 0.044650  9.615
17   4 0.046590  8.761
18   4 0.048220  7.982
19   4 0.049610  7.273
20   5 0.050780  6.627
21   5 0.052420  6.038
22   5 0.053970  5.502
23   5 0.055180  5.013
24   5 0.056260  4.568
25   4 0.057170  4.162
26   4 0.057950  3.792
27   4 0.058620  3.455
28   4 0.059190  3.148
29   4 0.059660  2.869
30   7 0.060680  2.614
31   6 0.062340  2.382
32   6 0.063740  2.170
33   6 0.064950  1.977
34   6 0.065990  1.802
35   6 0.066880  1.642
36   6 0.067640  1.496
37   6 0.068300  1.363
38   7 0.068930  1.242
39   7 0.069520  1.131
40   8 0.070390  1.031
41   8 0.071200  0.939
42   8 0.071890  0.856
43   8 0.072470  0.780
44   8 0.072960  0.711
45   8 0.073370  0.648
46   8 0.073720  0.590
47   9 0.074020  0.538
48  11 0.074340  0.490
49  11 0.075250  0.446
50  11 0.076100  0.407
51  11 0.076910  0.370
52  11 0.077690  0.338
53  11 0.078430  0.308
54  11 0.079140  0.280
55  12 0.079940  0.255
56  13 0.080750  0.233
57  13 0.081540  0.212
58  13 0.082280  0.193
59  13 0.082960  0.176
60  13 0.083610  0.160
61  14 0.084230  0.146
62  17 0.084880  0.133
63  17 0.085540  0.121
64  16 0.086120  0.110
65  16 0.086620  0.101
66  16 0.087080  0.092
67  16 0.087480  0.084
68  17 0.087840  0.076
69  18 0.088180  0.069
70  18 0.088500  0.063
71  18 0.088790  0.058
72  18 0.089030  0.053
73  21 0.089250  0.048
74  18 0.089450  0.044
75  18 0.089660  0.040
76  18 0.089830  0.036
77  21 0.090020  0.033
78  21 0.090230  0.030
79  21 0.090420  0.027
80  23 0.090590  0.025
81  23 0.090760  0.023
82  23 0.090880  0.021
83  24 0.091010  0.019
84  25 0.091140  0.017
85  25 0.091270  0.016
86  25 0.091370  0.014
87  26 0.091490  0.013
88  28 0.091590  0.012
89  29 0.091680  0.011
90  29 0.091770  0.010
91  29 0.091860  0.009
92  30 0.091950  0.008
93  30 0.092030  0.007
94  30 0.092100  0.007
95  30 0.092160  0.006
96  30 0.092230  0.006
97  31 0.092290  0.005
98  33 0.092350  0.005
99  33 0.092400  0.004
100 33 0.092450  0.004
