
Call:  glmnet(x = x, y = y, alpha = 0.01, family = "gaussian", standardize = TRUE) 

    Df    %Dev Lambda
1    0 0.00000 54.690
2    5 0.00117 49.830
3    9 0.00429 45.400
4   10 0.00789 41.370
5   10 0.01181 37.690
6   12 0.01595 34.340
7   13 0.02059 31.290
8   13 0.02545 28.510
9   14 0.03047 25.980
10  15 0.03580 23.670
11  17 0.04159 21.570
12  20 0.04771 19.650
13  21 0.05416 17.910
14  23 0.06100 16.320
15  24 0.06798 14.870
16  26 0.07520 13.550
17  28 0.08266 12.340
18  30 0.09044 11.250
19  30 0.09832 10.250
20  31 0.10630  9.337
21  32 0.11430  8.507
22  33 0.12250  7.752
23  34 0.13080  7.063
24  34 0.13900  6.436
25  37 0.14740  5.864
26  40 0.15590  5.343
27  40 0.16450  4.868
28  41 0.17320  4.436
29  43 0.18190  4.042
30  43 0.19060  3.683
31  45 0.19940  3.355
32  46 0.20800  3.057
33  47 0.21680  2.786
34  47 0.22540  2.538
35  48 0.23400  2.313
36  48 0.24240  2.107
37  48 0.25070  1.920
38  48 0.25880  1.750
39  48 0.26660  1.594
40  48 0.27430  1.453
41  48 0.28160  1.323
42  48 0.28870  1.206
43  48 0.29540  1.099
44  48 0.30190  1.001
45  48 0.30800  0.912
46  48 0.31390  0.831
47  48 0.31930  0.757
48  48 0.32450  0.690
49  48 0.32930  0.629
50  48 0.33380  0.573
51  48 0.33800  0.522
52  48 0.34190  0.476
53  48 0.34540  0.433
54  48 0.34870  0.395
55  48 0.35170  0.360
56  48 0.35450  0.328
57  48 0.35700  0.299
58  48 0.35920  0.272
59  48 0.36130  0.248
60  48 0.36310  0.226
61  48 0.36470  0.206
62  48 0.36620  0.188
63  48 0.36750  0.171
64  48 0.36870  0.156
65  48 0.36970  0.142
66  48 0.37060  0.129
67  48 0.37140  0.118
68  48 0.37210  0.107
69  48 0.37280  0.098
70  48 0.37330  0.089
71  48 0.37380  0.081
72  48 0.37420  0.074
73  48 0.37450  0.067
74  48 0.37480  0.061
75  48 0.37510  0.056
76  48 0.37530  0.051
77  48 0.37550  0.046
78  48 0.37570  0.042
79  48 0.37580  0.039
80  48 0.37590  0.035
81  48 0.37600  0.032
82  48 0.37610  0.029
83  48 0.37620  0.027
84  48 0.37620  0.024
85  48 0.37630  0.022
86  48 0.37630  0.020
87  48 0.37640  0.018
88  48 0.37640  0.017
89  48 0.37640  0.015
90  48 0.37650  0.014
91  48 0.37650  0.013
92  48 0.37650  0.012
93  48 0.37650  0.010
94  48 0.37650  0.010
95  48 0.37650  0.009
96  48 0.37650  0.008
97  48 0.37650  0.007
98  48 0.37650  0.007
99  48 0.37650  0.006
100 48 0.37650  0.005
