
Call:  glmnet(x = x, y = y, alpha = 0, family = "gaussian", standardize = TRUE) 

    Df    %Dev Lambda
1   48 0.00000 546.90
2   48 0.00661 498.30
3   48 0.00723 454.00
4   48 0.00790 413.70
5   48 0.00864 376.90
6   48 0.00945 343.40
7   48 0.01032 312.90
8   48 0.01127 285.10
9   48 0.01230 259.80
10  48 0.01342 236.70
11  48 0.01464 215.70
12  48 0.01595 196.50
13  48 0.01737 179.10
14  48 0.01891 163.20
15  48 0.02057 148.70
16  48 0.02235 135.50
17  48 0.02428 123.40
18  48 0.02634 112.50
19  48 0.02855 102.50
20  48 0.03092  93.37
21  48 0.03345  85.07
22  48 0.03615  77.52
23  48 0.03902  70.63
24  48 0.04206  64.36
25  48 0.04529  58.64
26  48 0.04870  53.43
27  48 0.05229  48.68
28  48 0.05607  44.36
29  48 0.06003  40.42
30  48 0.06418  36.83
31  48 0.06851  33.55
32  48 0.07302  30.57
33  48 0.07770  27.86
34  48 0.08256  25.38
35  48 0.08758  23.13
36  48 0.09277  21.07
37  48 0.09812  19.20
38  48 0.10360  17.50
39  48 0.10930  15.94
40  48 0.11510  14.53
41  48 0.12100  13.23
42  48 0.12710  12.06
43  48 0.13330  10.99
44  48 0.13970  10.01
45  48 0.14610   9.12
46  48 0.15280   8.31
47  48 0.15950   7.57
48  48 0.16630   6.90
49  48 0.17330   6.29
50  48 0.18040   5.73
51  48 0.18750   5.22
52  48 0.19480   4.76
53  48 0.20210   4.33
54  48 0.20940   3.95
55  48 0.21680   3.60
56  48 0.22420   3.28
57  48 0.23160   2.99
58  48 0.23900   2.72
59  48 0.24630   2.48
60  48 0.25360   2.26
61  48 0.26070   2.06
62  48 0.26770   1.88
63  48 0.27460   1.71
64  48 0.28130   1.56
65  48 0.28780   1.42
66  48 0.29410   1.29
67  48 0.30020   1.18
68  48 0.30600   1.07
69  48 0.31160   0.98
70  48 0.31680   0.89
71  48 0.32190   0.81
72  48 0.32660   0.74
73  48 0.33110   0.67
74  48 0.33520   0.61
75  48 0.33920   0.56
76  48 0.34280   0.51
77  48 0.34620   0.46
78  48 0.34930   0.42
79  48 0.35210   0.39
80  48 0.35470   0.35
81  48 0.35710   0.32
82  48 0.35930   0.29
83  48 0.36130   0.27
84  48 0.36310   0.24
85  48 0.36470   0.22
86  48 0.36610   0.20
87  48 0.36740   0.18
88  48 0.36860   0.17
89  48 0.36960   0.15
90  48 0.37050   0.14
91  48 0.37130   0.13
92  48 0.37200   0.12
93  48 0.37270   0.10
94  48 0.37320   0.10
95  48 0.37370   0.09
96  48 0.37410   0.08
97  48 0.37440   0.07
98  48 0.37480   0.07
99  48 0.37500   0.06
100 48 0.37520   0.05
