
Call:  glmnet(x = x, y = y, alpha = 0.01, family = "gaussian", standardize = TRUE) 

   Df     %Dev Lambda
1   0 0.000000 55.560
2   1 0.000494 50.630
3   1 0.001030 46.130
4   4 0.001705 42.030
5  20 0.004961 38.300
6  24 0.009930 34.900
7  27 0.014980 31.800
8  30 0.020360 28.970
9  31 0.026070 26.400
10 33 0.031910 24.050
11 33 0.037770 21.920
12 33 0.043480 19.970
13 33 0.049060 18.190
14 33 0.054490 16.580
15 33 0.059790 15.110
16 33 0.064940 13.760
17 33 0.069970 12.540
18 33 0.074850 11.430
19 33 0.079610 10.410
20 33 0.084240  9.487
21 33 0.088730  8.644
22 33 0.093090  7.876
23 33 0.097320  7.176
24 33 0.101400  6.539
25 33 0.105300  5.958
26 33 0.109100  5.429
27 33 0.112800  4.946
28 33 0.116300  4.507
29 33 0.119600  4.107
30 33 0.122800  3.742
31 33 0.125800  3.409
32 33 0.128700  3.106
33 33 0.131400  2.830
34 33 0.134000  2.579
35 33 0.136400  2.350
36 33 0.138600  2.141
37 33 0.140700  1.951
38 33 0.142600  1.778
39 33 0.144400  1.620
40 33 0.146100  1.476
41 32 0.147600  1.345
42 32 0.149100  1.225
43 32 0.150400  1.116
44 32 0.151500  1.017
45 32 0.152600  0.927
46 31 0.153600  0.844
47 31 0.154500  0.770
48 31 0.155300  0.701
49 31 0.156000  0.639
50 31 0.156600  0.582
51 31 0.157200  0.530
52 30 0.157700  0.483
53 30 0.158100  0.440
54 30 0.158500  0.401
55 29 0.158900  0.366
56 28 0.159200  0.333
57 28 0.159500  0.304
58 28 0.159700  0.276
59 27 0.159900  0.252
60 27 0.160100  0.230
61 27 0.160200  0.209
62 27 0.160400  0.191
63 27 0.160500  0.174
64 27 0.160600  0.158
65 27 0.160700  0.144
66 27 0.160800  0.131
67 27 0.160800  0.120
68 27 0.160900  0.109
69 27 0.160900  0.099
70 27 0.161000  0.091
71 26 0.161000  0.083
72 26 0.161000  0.075
73 26 0.161000  0.068
74 26 0.161100  0.062
75 26 0.161100  0.057
76 26 0.161100  0.052
77 26 0.161100  0.047
78 26 0.161100  0.043
79 26 0.161100  0.039
80 26 0.161100  0.036
81 26 0.161100  0.033
82 26 0.161200  0.030
83 26 0.161200  0.027
84 27 0.161200  0.025
85 27 0.161200  0.022
86 27 0.161200  0.020
87 27 0.161200  0.019
88 29 0.161200  0.017
89 29 0.161200  0.015
90 29 0.161200  0.014
