
Call:  glmnet(x = x, y = y, alpha = 0.95, family = "gaussian", standardize = TRUE) 

   Df    %Dev  Lambda
1   0 0.00000 0.58490
2   1 0.01151 0.53290
3   1 0.02111 0.48560
4   2 0.03021 0.44240
5   4 0.04492 0.40310
6   6 0.05870 0.36730
7   6 0.07027 0.33470
8   7 0.08249 0.30500
9   8 0.09360 0.27790
10  8 0.10280 0.25320
11 10 0.11120 0.23070
12 10 0.11860 0.21020
13 12 0.12520 0.19150
14 13 0.13100 0.17450
15 13 0.13600 0.15900
16 13 0.14010 0.14490
17 13 0.14350 0.13200
18 13 0.14630 0.12030
19 13 0.14870 0.10960
20 14 0.15070 0.09986
21 14 0.15250 0.09099
22 13 0.15390 0.08291
23 13 0.15510 0.07554
24 13 0.15610 0.06883
25 13 0.15700 0.06271
26 14 0.15770 0.05714
27 14 0.15830 0.05207
28 15 0.15880 0.04744
29 16 0.15920 0.04323
30 17 0.15950 0.03939
31 16 0.15980 0.03589
32 16 0.16000 0.03270
33 16 0.16020 0.02979
34 16 0.16040 0.02715
35 16 0.16050 0.02474
36 17 0.16060 0.02254
37 17 0.16070 0.02054
38 17 0.16080 0.01871
39 17 0.16090 0.01705
40 17 0.16090 0.01553
41 17 0.16100 0.01415
42 17 0.16100 0.01290
43 17 0.16100 0.01175
44 17 0.16110 0.01071
45 17 0.16110 0.00976
46 17 0.16110 0.00889
47 17 0.16110 0.00810
48 17 0.16110 0.00738
49 17 0.16110 0.00672
50 17 0.16110 0.00613
51 17 0.16110 0.00558
52 17 0.16110 0.00509
53 18 0.16120 0.00464
54 18 0.16120 0.00422
55 18 0.16120 0.00385
56 18 0.16120 0.00351
57 18 0.16120 0.00320
58 18 0.16120 0.00291
59 18 0.16120 0.00265
60 18 0.16120 0.00242
