
Call:  glmnet(x = x, y = y, alpha = 0.4, family = "gaussian", standardize = FALSE) 

   Df     %Dev  Lambda
1   0 0.000000 12.7700
2   1 0.006033 11.6300
3   1 0.011070 10.6000
4   1 0.015270  9.6580
5   2 0.018860  8.8000
6   2 0.023760  8.0180
7   2 0.027850  7.3060
8   3 0.031400  6.6570
9   4 0.035350  6.0660
10  4 0.038690  5.5270
11  4 0.041460  5.0360
12  4 0.043770  4.5880
13  4 0.045690  4.1810
14  4 0.047300  3.8090
15  5 0.048660  3.4710
16  5 0.049930  3.1630
17  5 0.050990  2.8820
18  5 0.051870  2.6260
19  5 0.052610  2.3920
20  5 0.053230  2.1800
21  5 0.053740  1.9860
22  5 0.054170  1.8100
23  5 0.054530  1.6490
24  5 0.054830  1.5020
25  5 0.055070  1.3690
26  5 0.055280  1.2470
27  5 0.055450  1.1370
28  5 0.055600  1.0360
29  5 0.055720  0.9436
30  5 0.055820  0.8598
31  5 0.055900  0.7834
32  5 0.055970  0.7138
33  5 0.056030  0.6504
34  5 0.056080  0.5926
35  7 0.058760  0.5400
36  7 0.066500  0.4920
37  8 0.073660  0.4483
38  7 0.080250  0.4085
39  7 0.086280  0.3722
40  8 0.094160  0.3391
41  8 0.101300  0.3090
42  8 0.107700  0.2815
43  9 0.113600  0.2565
44  9 0.118900  0.2337
45 10 0.124400  0.2130
46 10 0.129200  0.1941
47 11 0.133500  0.1768
48 11 0.137300  0.1611
49 11 0.140500  0.1468
50 11 0.143300  0.1338
51 12 0.145800  0.1219
52 12 0.147900  0.1110
53 12 0.149700  0.1012
54 12 0.151300  0.0922
55 12 0.152600  0.0840
56 12 0.153800  0.0765
57 12 0.154700  0.0697
58 13 0.155500  0.0635
59 14 0.156200  0.0579
60 15 0.156900  0.0528
61 16 0.157500  0.0481
62 16 0.158100  0.0438
63 16 0.158600  0.0399
64 16 0.159000  0.0364
65 16 0.159300  0.0331
66 16 0.159600  0.0302
67 16 0.159800  0.0275
68 17 0.160100  0.0251
69 17 0.160200  0.0228
70 17 0.160400  0.0208
71 18 0.160500  0.0190
72 18 0.160600  0.0173
73 18 0.160700  0.0157
74 18 0.160800  0.0143
75 18 0.160800  0.0131
76 18 0.160900  0.0119
77 18 0.160900  0.0108
78 18 0.161000  0.0099
79 18 0.161000  0.0090
80 18 0.161000  0.0082
81 17 0.161100  0.0075
82 19 0.161100  0.0068
83 20 0.161100  0.0062
84 21 0.161100  0.0057
85 21 0.161100  0.0052
86 19 0.161100  0.0047
87 19 0.161100  0.0043
88 19 0.161100  0.0039
89 19 0.161100  0.0036
90 19 0.161100  0.0032
91 19 0.161100  0.0029
92 19 0.161200  0.0027
93 19 0.161200  0.0024
94 20 0.161200  0.0022
95 21 0.161200  0.0020
96 22 0.161200  0.0019
97 23 0.161200  0.0017
98 23 0.161200  0.0015
