
Call:  glmnet(x = x, y = y, alpha = 0.03, family = "gaussian", standardize = FALSE) 

    Df     %Dev  Lambda
1    0 0.000000 170.200
2    1 0.004323 155.100
3    1 0.008233 141.300
4    3 0.012170 128.800
5    4 0.016870 117.300
6    4 0.021390 106.900
7    5 0.025530  97.410
8    5 0.029640  88.760
9    6 0.033280  80.870
10   6 0.036600  73.690
11   6 0.039430  67.140
12   6 0.041870  61.180
13   6 0.043960  55.740
14   6 0.045760  50.790
15   6 0.047290  46.280
16   6 0.048610  42.170
17   6 0.049740  38.420
18   6 0.050710  35.010
19   6 0.051530  31.900
20   6 0.052240  29.060
21   6 0.052840  26.480
22   6 0.053360  24.130
23   6 0.053790  21.990
24   6 0.054170  20.030
25   5 0.054490  18.250
26   5 0.054750  16.630
27   5 0.054980  15.150
28   5 0.055170  13.810
29   5 0.055340  12.580
30   5 0.055480  11.460
31   5 0.055600  10.450
32   5 0.055700   9.517
33   5 0.055790   8.672
34   5 0.055860   7.901
35   8 0.056240   7.199
36   8 0.057500   6.560
37   8 0.058790   5.977
38   9 0.060160   5.446
39   9 0.061780   4.962
40  11 0.063970   4.521
41  12 0.066560   4.120
42  12 0.069250   3.754
43  13 0.072100   3.420
44  13 0.075150   3.116
45  13 0.078240   2.840
46  13 0.081390   2.587
47  13 0.084580   2.358
48  14 0.087850   2.148
49  14 0.091140   1.957
50  14 0.094430   1.783
51  14 0.097710   1.625
52  14 0.101000   1.481
53  13 0.104200   1.349
54  13 0.107400   1.229
55  13 0.110500   1.120
56  13 0.113500   1.021
57  13 0.116500   0.930
58  13 0.119400   0.847
59  14 0.122200   0.772
60  15 0.124900   0.703
61  17 0.127600   0.641
62  17 0.130100   0.584
63  17 0.132500   0.532
64  17 0.134800   0.485
65  18 0.137000   0.442
66  18 0.139100   0.402
67  19 0.141000   0.367
68  19 0.142800   0.334
69  19 0.144600   0.304
70  19 0.146100   0.277
71  19 0.147600   0.253
72  19 0.149000   0.230
73  19 0.150200   0.210
74  19 0.151400   0.191
75  20 0.152400   0.174
76  21 0.153400   0.159
77  21 0.154300   0.145
78  21 0.155100   0.132
79  21 0.155800   0.120
80  21 0.156400   0.109
81  21 0.157000   0.100
82  21 0.157500   0.091
83  21 0.158000   0.083
84  21 0.158400   0.075
85  21 0.158800   0.069
86  21 0.159100   0.063
87  21 0.159400   0.057
88  21 0.159600   0.052
89  21 0.159800   0.047
90  21 0.160000   0.043
91  21 0.160200   0.039
92  22 0.160300   0.036
93  22 0.160500   0.033
94  22 0.160600   0.030
95  23 0.160700   0.027
96  23 0.160700   0.025
97  23 0.160800   0.022
98  23 0.160900   0.020
99  23 0.160900   0.019
100 23 0.161000   0.017
