
Call:  glmnet(x = x, y = y, alpha = 1, family = "gaussian", standardize = FALSE) 

   Df     %Dev Lambda
1   0 0.000000 5.1070
2   1 0.006151 4.6530
3   1 0.011260 4.2400
4   1 0.015500 3.8630
5   1 0.019020 3.5200
6   2 0.023920 3.2070
7   2 0.028040 2.9220
8   3 0.031480 2.6630
9   3 0.035450 2.4260
10  4 0.038790 2.2110
11  4 0.041580 2.0140
12  4 0.043890 1.8350
13  4 0.045810 1.6720
14  4 0.047400 1.5240
15  4 0.048730 1.3880
16  5 0.049930 1.2650
17  5 0.051010 1.1530
18  5 0.051910 1.0500
19  5 0.052650 0.9569
20  5 0.053270 0.8719
21  5 0.053790 0.7945
22  5 0.054220 0.7239
23  5 0.054570 0.6596
24  5 0.054870 0.6010
25  5 0.055110 0.5476
26  5 0.055310 0.4990
27  5 0.055480 0.4546
28  5 0.055620 0.4142
29  5 0.055740 0.3774
30  5 0.055840 0.3439
31  5 0.055920 0.3134
32  5 0.055990 0.2855
33  5 0.056040 0.2602
34  5 0.056090 0.2370
35  6 0.061100 0.2160
36  8 0.073200 0.1968
37  8 0.083350 0.1793
38  7 0.091830 0.1634
39  8 0.098890 0.1489
40  8 0.108100 0.1356
41  8 0.115800 0.1236
42  8 0.122200 0.1126
43  8 0.127400 0.1026
44  9 0.132000 0.0935
45  9 0.135900 0.0852
46 10 0.139900 0.0776
47 10 0.143300 0.0707
48 10 0.146100 0.0644
49 10 0.148400 0.0587
50 10 0.150300 0.0535
51 10 0.151900 0.0488
52 10 0.153200 0.0444
53 10 0.154300 0.0405
54 10 0.155200 0.0369
55 10 0.156000 0.0336
56 10 0.156600 0.0306
57 10 0.157100 0.0279
58 12 0.157600 0.0254
59 12 0.157900 0.0232
60 13 0.158300 0.0211
61 13 0.158800 0.0192
62 14 0.159100 0.0175
63 15 0.159500 0.0160
64 15 0.159800 0.0145
65 15 0.160000 0.0132
66 15 0.160200 0.0121
67 15 0.160300 0.0110
68 15 0.160500 0.0100
69 16 0.160600 0.0091
70 17 0.160700 0.0083
71 17 0.160800 0.0076
72 17 0.160800 0.0069
73 17 0.160900 0.0063
74 17 0.160900 0.0057
75 17 0.161000 0.0052
76 17 0.161000 0.0048
77 17 0.161000 0.0043
78 17 0.161100 0.0040
79 17 0.161100 0.0036
80 17 0.161100 0.0033
81 18 0.161100 0.0030
82 17 0.161100 0.0027
83 18 0.161100 0.0025
84 18 0.161100 0.0023
85 19 0.161100 0.0021
86 19 0.161100 0.0019
87 19 0.161100 0.0017
88 19 0.161100 0.0016
89 19 0.161100 0.0014
90 19 0.161200 0.0013
91 19 0.161200 0.0012
92 19 0.161200 0.0011
93 19 0.161200 0.0010
94 22 0.161200 0.0009
95 22 0.161200 0.0008
96 22 0.161200 0.0007
