
Call:  glmnet(x = x, y = y, alpha = 0.15, family = "gaussian", standardize = FALSE) 

    Df     %Dev Lambda
1    0 0.000000 83.910
2    1 0.002443 76.460
3    1 0.004478 69.670
4    2 0.006321 63.480
5    2 0.008180 57.840
6    2 0.009727 52.700
7    2 0.011010 48.020
8    2 0.012080 43.750
9    2 0.012970 39.870
10   2 0.013710 36.320
11   2 0.014320 33.100
12   2 0.014840 30.160
13   2 0.015260 27.480
14   2 0.015610 25.040
15   2 0.015900 22.810
16   3 0.016170 20.790
17   3 0.016490 18.940
18   4 0.017300 17.260
19   5 0.019060 15.720
20   5 0.020600 14.330
21   5 0.021900 13.050
22   5 0.022980 11.890
23   6 0.024360 10.840
24   7 0.025830  9.875
25   7 0.027060  8.998
26   7 0.028100  8.199
27   8 0.028960  7.470
28   8 0.029720  6.807
29   8 0.030380  6.202
30   9 0.031080  5.651
31  11 0.031900  5.149
32  11 0.033820  4.692
33  11 0.035800  4.275
34  11 0.037470  3.895
35  11 0.038880  3.549
36  12 0.040070  3.234
37  11 0.041060  2.946
38  11 0.041850  2.685
39  11 0.042510  2.446
40  11 0.043080  2.229
41  13 0.043670  2.031
42  13 0.044210  1.850
43  13 0.044670  1.686
44  14 0.045070  1.536
45  15 0.045520  1.400
46  15 0.047540  1.275
47  15 0.050450  1.162
48  15 0.053460  1.059
49  16 0.058020  0.965
50  16 0.062630  0.879
51  18 0.068460  0.801
52  20 0.074880  0.730
53  20 0.081250  0.665
54  21 0.087240  0.606
55  24 0.092890  0.552
56  25 0.098300  0.503
57  25 0.103300  0.458
58  25 0.108000  0.418
59  27 0.112300  0.380
60  29 0.116200  0.347
61  29 0.119800  0.316
62  29 0.123100  0.288
63  31 0.126100  0.262
64  31 0.128800  0.239
65  31 0.131100  0.218
66  33 0.133400  0.198
67  33 0.135500  0.181
68  32 0.137600  0.165
69  33 0.139500  0.150
70  35 0.141300  0.137
71  37 0.143100  0.125
72  38 0.144900  0.114
73  36 0.146600  0.104
74  36 0.148000  0.094
75  37 0.149400  0.086
76  37 0.150700  0.078
77  38 0.151900  0.071
78  39 0.153100  0.065
79  41 0.154200  0.059
80  41 0.155200  0.054
81  43 0.156200  0.049
82  41 0.157100  0.045
83  42 0.157900  0.041
84  45 0.158600  0.037
85  46 0.159300  0.034
86  47 0.159900  0.031
87  47 0.160600  0.028
88  48 0.161000  0.026
89  48 0.161600  0.023
90  49 0.162000  0.021
91  52 0.162300  0.019
92  51 0.162800  0.018
93  52 0.163000  0.016
94  57 0.163300  0.015
95  59 0.163500  0.013
96  59 0.163700  0.012
97  59 0.163900  0.011
98  61 0.164100  0.010
99  62 0.164200  0.009
100 63 0.164300  0.008
