
Call:  glmnet(x = x, y = y, alpha = 0.3, family = "gaussian", standardize = TRUE) 

    Df     %Dev  Lambda
1    0 0.000000 1.67300
2    1 0.006594 1.52400
3    1 0.012610 1.38900
4    1 0.018070 1.26500
5    1 0.023000 1.15300
6    2 0.028600 1.05000
7    3 0.036240 0.95710
8    6 0.047310 0.87210
9    8 0.058190 0.79460
10   9 0.068610 0.72400
11  11 0.078880 0.65970
12  13 0.088610 0.60110
13  16 0.097650 0.54770
14  18 0.105800 0.49910
15  19 0.112800 0.45470
16  21 0.119000 0.41430
17  21 0.124200 0.37750
18  23 0.128800 0.34400
19  24 0.132700 0.31340
20  24 0.136000 0.28560
21  25 0.138700 0.26020
22  25 0.141100 0.23710
23  24 0.143100 0.21600
24  25 0.144700 0.19680
25  25 0.146200 0.17940
26  26 0.147300 0.16340
27  26 0.148400 0.14890
28  26 0.149200 0.13570
29  25 0.149900 0.12360
30  25 0.150400 0.11260
31  25 0.150900 0.10260
32  25 0.151300 0.09351
33  26 0.151700 0.08521
34  25 0.152000 0.07764
35  25 0.152200 0.07074
36  25 0.152600 0.06446
37  24 0.153100 0.05873
38  24 0.153400 0.05351
39  24 0.153800 0.04876
40  24 0.154400 0.04443
41  27 0.155200 0.04048
42  28 0.155800 0.03688
43  30 0.156400 0.03361
44  32 0.156900 0.03062
45  34 0.157500 0.02790
46  34 0.158200 0.02542
47  36 0.158800 0.02316
48  38 0.159300 0.02111
49  36 0.159800 0.01923
50  36 0.160300 0.01752
51  40 0.160700 0.01597
52  41 0.161100 0.01455
53  42 0.161500 0.01326
54  42 0.161800 0.01208
55  42 0.162100 0.01100
56  44 0.162400 0.01003
57  45 0.162700 0.00914
58  45 0.163000 0.00833
59  45 0.163200 0.00758
60  50 0.163500 0.00691
61  52 0.163600 0.00630
62  54 0.163900 0.00574
63  55 0.164000 0.00523
64  57 0.164100 0.00476
65  57 0.164300 0.00434
66  58 0.164400 0.00396
67  58 0.164500 0.00360
68  59 0.164600 0.00328
69  59 0.164700 0.00299
70  59 0.164700 0.00273
71  60 0.164800 0.00248
72  60 0.164900 0.00226
73  60 0.164900 0.00206
74  61 0.164900 0.00188
75  65 0.165000 0.00171
76  63 0.165000 0.00156
77  64 0.165000 0.00142
78  65 0.165000 0.00130
79  67 0.165100 0.00118
80  68 0.165100 0.00108
81  68 0.165100 0.00098
82  69 0.165100 0.00089
83  72 0.165100 0.00081
84  72 0.165100 0.00074
85  75 0.165100 0.00068
86  78 0.165100 0.00062
87  78 0.165100 0.00056
88  82 0.165100 0.00051
89  83 0.165200 0.00047
90  83 0.165200 0.00042
91  84 0.165200 0.00039
92  84 0.165200 0.00035
93  85 0.165200 0.00032
94  89 0.165200 0.00029
95  86 0.165200 0.00027
96  86 0.165200 0.00024
97  89 0.165200 0.00022
98  92 0.165200 0.00020
99  93 0.165200 0.00018
100 95 0.165200 0.00017
