
Call:  glmnet(x = x, y = y, alpha = 0, family = "gaussian", standardize = FALSE) 

    Df     %Dev  Lambda
1   62 0.000000 2779.00
2   62 0.006457 2532.00
3   62 0.006871 2307.00
4   62 0.007297 2102.00
5   62 0.007734 1915.00
6   62 0.008181 1745.00
7   62 0.008636 1590.00
8   62 0.009097 1449.00
9   62 0.009564 1320.00
10  62 0.010040 1203.00
11  62 0.010510 1096.00
12  62 0.010980  998.60
13  62 0.011460  909.90
14  62 0.011930  829.10
15  62 0.012400  755.40
16  62 0.012870  688.30
17  62 0.013330  627.20
18  62 0.013790  571.40
19  62 0.014250  520.70
20  62 0.014700  474.40
21  62 0.015150  432.30
22  62 0.015600  393.90
23  62 0.016050  358.90
24  62 0.016500  327.00
25  62 0.016940  298.00
26  62 0.017390  271.50
27  62 0.017830  247.40
28  62 0.018280  225.40
29  62 0.018720  205.40
30  62 0.019170  187.10
31  62 0.019620  170.50
32  62 0.020070  155.40
33  62 0.020530  141.60
34  62 0.020990  129.00
35  62 0.021450  117.50
36  62 0.021910  107.10
37  62 0.022370   97.57
38  62 0.022830   88.90
39  62 0.023300   81.00
40  62 0.023770   73.81
41  62 0.024240   67.25
42  62 0.024710   61.27
43  62 0.025190   55.83
44  62 0.025670   50.87
45  62 0.026160   46.35
46  62 0.026650   42.23
47  62 0.027150   38.48
48  62 0.027650   35.06
49  62 0.028170   31.95
50  62 0.028690   29.11
51  62 0.029220   26.52
52  62 0.029760   24.17
53  62 0.030320   22.02
54  62 0.030890   20.06
55  62 0.031480   18.28
56  62 0.032090   16.66
57  62 0.032710   15.18
58  62 0.033360   13.83
59  62 0.034030   12.60
60  62 0.034730   11.48
61  62 0.035460   10.46
62  62 0.036220    9.53
63  62 0.037010    8.69
64  62 0.037830    7.91
65  62 0.038690    7.21
66  62 0.039590    6.57
67  62 0.040520    5.99
68  62 0.041500    5.46
69  62 0.042520    4.97
70  62 0.043580    4.53
71  62 0.044690    4.13
72  62 0.045840    3.76
73  62 0.047030    3.43
74  62 0.048270    3.12
75  62 0.049560    2.84
76  62 0.050880    2.59
77  62 0.052240    2.36
78  62 0.053630    2.15
79  62 0.055060    1.96
80  62 0.056520    1.79
81  62 0.057990    1.63
82  62 0.059490    1.48
83  62 0.060990    1.35
84  62 0.062490    1.23
85  62 0.064000    1.12
86  62 0.065490    1.02
87  62 0.066960    0.93
88  62 0.068410    0.85
89  62 0.069830    0.77
90  62 0.071210    0.70
91  62 0.072540    0.64
92  62 0.073830    0.58
93  62 0.075060    0.53
94  62 0.076240    0.49
95  62 0.077360    0.44
96  62 0.078410    0.40
97  62 0.079400    0.37
98  62 0.080320    0.33
99  62 0.081180    0.30
100 62 0.081980    0.28
