
Call:  glmnet(x = x, y = y, alpha = 0.05, family = "gaussian", standardize = TRUE) 

   Df     %Dev Lambda
1   0 0.000000 6.5050
2   1 0.001231 5.9270
3   2 0.002862 5.4010
4   3 0.005594 4.9210
5   5 0.009836 4.4840
6   9 0.015290 4.0860
7  13 0.021150 3.7230
8  19 0.027210 3.3920
9  26 0.033220 3.0910
10 29 0.038930 2.8160
11 30 0.044170 2.5660
12 31 0.048960 2.3380
13 31 0.053300 2.1300
14 34 0.057220 1.9410
15 35 0.060760 1.7690
16 35 0.063950 1.6110
17 35 0.066810 1.4680
18 37 0.069370 1.3380
19 36 0.071650 1.2190
20 35 0.073690 1.1110
21 35 0.075500 1.0120
22 35 0.077100 0.9221
23 35 0.078510 0.8402
24 35 0.079760 0.7656
25 35 0.080860 0.6976
26 36 0.081820 0.6356
27 34 0.082660 0.5791
28 33 0.083390 0.5277
29 33 0.084030 0.4808
30 33 0.084590 0.4381
31 33 0.085080 0.3992
32 32 0.085500 0.3637
33 31 0.085860 0.3314
34 31 0.086170 0.3020
35 31 0.086440 0.2751
36 31 0.086680 0.2507
37 31 0.086870 0.2284
38 29 0.087040 0.2081
39 29 0.087190 0.1896
40 29 0.087320 0.1728
41 27 0.087430 0.1574
42 25 0.087510 0.1435
43 25 0.087590 0.1307
44 27 0.087650 0.1191
45 27 0.087760 0.1085
46 27 0.087900 0.0989
47 27 0.088020 0.0901
48 28 0.088130 0.0821
49 30 0.088230 0.0748
50 31 0.088320 0.0682
51 32 0.088410 0.0621
52 32 0.088480 0.0566
53 33 0.088560 0.0516
54 33 0.088620 0.0470
55 33 0.088680 0.0428
56 33 0.088730 0.0390
57 32 0.088780 0.0355
58 33 0.088810 0.0324
59 34 0.088840 0.0295
60 34 0.088870 0.0269
61 34 0.088900 0.0245
62 36 0.088920 0.0223
63 36 0.088940 0.0203
64 36 0.088960 0.0185
65 36 0.088970 0.0169
66 36 0.088990 0.0154
67 36 0.089000 0.0140
68 36 0.089010 0.0128
69 37 0.089020 0.0116
70 38 0.089020 0.0106
71 38 0.089030 0.0097
72 39 0.089040 0.0088
73 39 0.089040 0.0080
74 39 0.089050 0.0073
75 40 0.089050 0.0067
76 42 0.089050 0.0061
77 42 0.089060 0.0055
78 43 0.089060 0.0050
79 44 0.089060 0.0046
80 44 0.089070 0.0042
81 44 0.089070 0.0038
82 44 0.089070 0.0035
83 45 0.089070 0.0032
84 45 0.089070 0.0029
85 46 0.089080 0.0026
86 47 0.089080 0.0024
87 47 0.089080 0.0022
88 48 0.089080 0.0020
89 48 0.089080 0.0018
