
Call:  glmnet(x = x, y = y, alpha = 0.01, family = "gaussian", standardize = TRUE) 

    Df     %Dev Lambda
1    0 0.000000 32.530
2    1 0.000302 29.640
3    2 0.000721 27.000
4    4 0.001476 24.610
5    7 0.002828 22.420
6   15 0.005140 20.430
7   28 0.008437 18.610
8   40 0.012250 16.960
9   47 0.016190 15.450
10  52 0.020040 14.080
11  62 0.023740 12.830
12  62 0.027320 11.690
13  62 0.030750 10.650
14  62 0.034050  9.705
15  62 0.037230  8.843
16  62 0.040290  8.057
17  62 0.043240  7.341
18  62 0.046080  6.689
19  62 0.048810  6.095
20  62 0.051450  5.554
21  62 0.053990  5.060
22  62 0.056420  4.611
23  61 0.058760  4.201
24  60 0.060990  3.828
25  60 0.063110  3.488
26  60 0.065140  3.178
27  60 0.067060  2.896
28  60 0.068870  2.638
29  59 0.070580  2.404
30  58 0.072170  2.190
31  58 0.073670  1.996
32  58 0.075060  1.819
33  56 0.076350  1.657
34  56 0.077550  1.510
35  55 0.078650  1.376
36  54 0.079650  1.253
37  54 0.080580  1.142
38  53 0.081420  1.041
39  52 0.082180  0.948
40  42 0.082860  0.864
41  41 0.083480  0.787
42  39 0.084030  0.717
43  38 0.084520  0.654
44  37 0.084960  0.596
45  37 0.085350  0.543
46  36 0.085710  0.494
47  37 0.086030  0.450
48  37 0.086330  0.410
49  38 0.086610  0.374
50  37 0.086860  0.341
51  37 0.087090  0.310
52  37 0.087290  0.283
53  38 0.087470  0.258
54  38 0.087640  0.235
55  39 0.087790  0.214
56  39 0.087930  0.195
57  40 0.088050  0.178
58  43 0.088170  0.162
59  43 0.088260  0.148
60  45 0.088360  0.134
61  45 0.088440  0.122
62  45 0.088510  0.112
63  45 0.088570  0.102
64  46 0.088630  0.093
65  46 0.088680  0.084
66  46 0.088720  0.077
67  46 0.088770  0.070
68  46 0.088810  0.064
69  46 0.088840  0.058
70  47 0.088870  0.053
71  55 0.088900  0.048
72  56 0.088920  0.044
73  57 0.088940  0.040
74  57 0.088950  0.037
75  57 0.088970  0.033
76  57 0.088990  0.030
77  57 0.089000  0.028
78  57 0.089010  0.025
79  57 0.089020  0.023
80  57 0.089020  0.021
81  56 0.089030  0.019
82  57 0.089030  0.017
83  58 0.089040  0.016
84  59 0.089040  0.014
85  60 0.089050  0.013
86  60 0.089050  0.012
87  60 0.089050  0.011
88  60 0.089060  0.010
89  61 0.089060  0.009
90  60 0.089060  0.008
91  62 0.089070  0.008
92  62 0.089070  0.007
93  62 0.089070  0.006
94  62 0.089070  0.006
95  62 0.089070  0.005
96  62 0.089070  0.005
97  62 0.089080  0.004
98  62 0.089080  0.004
99  62 0.089080  0.004
100 62 0.089080  0.003
