
Call:  glmnet(x = x, y = y, alpha = 0.01, family = "gaussian", standardize = FALSE) 

    Df     %Dev  Lambda
1    0 0.000000 277.900
2    1 0.000976 253.200
3    1 0.001872 230.700
4    1 0.002691 210.200
5    1 0.003435 191.500
6    1 0.004107 174.500
7    1 0.004710 159.000
8    1 0.005250 144.900
9    1 0.005730 132.000
10   1 0.006155 120.300
11   1 0.006529 109.600
12   1 0.006857  99.860
13   1 0.007145  90.990
14   1 0.007395  82.910
15   1 0.007611  75.540
16   1 0.007799  68.830
17   4 0.008308  62.720
18   6 0.009435  57.140
19   7 0.010570  52.070
20   8 0.011760  47.440
21  10 0.013000  43.230
22  10 0.014250  39.390
23  10 0.015410  35.890
24  10 0.016470  32.700
25  11 0.017440  29.800
26  12 0.018380  27.150
27  13 0.019310  24.740
28  13 0.020270  22.540
29  14 0.021160  20.540
30  15 0.021990  18.710
31  15 0.022750  17.050
32  15 0.023460  15.540
33  15 0.024120  14.160
34  17 0.024750  12.900
35  19 0.025550  11.750
36  20 0.026440  10.710
37  21 0.027360   9.757
38  21 0.028350   8.890
39  21 0.029420   8.100
40  21 0.030510   7.381
41  23 0.031630   6.725
42  23 0.032800   6.127
43  24 0.034010   5.583
44  24 0.035260   5.087
45  24 0.036550   4.635
46  25 0.037920   4.223
47  24 0.039350   3.848
48  24 0.040810   3.506
49  24 0.042300   3.195
50  24 0.043840   2.911
51  26 0.045400   2.652
52  26 0.047010   2.417
53  26 0.048640   2.202
54  25 0.050290   2.006
55  25 0.051970   1.828
56  25 0.053680   1.666
57  25 0.055410   1.518
58  25 0.057150   1.383
59  26 0.058890   1.260
60  26 0.060630   1.148
61  27 0.062360   1.046
62  28 0.064060   0.953
63  29 0.065720   0.869
64  28 0.067350   0.791
65  28 0.068920   0.721
66  30 0.070440   0.657
67  31 0.071900   0.599
68  31 0.073300   0.546
69  32 0.074640   0.497
70  33 0.075910   0.453
71  33 0.077100   0.413
72  33 0.078220   0.376
73  34 0.079270   0.343
74  35 0.080240   0.312
75  35 0.081150   0.284
76  35 0.081980   0.259
77  35 0.082740   0.236
78  34 0.083440   0.215
79  34 0.084070   0.196
80  35 0.084650   0.179
81  35 0.085170   0.163
82  35 0.085630   0.148
83  35 0.086050   0.135
84  35 0.086430   0.123
85  36 0.086770   0.112
86  37 0.087060   0.102
87  37 0.087330   0.093
88  36 0.087560   0.085
89  36 0.087760   0.077
90  36 0.087940   0.070
91  36 0.088100   0.064
92  37 0.088230   0.058
93  37 0.088350   0.053
94  37 0.088460   0.049
95  38 0.088550   0.044
96  39 0.088620   0.040
97  40 0.088690   0.037
98  40 0.088750   0.033
99  41 0.088800   0.030
100 42 0.088840   0.028
