
Call:  glmnet(x = x, y = y, alpha = 0, family = "gaussian", standardize = TRUE) 

    Df     %Dev Lambda
1   62 0.000000 325.30
2   62 0.007483 296.40
3   62 0.008076 270.00
4   62 0.008707 246.10
5   62 0.009375 224.20
6   62 0.010080 204.30
7   62 0.010820 186.10
8   62 0.011610 169.60
9   62 0.012420 154.50
10  62 0.013280 140.80
11  62 0.014170 128.30
12  62 0.015090 116.90
13  62 0.016050 106.50
14  62 0.017050  97.05
15  62 0.018070  88.43
16  62 0.019130  80.57
17  62 0.020210  73.41
18  62 0.021320  66.89
19  62 0.022460  60.95
20  62 0.023620  55.54
21  62 0.024800  50.60
22  62 0.026010  46.11
23  62 0.027240  42.01
24  62 0.028500  38.28
25  62 0.029780  34.88
26  62 0.031090  31.78
27  62 0.032430  28.96
28  62 0.033790  26.38
29  62 0.035190  24.04
30  62 0.036610  21.90
31  62 0.038060  19.96
32  62 0.039550  18.19
33  62 0.041060  16.57
34  62 0.042610  15.10
35  62 0.044180  13.76
36  62 0.045780  12.53
37  62 0.047410  11.42
38  62 0.049060  10.41
39  62 0.050730   9.48
40  62 0.052410   8.64
41  62 0.054100   7.87
42  62 0.055800   7.17
43  62 0.057500   6.54
44  62 0.059180   5.96
45  62 0.060860   5.43
46  62 0.062510   4.94
47  62 0.064130   4.50
48  62 0.065720   4.10
49  62 0.067270   3.74
50  62 0.068770   3.41
51  62 0.070230   3.10
52  62 0.071620   2.83
53  62 0.072960   2.58
54  62 0.074240   2.35
55  62 0.075450   2.14
56  62 0.076590   1.95
57  62 0.077670   1.78
58  62 0.078680   1.62
59  62 0.079620   1.48
60  62 0.080500   1.34
61  62 0.081310   1.23
62  62 0.082060   1.12
63  62 0.082750   1.02
64  62 0.083380   0.93
65  62 0.083960   0.84
66  62 0.084490   0.77
67  62 0.084970   0.70
68  62 0.085400   0.64
69  62 0.085790   0.58
70  62 0.086150   0.53
71  62 0.086470   0.48
72  62 0.086750   0.44
73  62 0.087010   0.40
74  62 0.087240   0.37
75  62 0.087450   0.33
76  62 0.087630   0.30
77  62 0.087790   0.28
78  62 0.087940   0.25
79  62 0.088070   0.23
80  62 0.088180   0.21
81  62 0.088290   0.19
82  62 0.088380   0.17
83  62 0.088460   0.16
84  62 0.088530   0.14
85  62 0.088600   0.13
86  62 0.088650   0.12
87  62 0.088700   0.11
88  62 0.088750   0.10
89  62 0.088790   0.09
90  62 0.088820   0.08
91  62 0.088850   0.08
92  62 0.088880   0.07
93  62 0.088900   0.06
94  62 0.088920   0.06
95  62 0.088940   0.05
96  62 0.088960   0.05
97  62 0.088970   0.04
98  62 0.088990   0.04
99  62 0.089000   0.04
100 62 0.089010   0.03
