
Call:  glmnet(x = x, y = y, alpha = 0.03, family = "gaussian", standardize = FALSE) 

    Df     %Dev Lambda
1    0 0.000000 92.620
2    1 0.001280 84.400
3    1 0.002390 76.900
4    1 0.003350 70.070
5    1 0.004177 63.840
6    1 0.004889 58.170
7    1 0.005498 53.000
8    1 0.006019 48.290
9    1 0.006464 44.000
10   1 0.006842 40.090
11   1 0.007163 36.530
12   1 0.007436 33.290
13   1 0.007666 30.330
14   1 0.007861 27.640
15   1 0.008025 25.180
16   1 0.008164 22.940
17   2 0.008664 20.910
18   3 0.009973 19.050
19   5 0.011460 17.360
20   5 0.012970 15.810
21   7 0.014420 14.410
22   7 0.015810 13.130
23   8 0.017100 11.960
24   8 0.018250 10.900
25   8 0.019250  9.932
26   9 0.020140  9.049
27  10 0.020980  8.246
28  11 0.021980  7.513
29  11 0.022960  6.846
30  11 0.023840  6.237
31  11 0.024630  5.683
32  11 0.025350  5.178
33  11 0.026000  4.718
34  12 0.026680  4.299
35  14 0.027850  3.917
36  15 0.029330  3.569
37  16 0.030920  3.252
38  17 0.032740  2.963
39  17 0.034710  2.700
40  17 0.036720  2.460
41  17 0.038770  2.242
42  18 0.040840  2.042
43  18 0.042950  1.861
44  20 0.045130  1.696
45  20 0.047410  1.545
46  19 0.049650  1.408
47  20 0.051900  1.283
48  20 0.054110  1.169
49  19 0.056280  1.065
50  19 0.058410  0.970
51  19 0.060480  0.884
52  19 0.062490  0.806
53  21 0.064470  0.734
54  21 0.066380  0.669
55  21 0.068200  0.609
56  21 0.069930  0.555
57  19 0.071560  0.506
58  21 0.073110  0.461
59  22 0.074580  0.420
60  23 0.075960  0.383
61  23 0.077230  0.349
62  23 0.078430  0.318
63  24 0.079530  0.290
64  25 0.080540  0.264
65  25 0.081480  0.240
66  25 0.082330  0.219
67  25 0.083100  0.200
68  25 0.083800  0.182
69  27 0.084420  0.166
70  27 0.084990  0.151
71  28 0.085500  0.138
72  28 0.085950  0.125
73  28 0.086350  0.114
74  28 0.086710  0.104
75  28 0.087020  0.095
76  28 0.087290  0.086
77  28 0.087540  0.079
78  28 0.087750  0.072
79  28 0.087930  0.065
80  28 0.088090  0.060
81  30 0.088230  0.054
82  30 0.088350  0.049
83  30 0.088460  0.045
84  30 0.088550  0.041
85  31 0.088620  0.037
86  30 0.088690  0.034
87  32 0.088750  0.031
88  32 0.088800  0.028
89  32 0.088840  0.026
90  32 0.088870  0.023
91  32 0.088900  0.021
92  32 0.088920  0.020
93  32 0.088940  0.018
94  34 0.088960  0.016
95  34 0.088980  0.015
96  34 0.089000  0.013
97  34 0.089010  0.012
98  35 0.089020  0.011
99  38 0.089030  0.010
100 38 0.089040  0.009
