
Call:  glmnet(x = x, y = y, alpha = 1, family = "gaussian", standardize = TRUE) 

   Df     %Dev  Lambda
1   0 0.000000 0.42810
2   2 0.006302 0.39010
3   5 0.018210 0.35540
4   7 0.033000 0.32390
5  11 0.048880 0.29510
6  16 0.068580 0.26890
7  18 0.088680 0.24500
8  19 0.106500 0.22320
9  21 0.122500 0.20340
10 26 0.141100 0.18530
11 28 0.160400 0.16890
12 30 0.178900 0.15390
13 36 0.195700 0.14020
14 42 0.211400 0.12770
15 48 0.225100 0.11640
16 51 0.236800 0.10610
17 51 0.246800 0.09663
18 53 0.255600 0.08805
19 55 0.262900 0.08022
20 55 0.269200 0.07310
21 59 0.274600 0.06660
22 61 0.279100 0.06069
23 65 0.283000 0.05530
24 63 0.286700 0.05038
25 62 0.289800 0.04591
26 68 0.292300 0.04183
27 70 0.294500 0.03811
28 75 0.296600 0.03473
29 78 0.298600 0.03164
30 79 0.300800 0.02883
31 79 0.302900 0.02627
32 77 0.304700 0.02394
33 77 0.306200 0.02181
34 80 0.307500 0.01987
35 82 0.308500 0.01811
36 82 0.309400 0.01650
37 84 0.310100 0.01503
38 85 0.310700 0.01370
39 82 0.311400 0.01248
40 83 0.312000 0.01137
41 83 0.312400 0.01036
42 83 0.312800 0.00944
43 83 0.313100 0.00860
44 81 0.313400 0.00784
45 78 0.313600 0.00714
46 78 0.313800 0.00651
47 79 0.314000 0.00593
48 82 0.314100 0.00540
49 84 0.314200 0.00492
50 84 0.314300 0.00448
51 84 0.314400 0.00409
52 84 0.314500 0.00372
53 85 0.314500 0.00339
54 84 0.314600 0.00309
55 84 0.314600 0.00282
56 84 0.314700 0.00257
57 85 0.314700 0.00234
58 87 0.314700 0.00213
59 87 0.314800 0.00194
60 88 0.314800 0.00177
61 88 0.314800 0.00161
62 89 0.314800 0.00147
63 89 0.314800 0.00134
64 90 0.314900 0.00122
65 90 0.314900 0.00111
66 89 0.314900 0.00101
67 91 0.314900 0.00092
68 90 0.314900 0.00084
69 92 0.314900 0.00077
70 91 0.314900 0.00070
71 94 0.314900 0.00064
72 95 0.314900 0.00058
73 97 0.314900 0.00053
