
Call:  glmnet(x = x, y = y, alpha = 0, family = "gaussian", standardize = TRUE) 

     Df    %Dev Lambda
1   119 0.00000 428.10
2   119 0.01421 390.10
3   119 0.01548 355.40
4   119 0.01685 323.90
5   119 0.01832 295.10
6   119 0.01992 268.90
7   119 0.02163 245.00
8   119 0.02347 223.20
9   119 0.02544 203.40
10  119 0.02755 185.30
11  119 0.02980 168.90
12  119 0.03220 153.90
13  119 0.03476 140.20
14  119 0.03747 127.70
15  119 0.04034 116.40
16  119 0.04337 106.10
17  119 0.04658  96.63
18  119 0.04993  88.05
19  119 0.05345  80.22
20  119 0.05713  73.10
21  119 0.06097  66.60
22  119 0.06495  60.69
23  119 0.06909  55.30
24  119 0.07337  50.38
25  119 0.07778  45.91
26  119 0.08232  41.83
27  119 0.08699  38.11
28  119 0.09177  34.73
29  119 0.09665  31.64
30  119 0.10160  28.83
31  119 0.10670  26.27
32  119 0.11190  23.94
33  119 0.11710  21.81
34  119 0.12250  19.87
35  119 0.12780  18.11
36  119 0.13330  16.50
37  119 0.13880  15.03
38  119 0.14430  13.70
39  119 0.14980  12.48
40  119 0.15540  11.37
41  119 0.16100  10.36
42  119 0.16660   9.44
43  119 0.17220   8.60
44  119 0.17780   7.84
45  119 0.18330   7.14
46  119 0.18880   6.51
47  119 0.19430   5.93
48  119 0.19960   5.40
49  119 0.20490   4.92
50  119 0.21010   4.49
51  119 0.21530   4.09
52  119 0.22030   3.72
53  119 0.22510   3.39
54  119 0.22990   3.09
55  119 0.23450   2.82
56  119 0.23900   2.57
57  119 0.24330   2.34
58  119 0.24750   2.13
59  119 0.25160   1.94
60  119 0.25550   1.77
61  119 0.25920   1.61
62  119 0.26280   1.47
63  119 0.26630   1.34
64  119 0.26960   1.22
65  119 0.27280   1.11
66  119 0.27580   1.01
67  119 0.27870   0.92
68  119 0.28140   0.84
69  119 0.28400   0.77
70  119 0.28650   0.70
71  119 0.28890   0.64
72  119 0.29110   0.58
73  119 0.29320   0.53
74  119 0.29510   0.48
75  119 0.29700   0.44
76  119 0.29870   0.40
77  119 0.30030   0.36
78  119 0.30180   0.33
79  119 0.30310   0.30
80  119 0.30440   0.28
81  119 0.30560   0.25
82  119 0.30660   0.23
83  119 0.30760   0.21
84  119 0.30840   0.19
85  119 0.30920   0.17
86  119 0.30990   0.16
87  119 0.31060   0.14
88  119 0.31110   0.13
89  119 0.31160   0.12
90  119 0.31210   0.11
91  119 0.31240   0.10
92  119 0.31280   0.09
93  119 0.31310   0.08
94  119 0.31330   0.07
95  119 0.31360   0.07
96  119 0.31380   0.06
97  119 0.31390   0.06
98  119 0.31410   0.05
99  119 0.31420   0.05
100 119 0.31430   0.04
