
Call:  glmnet(x = x, y = y, alpha = 0.05, family = "gaussian", standardize = TRUE) 

    Df     %Dev Lambda
1    0 0.000000 8.5630
2    2 0.002279 7.8020
3    7 0.006874 7.1090
4   11 0.014700 6.4770
5   19 0.024070 5.9020
6   24 0.036330 5.3780
7   31 0.050100 4.9000
8   32 0.063910 4.4650
9   43 0.077400 4.0680
10  50 0.090760 3.7070
11  61 0.103900 3.3770
12  67 0.118600 3.0770
13  82 0.133400 2.8040
14  85 0.148300 2.5550
15  88 0.162200 2.3280
16  90 0.175100 2.1210
17  92 0.187200 1.9330
18  94 0.198400 1.7610
19  95 0.208600 1.6040
20  95 0.218000 1.4620
21  98 0.226600 1.3320
22 100 0.234500 1.2140
23 101 0.241600 1.1060
24 103 0.248100 1.0080
25 102 0.254100 0.9181
26 103 0.259400 0.8366
27 103 0.264300 0.7623
28 103 0.268600 0.6945
29 103 0.272600 0.6328
30 105 0.276300 0.5766
31 103 0.279700 0.5254
32 103 0.282800 0.4787
33 102 0.285500 0.4362
34 103 0.288100 0.3974
35 105 0.290600 0.3621
36 104 0.293100 0.3300
37 104 0.295300 0.3007
38 105 0.297400 0.2739
39 106 0.299300 0.2496
40 107 0.301200 0.2274
41 106 0.302800 0.2072
42 106 0.304300 0.1888
43 106 0.305600 0.1720
44 105 0.306800 0.1568
45 105 0.307800 0.1428
46 105 0.308700 0.1301
47 105 0.309500 0.1186
48 106 0.310200 0.1080
49 107 0.310900 0.0984
50 106 0.311400 0.0897
51 106 0.311900 0.0817
52 106 0.312300 0.0745
53 107 0.312700 0.0679
54 107 0.313000 0.0618
55 105 0.313300 0.0563
56 104 0.313500 0.0513
57 102 0.313700 0.0468
58 102 0.313900 0.0426
59 104 0.314000 0.0388
60 102 0.314200 0.0354
61 103 0.314300 0.0322
62 103 0.314400 0.0294
63 103 0.314500 0.0268
64 104 0.314500 0.0244
65 104 0.314600 0.0222
66 104 0.314600 0.0202
67 103 0.314700 0.0184
68 103 0.314700 0.0168
69 104 0.314800 0.0153
70 105 0.314800 0.0140
71 105 0.314800 0.0127
72 105 0.314800 0.0116
73 106 0.314800 0.0106
74 105 0.314800 0.0096
75 106 0.314900 0.0088
76 106 0.314900 0.0080
77 106 0.314900 0.0073
78 106 0.314900 0.0066
79 106 0.314900 0.0060
80 108 0.314900 0.0055
81 110 0.314900 0.0050
82 110 0.314900 0.0046
83 113 0.314900 0.0042
84 113 0.314900 0.0038
85 114 0.314900 0.0035
