
Call:  glmnet(x = x, y = y, alpha = 0.01, family = "gaussian", standardize = FALSE) 

    Df     %Dev Lambda
1    0 0.000000 926.90
2    1 0.002067 844.50
3    1 0.003923 769.50
4    1 0.005581 701.10
5    1 0.007056 638.90
6    1 0.008360 582.10
7    1 0.009510 530.40
8    1 0.010520 483.30
9    1 0.011400 440.30
10   1 0.012170 401.20
11   2 0.012910 365.60
12   4 0.014240 333.10
13   4 0.016390 303.50
14   4 0.018310 276.50
15   4 0.020040 252.00
16   4 0.021580 229.60
17   5 0.023570 209.20
18   5 0.025960 190.60
19   7 0.028540 173.70
20   8 0.031840 158.30
21   8 0.034900 144.20
22   8 0.037720 131.40
23   9 0.040460 119.70
24   9 0.042990 109.10
25  11 0.045370  99.39
26  11 0.047780  90.56
27  11 0.049930  82.51
28  12 0.052000  75.18
29  12 0.053980  68.50
30  13 0.055840  62.42
31  13 0.057620  56.87
32  13 0.059240  51.82
33  13 0.060700  47.22
34  13 0.062020  43.02
35  13 0.063210  39.20
36  13 0.064290  35.72
37  14 0.065280  32.54
38  14 0.066170  29.65
39  15 0.067010  27.02
40  15 0.067840  24.62
41  16 0.068600  22.43
42  16 0.069290  20.44
43  17 0.069960  18.62
44  18 0.070690  16.97
45  20 0.071430  15.46
46  20 0.072340  14.09
47  21 0.073260  12.84
48  24 0.074310  11.70
49  25 0.075460  10.66
50  28 0.076830   9.71
51  28 0.078340   8.85
52  29 0.079950   8.06
53  30 0.081710   7.34
54  34 0.083650   6.69
55  36 0.085740   6.10
56  41 0.088020   5.56
57  43 0.090520   5.06
58  45 0.093200   4.61
59  48 0.096040   4.20
60  52 0.099040   3.83
61  53 0.102200   3.49
62  54 0.105600   3.18
63  57 0.109100   2.90
64  60 0.112700   2.64
65  61 0.116600   2.40
66  63 0.120500   2.19
67  65 0.124500   2.00
68  66 0.128700   1.82
69  70 0.133000   1.66
70  71 0.137400   1.51
71  72 0.141800   1.38
72  77 0.146300   1.25
73  78 0.150900   1.14
74  79 0.155500   1.04
75  80 0.160100   0.95
76  83 0.164800   0.86
77  82 0.169400   0.79
78  82 0.174000   0.72
79  84 0.178600   0.65
80  85 0.183100   0.60
81  86 0.187700   0.54
82  86 0.192200   0.49
83  86 0.196600   0.45
84  86 0.201000   0.41
85  85 0.205300   0.37
86  86 0.209500   0.34
87  88 0.213600   0.31
88  87 0.217700   0.28
89  87 0.221700   0.26
90  86 0.225500   0.24
91  88 0.229400   0.21
92  89 0.233100   0.20
93  90 0.236800   0.18
94  90 0.240400   0.16
95  90 0.243900   0.15
96  93 0.247300   0.13
97  92 0.250600   0.12
98  91 0.253900   0.11
99  90 0.257000   0.10
100 90 0.259900   0.09
