
Call:  glmnet(x = x, y = y, alpha = 0.95, family = "gaussian", standardize = FALSE) 

    Df     %Dev Lambda
1    0 0.000000 9.7570
2    1 0.002837 8.8900
3    1 0.005193 8.1000
4    1 0.007149 7.3810
5    1 0.008773 6.7250
6    1 0.010120 6.1270
7    1 0.011240 5.5830
8    1 0.012170 5.0870
9    1 0.012940 4.6350
10   1 0.013580 4.2230
11   1 0.014110 3.8480
12   2 0.015220 3.5060
13   3 0.017870 3.1950
14   3 0.020080 2.9110
15   3 0.021920 2.6520
16   3 0.023440 2.4170
17   4 0.026880 2.2020
18   4 0.030980 2.0060
19   5 0.034380 1.8280
20   7 0.038050 1.6660
21   8 0.041700 1.5180
22   8 0.045050 1.3830
23   8 0.047830 1.2600
24   8 0.050140 1.1480
25   8 0.052060 1.0460
26   9 0.053750 0.9532
27   9 0.055640 0.8685
28   9 0.057210 0.7914
29  10 0.058970 0.7211
30  10 0.060590 0.6570
31  10 0.061930 0.5987
32  11 0.063740 0.5455
33  12 0.065370 0.4970
34  12 0.066730 0.4529
35  12 0.067860 0.4126
36  12 0.068800 0.3760
37  12 0.069580 0.3426
38  12 0.070240 0.3121
39  12 0.070780 0.2844
40  13 0.071330 0.2591
41  13 0.072020 0.2361
42  13 0.072590 0.2151
43  14 0.074330 0.1960
44  15 0.078770 0.1786
45  18 0.083070 0.1627
46  18 0.092550 0.1483
47  18 0.100500 0.1351
48  18 0.107000 0.1231
49  19 0.113900 0.1122
50  19 0.120000 0.1022
51  24 0.127000 0.0931
52  26 0.139100 0.0849
53  27 0.150300 0.0773
54  27 0.159700 0.0704
55  30 0.168000 0.0642
56  34 0.177200 0.0585
57  34 0.185000 0.0533
58  36 0.193200 0.0486
59  36 0.201200 0.0442
60  36 0.209300 0.0403
61  37 0.218100 0.0367
62  38 0.225500 0.0335
63  38 0.231700 0.0305
64  39 0.237000 0.0278
65  40 0.241600 0.0253
66  41 0.245700 0.0231
67  46 0.250300 0.0210
68  46 0.256200 0.0192
69  47 0.261100 0.0174
70  50 0.266400 0.0159
71  51 0.271300 0.0145
72  55 0.275400 0.0132
73  58 0.279300 0.0120
74  59 0.283600 0.0110
75  60 0.287200 0.0100
76  60 0.290300 0.0091
77  61 0.292900 0.0083
78  61 0.295200 0.0076
79  61 0.297100 0.0069
80  63 0.298800 0.0063
81  64 0.300200 0.0057
82  64 0.301600 0.0052
83  65 0.302800 0.0047
84  66 0.304000 0.0043
85  68 0.305200 0.0039
86  69 0.306500 0.0036
87  72 0.307700 0.0033
88  71 0.308700 0.0030
89  73 0.309600 0.0027
90  73 0.310400 0.0025
91  75 0.311100 0.0023
92  77 0.311600 0.0021
93  79 0.312100 0.0019
94  81 0.312500 0.0017
95  82 0.312900 0.0016
96  82 0.313200 0.0014
97  82 0.313500 0.0013
98  82 0.313700 0.0012
99  84 0.313900 0.0011
100 86 0.314100 0.0010
